values_242,34
values_505,35
values_1006,25
values_924,91
values_862,89
values_287,100
values_733,58
values_813,38
values_11,5
values_19,5
values_999,25
values_134,82
values_609,112
values_993,25
values_731,58
values_127,59
values_889,110
values_987,94
values_780,24
values_435,26
values_950,71
values_976,94
values_557,32
values_398,36
values_892,110
values_670,20
values_574,32
values_163,42
values_900,91
values_392,36
values_447,26
values_523,79
values_679,47
values_419,26
values_895,110
values_298,70
values_155,82
values_12,5
values_160,42
values_626,112
values_38,6
values_146,82
values_81,34
values_687,47
values_213,36
values_212,36
values_568,32
values_5,5
values_40,6
values_970,94
values_707,58
values_406,36
values_893,110
values_144,82
values_979,94
values_831,38
values_402,36
values_404,36
values_310,70
values_70,34
values_268,100
values_1018,25
values_412,36
values_290,70
values_916,91
values_567,32
values_913,91
values_232,34
values_319,70
values_23,5
values_899,91
values_428,26
values_858,89
values_546,32
values_432,26
values_231,34
values_388,36
values_350,68
values_603,79
values_364,44
values_530,79
values_72,34
values_536,79
values_79,34
values_342,68
values_803,38
values_501,35
values_540,79
values_955,71
values_191,42
values_812,38
values_545,32
values_78,34
values_526,79
values_695,47
values_87,34
values_300,70
values_964,94
values_998,25
values_988,94
values_6,5
values_625,112
values_518,79
values_122,59
values_541,79
values_279,100
values_256,100
values_796,24
values_504,35
values_752,94
values_459,27
values_658,20
values_408,36
values_867,110
values_727,58
values_177,42
values_823,38
values_822,38
values_218,36
values_426,26
values_776,24
values_143,82
values_739,94
values_312,70
values_174,42
values_669,20
values_120,59
values_974,94
values_217,36
values_866,110
values_192,36
values_328,68
values_68,34
values_387,36
values_69,34
values_749,94
values_135,82
values_341,68
values_494,35
values_1,5
values_589,79
values_925,91
values_524,79
values_994,25
values_856,89
values_156,82
values_470,27
values_207,36
values_655,20
values_441,26
values_109,59
values_45,6
values_125,59
values_600,79
values_708,58
values_791,24
values_912,91
values_533,79
values_418,26
values_228,34
values_585,79
values_465,27
values_239,34
values_842,89
values_208,36
values_932,71
values_957,71
values_563,32
values_766,94
values_476,27
values_175,42
values_591,79
values_997,25
values_385,36
values_115,59
values_653,20
values_753,94
values_241,34
values_197,36
values_636,112
values_450,27
values_106,59
values_699,47
values_578,79
values_644,20
values_570,32
values_873,110
values_33,6
values_210,36
values_486,35
values_252,34
values_694,47
values_759,94
values_245,34
values_15,5
values_792,24
values_248,34
values_246,34
values_556,32
values_513,79
values_93,34
values_558,32
values_991,94
values_181,42
values_674,47
values_652,20
values_344,68
values_715,58
values_528,79
values_276,100
values_24,5
values_296,70
values_244,34
values_380,44
values_25,5
values_740,94
values_478,27
values_379,44
values_810,38
values_440,26
values_543,79
values_130,82
values_225,34
values_285,100
values_363,44
values_667,20
values_26,5
values_793,24
values_1022,25
values_772,24
values_931,71
values_981,94
values_422,26
values_920,91
values_259,100
values_477,27
values_738,94
values_430,26
values_922,91
values_903,91
values_761,94
values_1017,25
values_204,36
values_48,6
values_71,34
values_851,89
values_347,68
values_725,58
values_266,100
values_448,27
values_934,71
values_531,79
values_224,34
values_686,47
values_927,91
values_407,36
values_76,34
values_949,71
values_969,94
values_781,24
values_7,5
values_1014,25
values_683,47
values_376,44
values_1016,25
values_877,110
values_654,20
values_508,35
values_332,68
values_281,100
values_381,44
values_769,24
values_701,47
values_855,89
values_1009,25
values_320,68
values_50,6
values_918,91
values_615,112
values_704,58
values_633,112
values_847,89
values_602,79
values_399,36
values_22,5
values_313,70
values_375,44
values_963,94
values_168,42
values_1021,25
values_226,34
values_190,42
values_429,26
values_236,34
values_777,24
values_909,91
values_438,26
values_607,79
values_717,58
values_1000,25
values_782,24
values_258,100
values_872,110
values_637,112
values_746,94
values_4,5
values_345,68
values_102,59
values_962,94
values_356,44
values_853,89
values_849,89
values_814,38
values_370,44
values_778,24
values_458,27
values_818,38
values_119,59
values_373,44
values_351,68
values_32,6
values_770,24
values_371,44
values_283,100
values_535,79
values_250,34
values_132,82
values_649,20
values_77,34
values_260,100
values_1004,25
values_891,110
values_91,34
values_137,82
values_42,6
values_13,5
values_577,79
values_41,6
values_809,38
values_414,36
values_360,44
values_386,36
values_158,82
values_904,91
values_480,35
values_647,20
values_104,59
values_55,6
values_491,35
values_391,36
values_972,94
values_571,32
values_940,71
values_861,89
values_324,68
values_549,32
values_170,42
values_269,100
values_442,26
values_520,79
values_455,27
values_31,5
values_971,94
values_397,36
values_254,34
values_616,112
values_66,34
values_943,71
values_117,59
values_451,27
values_643,20
values_688,47
values_569,32
values_745,94
values_65,34
values_980,94
values_982,94
values_62,6
values_789,24
values_401,36
values_21,5
values_598,79
values_273,100
values_534,79
values_118,59
values_141,82
values_366,44
values_222,36
values_876,110
values_700,47
values_95,34
values_806,38
values_671,20
values_816,38
values_630,112
values_433,26
values_905,91
values_84,34
values_233,34
values_664,20
values_162,42
values_681,47
values_542,79
values_169,42
values_660,20
values_488,35
values_894,110
values_828,38
values_537,79
values_845,89
values_584,79
values_457,27
values_499,35
values_369,44
values_58,6
values_64,34
values_196,36
values_462,27
values_343,68
values_262,100
values_966,94
values_261,100
values_349,68
values_263,100
values_801,38
values_292,70
values_786,24
values_101,59
values_691,47
values_926,91
values_754,94
values_215,36
values_977,94
values_850,89
values_646,20
values_628,112
values_941,71
values_353,44
values_690,47
values_961,94
values_331,68
values_377,44
values_128,82
values_336,68
values_632,112
values_166,42
values_744,94
values_837,89
values_807,38
values_838,89
values_723,58
values_874,110
values_627,112
values_555,32
values_446,26
values_716,58
values_240,34
values_140,82
values_317,70
values_83,34
values_696,47
values_413,36
values_94,34
values_937,71
values_199,36
values_596,79
values_0,5
values_953,71
values_906,91
values_742,94
values_396,36
values_159,82
values_238,34
values_136,82
values_915,91
values_99,59
values_771,24
values_96,59
values_768,24
values_1001,25
values_67,34
values_565,32
values_848,89
values_114,59
values_61,6
values_511,35
values_729,58
values_460,27
values_832,89
values_1015,25
values_348,68
values_182,42
values_986,94
values_180,42
values_930,71
values_274,100
values_309,70
values_496,35
values_165,42
values_553,32
values_1023,25
values_870,110
values_795,24
values_361,44
values_302,70
values_586,79
values_880,110
values_665,20
values_527,79
values_372,44
values_382,44
values_43,6
values_935,71
values_2,5
values_790,24
values_152,82
values_871,110
values_434,26
values_775,24
values_500,35
values_220,36
values_875,110
values_249,34
values_808,38
values_859,89
values_539,79
values_635,112
values_311,70
values_183,42
values_54,6
values_390,36
values_890,110
values_711,58
values_471,27
values_995,25
values_443,26
values_464,27
values_774,24
values_200,36
values_747,94
values_758,94
values_30,5
values_820,38
values_393,36
values_576,79
values_445,26
values_662,20
values_403,36
values_640,20
values_59,6
values_490,35
values_194,36
values_751,94
values_1007,25
values_663,20
values_938,71
values_532,79
values_885,110
values_713,58
values_193,36
values_650,20
values_564,32
values_267,100
values_147,82
values_709,58
values_857,89
values_334,68
values_965,94
values_824,38
values_784,24
values_229,34
values_538,79
values_463,27
values_741,94
values_85,34
values_493,35
values_794,24
values_202,36
values_74,34
values_410,36
values_469,27
values_394,36
values_149,82
values_945,71
values_293,70
values_456,27
values_975,94
values_547,32
values_164,42
values_720,58
values_833,89
values_90,34
values_954,71
values_1002,25
values_483,35
values_990,94
values_113,59
values_878,110
values_942,71
values_126,59
values_666,20
values_960,94
values_783,24
values_735,58
values_439,26
values_860,89
values_18,5
values_173,42
values_454,27
values_176,42
values_698,47
values_869,110
values_697,47
values_509,35
values_189,42
values_714,58
values_270,100
values_863,89
values_548,32
values_359,44
values_512,79
values_656,20
values_684,47
values_171,42
values_675,47
values_657,20
values_333,68
values_599,79
values_129,82
values_886,110
values_107,59
values_272,100
values_52,6
values_819,38
values_682,47
values_44,6
values_914,91
values_346,68
values_151,82
values_550,32
values_326,68
values_836,89
values_437,26
values_984,94
values_17,5
values_748,94
values_581,79
values_705,58
values_121,59
values_219,36
values_321,68
values_843,89
values_606,79
values_898,91
values_601,79
values_36,6
values_282,100
values_395,36
values_449,27
values_209,36
values_956,71
values_579,79
values_484,35
values_521,79
values_617,112
values_516,79
values_358,44
values_335,68
values_139,82
values_992,25
values_211,36
values_507,35
values_921,91
values_138,82
values_275,100
values_614,112
values_49,6
values_227,34
values_203,36
values_172,42
values_86,34
