216,235,113,223,246,69,181,25,47,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,153,240,255,130,53,240,254,41,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,175,32,34,241,126,207,64,39,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,78,118,167,180,125,73,140,224,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,44,55,21,11,10,221,45,156,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,196,110,215,51,51,106,250,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,28,185,44,230,225,172,246,122,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,239,94,57,200,128,237,246,2,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,81,236,70,10,26,145,123,251,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,208,23,88,206,175,25,168,151,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
