id,cInstr
values_242,32
values_505,71
values_924,884
values_862,51
values_287,23
values_733,491
values_813,555
values_11,23
values_19,23
values_999,71
values_134,23
values_609,60
values_993,155
values_731,704
values_127,104
values_889,80
values_987,860
values_780,804
values_435,248
values_950,44
values_976,32
values_557,95
values_398,35
values_892,104
values_670,648
values_574,851
values_163,623
values_900,95
values_392,375
values_447,308
values_523,392
values_679,43
values_419,440
values_895,104
values_298,140
values_155,384
values_12,51
values_160,128
values_626,780
values_38,580
values_146,55
values_81,191
values_687,200
values_213,140
values_212,112
values_568,35
values_5,71
values_40,384
values_970,695
values_707,95
values_406,384
values_893,704
values_144,632
values_979,796
values_831,623
values_402,491
values_404,491
values_310,508
values_70,275
values_268,384
values_412,95
values_290,332
values_916,440
values_567,95
values_913,155
values_232,23
values_319,71
values_23,340
values_899,164
values_428,491
values_858,623
values_546,851
values_432,516
values_231,656
values_388,300
values_350,23
values_603,155
values_364,851
values_530,71
values_72,23
values_536,771
values_79,71
values_342,623
values_803,68
values_501,63
values_540,456
values_955,155
values_191,208
values_812,68
values_545,272
values_78,123
values_526,323
values_695,712
values_87,95
values_300,32
values_964,491
values_998,275
values_988,284
values_6,292
values_625,431
values_518,112
values_122,23
values_541,88
values_279,771
values_256,44
values_796,191
values_504,51
values_752,95
values_459,623
values_658,375
values_408,71
values_867,440
values_727,771
values_177,771
values_823,860
values_822,51
values_218,112
values_426,431
values_776,32
values_143,123
values_739,623
values_312,500
values_174,623
values_669,51
values_120,384
values_974,491
values_217,52
values_866,52
values_192,148
values_328,728
values_68,292
values_387,695
values_69,51
values_749,132
values_135,771
values_341,555
values_494,623
values_1,180
values_589,71
values_925,284
values_524,51
values_994,155
values_856,191
values_156,851
values_470,44
values_207,44
values_655,596
values_441,272
values_109,695
values_45,555
values_125,780
values_600,771
values_708,112
values_791,71
values_912,43
values_533,191
values_418,231
values_228,491
values_585,275
values_465,23
values_239,332
values_842,200
values_208,431
values_932,500
values_957,431
values_563,32
values_766,200
values_476,240
values_175,123
values_591,555
values_997,60
values_385,231
values_115,191
values_653,648
values_753,43
values_241,780
values_197,155
values_636,332
values_450,275
values_106,180
values_699,640
values_578,35
values_644,332
values_570,623
values_873,231
values_33,80
values_210,771
values_486,392
values_252,275
values_694,491
values_759,448
values_245,231
values_15,231
values_792,632
values_248,323
values_246,216
values_556,632
values_513,52
values_93,771
values_558,900
values_991,23
values_181,172
values_674,564
values_652,164
values_344,695
values_715,104
values_528,248
values_276,623
values_24,632
values_296,704
values_244,200
values_380,172
values_25,155
values_740,104
values_478,80
values_379,104
values_810,132
values_440,104
values_543,491
values_130,191
values_225,555
values_285,32
values_363,191
values_667,771
values_26,52
values_793,491
values_772,555
values_931,431
values_981,623
values_422,95
values_920,384
values_259,60
values_477,44
values_738,44
values_430,131
values_922,123
values_903,508
values_761,256
values_204,95
values_48,500
values_71,208
values_851,68
values_347,136
values_725,155
values_266,191
values_448,500
values_934,704
values_531,632
values_224,275
values_686,780
values_927,375
values_407,695
values_76,500
values_949,868
values_969,208
values_781,695
values_7,23
values_683,191
values_376,44
values_877,240
values_654,51
values_508,200
values_332,851
values_281,491
values_381,248
values_769,104
values_701,323
values_855,164
values_320,191
values_50,771
values_918,695
values_615,323
values_704,323
values_633,323
values_847,51
values_602,95
values_399,712
values_22,323
values_313,431
values_375,648
values_963,464
values_168,284
values_226,564
values_190,275
values_429,32
values_236,60
values_777,155
values_909,132
values_438,23
values_607,555
values_717,96
values_782,163
values_258,112
values_872,796
values_637,384
values_746,155
values_4,208
values_345,284
values_102,316
values_962,23
values_356,695
values_853,32
values_849,95
values_814,132
values_370,580
values_778,52
values_458,104
values_818,80
values_119,88
values_373,240
values_351,60
values_32,71
values_770,384
values_371,123
values_283,695
values_535,51
values_250,632
values_132,860
values_649,231
values_77,180
values_260,95
values_891,35
values_91,275
values_137,868
values_42,275
values_13,392
values_577,876
values_41,123
values_809,340
values_414,695
values_360,332
values_386,248
values_158,720
values_904,23
values_480,640
values_647,88
values_104,123
values_55,431
values_491,771
values_391,555
values_972,780
values_571,120
values_940,163
values_861,80
values_324,431
values_549,148
values_170,851
values_269,248
values_442,491
values_520,771
values_455,771
values_31,572
values_971,104
values_397,648
values_254,392
values_616,292
values_66,155
values_943,632
values_117,275
values_451,868
values_643,71
values_688,95
values_569,240
values_745,771
values_65,648
values_980,155
values_982,375
values_62,35
values_789,384
values_401,384
values_21,71
values_598,208
values_273,375
values_534,623
values_118,80
values_141,704
values_366,555
values_222,191
values_876,32
values_700,132
values_95,796
values_806,123
values_671,384
values_816,851
values_630,51
values_433,123
values_905,640
values_84,155
values_233,323
values_664,851
values_162,632
values_681,191
values_542,155
values_169,500
values_660,392
values_488,112
values_894,275
values_828,191
values_537,392
values_845,155
values_584,140
values_457,851
values_499,284
values_369,35
values_58,155
values_64,384
values_196,71
values_462,208
values_343,123
values_262,392
values_966,155
values_261,95
values_349,555
values_263,623
values_801,123
values_292,123
values_786,316
values_101,96
values_691,71
values_926,88
values_754,164
values_215,375
values_977,60
values_850,456
values_646,140
values_628,564
values_941,155
values_353,231
values_690,491
values_961,440
values_331,35
values_377,44
