id,clockCycles,assemblyInstr
values_242,413302,330363
values_505,17356,13262
values_924,738574,603934
values_862,52534,39356
values_287,75539,56696
values_733,31417,24251
values_813,30522,23514
values_11,31365,24215
values_19,1582,1080
values_999,991951,779865
values_134,191178,151039
values_609,53986,42164
values_993,790511,580423
values_731,821588,611829
values_127,257623,190942
values_889,192247,151922
values_987,370315,293648
values_780,53617,40230
values_435,79474,61532
values_950,78638,60841
values_976,52648,39448
values_557,63361,47507
values_398,69151,51869
values_892,189748,149859
values_670,2600843,1918437
values_574,42545,31829
values_163,818559,609479
values_900,4088,2977
values_392,790454,580415
values_447,8484,6255
values_523,370607,293864
values_679,821148,611447
values_419,69892,52467
values_895,741009,605994
values_298,52990,39724
values_155,41975,31369
values_12,131767,103827
values_160,8128,5965
values_626,42317,31645
values_38,68638,51455
values_146,75482,56650
values_81,819803,610421
values_687,787281,578040
values_213,52192,39080
values_212,265881,197306
values_568,3908,2827
values_5,57335,42946
values_40,62962,47185
values_970,4041,2934
values_707,823199,613048
values_406,741729,606614
values_893,746212,610426
values_144,1582,1080
values_979,30811,23757
values_831,478376,355514
values_402,135036,106515
values_404,1292948,950894
values_310,8229,6049
values_70,78728,60915
values_268,75767,56880
values_412,793435,582761
values_290,2602111,1919422
values_916,1889362,1391511
values_567,257334,190711
values_913,54034,42200
values_232,78487,60709
values_319,1290882,949292
values_23,17520,13394
values_899,16936,12906
values_428,258130,191332
values_858,411654,329100
values_546,17786,13620
values_432,189970,150053
values_231,52705,39494
values_388,17383,13280
values_350,8575,6335
values_603,195680,154754
values_364,1286121,945667
values_530,1299463,955900
values_72,30773,23725
values_536,1292285,950375
values_79,2603719,1920674
values_342,749708,613415
values_803,2601550,1918874
values_501,52135,39034
values_540,69835,52421
values_955,80480,62368
values_191,69151,51869
values_812,135246,106683
values_545,1895149,1395982
values_78,794123,583261
values_526,261877,194226
values_695,795389,584245
values_87,54737,42768
values_300,1582,1080
values_964,994141,781718
values_998,8397,6185
values_988,786936,577760
values_6,55038,43024
values_625,189999,150076
values_518,80908,62718
values_122,371008,294192
values_541,75425,56604
values_279,129987,102343
values_256,8445,6226
values_796,76508,57478
values_504,191376,151186
values_752,824663,614176
values_459,996324,783500
values_658,69493,52145
values_408,372669,295580
values_867,1291114,949463
values_727,130469,102747
values_177,69322,52007
values_823,795790,584594
values_822,2594707,1913724
values_218,257498,190846
values_426,481263,357732
values_776,991253,779327
values_143,371471,294624
values_739,999972,786498
values_312,57392,42992
values_174,484477,360201
values_669,795807,584692
values_120,743269,607924
values_974,42887,32105
values_217,17027,12986
values_866,75368,56558
values_192,16976,12938
values_328,822428,612463
values_68,63019,47231
values_387,131302,103435
values_69,70576,53019
values_749,745920,610183
values_135,52005,42686
values_341,52591,39402
values_494,1894258,1395267
values_1,749910,613548
values_589,1582,1080
values_925,739482,604706
values_524,58133,43590
values_994,1538,1043
values_856,75026,56282
values_156,17562,13428
values_470,69436,52099
values_207,42659,31921
values_655,262652,194810
values_441,370763,294000
values_109,63418,47553
values_45,1582,1080
values_125,828812,617355
values_600,54636,42684
values_708,998354,785193
values_791,54641,42704
values_912,1538,1043
values_533,190039,150103
values_418,412943,330065
values_228,52069,42742
values_585,78830,60981
values_465,476978,354423
values_239,370701,293932
values_842,4041,2934
values_208,42146,31507
values_932,1298388,955075
values_957,1289824,948489
values_563,191733,151505
values_766,79903,61873
values_476,372241,295224
values_175,132034,104059
values_591,742822,607541
values_997,63076,47277
values_385,1890359,1392322
values_115,57734,43268
values_653,17501,13378
values_753,192247,151916
values_241,52705,39494
values_197,8354,6151
values_636,76337,57340
values_450,31211,24086
values_106,42260,31599
values_699,55453,43356
values_578,131506,103619
values_644,128986,101527
values_570,8349,6149
values_873,826313,615445
values_33,801089,588671
values_210,129563,101999
values_486,8373,6167
values_252,263097,195178
values_694,833282,620826
values_759,410289,327854
values_245,1885867,1388819
values_15,17556,13426
values_792,1902531,1401615
values_248,740007,605141
values_246,1294149,951836
values_556,2589332,1909634
values_513,3959,2871
values_93,42659,31921
values_558,81274,63018
values_991,485246,360822
values_181,2604036,1920786
values_674,1538,1043
values_652,4014,2916
values_344,51907,38850
values_715,30903,23826
values_528,1890743,1392497
values_276,485541,361016
values_24,1582,1080
values_296,992688,780512
values_244,55195,43152
values_380,1582,1080
values_25,371445,294556
values_740,8190,6020
values_478,52197,42854
values_379,8334,6138
values_810,63532,47645
values_440,1289732,948451
values_543,8123,5963
values_130,29776,22894
values_225,79703,61711
values_285,744311,608812
values_363,4014,2916
values_667,8445,6226
values_26,799157,587119
values_793,69721,52329
values_772,130678,102931
values_931,371470,294596
values_981,64330,48289
values_422,477755,355036
values_920,52648,39448
values_259,1917936,1413572
values_477,3912,2828
values_738,17410,13298
values_430,52249,39126
values_922,192465,152095
values_903,2591068,1910801
values_761,52005,42686
values_204,2595914,1914660
values_48,17714,13557
values_71,477937,355188
values_851,69208,51915
values_347,819630,610313
values_725,824099,613728
values_266,415555,332238
values_448,30667,23630
values_934,188660,148961
values_531,57905,43406
values_224,57677,43222
values_686,68467,51317
values_927,2588963,1909265
values_407,17428,13325
values_76,42146,31507
values_949,30205,23241
values_969,411455,328938
values_781,820369,610882
values_7,1893503,1394771
values_683,2597471,1915754
values_376,16987,12953
values_877,52389,43022
values_654,1885512,1388557
values_508,3912,2828
values_332,191245,151088
values_281,820254,610791
values_381,52762,39540
values_769,820693,611127
values_701,75938,57018
values_855,1538,1043
values_320,42431,31737
values_50,1889319,1391527
values_918,1295425,952797
values_615,57677,43222
values_704,259372,192302
values_633,57791,43314
values_847,479145,356119
values_602,52591,39402
values_399,3963,2872
values_22,8301,6108
values_313,55486,43404
values_375,52819,39586
values_963,1538,1043
values_168,52420,39264
values_226,42431,31737
values_190,52197,42854
values_429,130249,102575
values_236,130489,102755
values_777,194170,153520
values_909,52819,39586
values_438,741610,606503
values_607,2600222,1917939
values_717,54857,42868
values_782,191611,151392
values_258,52591,39402
values_872,55157,43120
values_637,55107,43080
values_746,8027,5881
values_4,52819,39586
values_345,995906,783149
values_102,52762,39540
values_962,193466,152937
values_356,3912,2828
values_853,3908,2827
values_849,191528,151314
values_814,739080,604363
values_370,76166,57202
values_778,2598650,1916729
values_458,816304,607751
values_818,52021,38942
values_119,258669,191724
values_373,52325,42966
values_351,51685,42406
values_32,57734,43268
values_770,747263,611325
values_371,2590382,1910356
values_283,1297163,954090
values_535,129875,102263
values_250,1895445,1396317
values_132,1538,1043
values_649,78259,60518
values_77,17132,13069
values_260,75767,56880
values_891,74912,56190
values_91,794735,583744
values_137,1538,1043
values_42,828923,617494
values_13,69892,52467
values_577,1004707,790411
values_41,62563,46863
values_809,992954,780729
values_414,62677,46955
values_360,787671,578456
values_386,1292266,950343
values_158,1538,1043
values_904,791797,581467
values_480,414251,331069
values_647,822846,612805
values_104,483616,359530
values_55,2602755,1919799
values_491,41804,31231
values_391,259021,192027
values_972,989176,777594
values_571,743138,607815
values_940,52078,38988
values_861,31021,23924
values_324,8171,6004
values_549,57791,43314
values_170,483354,359376
values_269,373284,296092
values_442,480828,357397
values_520,741119,606084
values_455,744496,608952
values_31,57734,43268
values_971,129591,102019
values_397,52581,43190
values_254,8296,6106
values_616,373282,296080
values_66,30739,23694
values_943,57791,43314
values_117,77889,60211
values_451,42488,31783
values_643,63988,48013
values_688,56993,42670
values_569,134114,105771
values_745,17179,13115
values_65,191399,151217
values_980,8128,5965
values_982,415238,331962
values_62,31152,24036
values_789,75653,56788
values_401,78544,60754
values_21,52933,39678
values_598,2595988,1914717
values_273,2590648,1910495
values_534,54131,42276
values_118,2587819,1908405
values_141,823746,613503
values_366,258827,191886
values_222,1582,1080
values_876,1582,1080
values_700,79080,61204
values_95,130704,102943
values_806,79493,61546
values_671,1294490,952234
values_816,54756,42784
values_630,54573,42624
values_433,368783,292336
values_905,79018,61153
values_84,824719,614217
values_233,260946,193525
values_664,4041,2934
values_162,262518,194719
values_681,17457,13344
values_542,795894,584612
values_169,8147,5981
values_660,262038,194345
values_488,69550,52191
values_894,58076,43544
values_828,42089,31461
values_537,69949,52513
