id,cInstr
values_242,35
values_505,65
values_1006,81
values_924,77
values_862,75
values_287,91
values_733,67
values_813,103
values_11,51
values_19,85
values_999,77
values_134,73
values_609,61
values_993,77
values_731,83
values_127,135
values_889,97
values_987,123
values_780,81
values_435,89
values_950,63
values_976,85
values_557,119
values_398,75
values_892,49
values_670,59
values_574,89
values_163,57
values_900,93
values_392,31
values_447,65
values_523,65
values_679,35
values_419,71
values_895,79
values_298,83
values_155,79
values_12,61
values_160,81
values_626,37
values_38,115
values_146,55
values_81,65
values_687,91
values_213,59
values_212,71
values_568,73
values_5,75
values_40,71
values_970,75
values_707,71
values_406,51
values_893,79
values_144,73
values_979,79
values_831,81
values_402,59
values_404,59
values_310,83
values_70,81
values_268,75
values_1018,81
values_412,51
values_290,75
values_916,73
values_567,71
values_913,51
values_232,45
values_319,87
values_23,71
values_899,55
values_428,151
values_858,81
values_546,77
values_432,83
values_231,65
values_388,63
values_350,131
values_603,103
values_364,79
values_530,61
values_72,23
values_536,49
values_79,85
values_342,113
values_803,69
values_501,91
values_540,117
values_955,81
values_191,75
values_812,61
values_545,79
values_78,89
values_526,135
values_695,69
values_87,63
values_300,87
values_964,83
values_998,93
values_988,89
values_6,55
values_625,59
values_518,71
values_122,101
values_541,129
values_279,43
values_256,85
values_796,57
values_504,67
values_752,77
values_459,51
values_658,47
values_408,45
values_867,67
values_727,57
values_177,31
values_823,73
values_822,55
values_218,85
values_426,81
values_776,43
values_143,103
values_739,69
values_312,75
values_174,57
values_669,95
values_120,69
values_974,87
values_217,51
values_866,57
values_192,83
values_328,75
values_68,39
values_387,31
values_69,73
values_749,103
values_135,85
values_341,79
values_494,81
values_1,61
values_589,103
values_925,31
values_524,71
values_994,85
values_856,73
values_156,79
values_470,63
values_207,103
values_655,89
values_441,57
values_109,153
values_45,79
values_125,85
values_600,53
values_708,53
values_791,63
values_912,85
values_533,67
values_418,73
values_228,69
values_585,71
values_465,51
values_239,87
values_842,77
values_208,83
values_932,33
values_957,57
values_563,95
values_766,77
values_476,45
values_175,85
values_591,91
values_997,77
values_385,49
values_115,91
values_653,81
values_753,73
values_241,41
values_197,81
values_636,57
values_450,25
values_106,75
values_699,75
values_578,73
values_644,89
values_570,81
values_873,135
values_33,59
values_210,109
values_486,93
values_252,77
values_694,75
values_759,73
values_245,57
values_15,65
values_792,71
values_248,41
values_246,57
values_556,81
values_513,63
values_93,81
values_558,87
values_991,81
values_181,83
values_674,71
values_652,63
values_344,77
values_715,37
values_528,79
values_276,73
values_24,25
values_296,81
values_244,73
values_380,65
values_25,71
values_740,189
values_478,61
values_379,87
values_810,67
values_440,65
values_543,81
values_130,65
values_225,69
values_285,101
values_363,43
