id,cInstr
values_242,92
values_505,977
values_924,927
values_862,288
values_287,39
values_733,57
values_813,226
values_11,693
values_19,112
values_999,159
values_134,492
values_609,363
values_993,410
values_731,529
values_127,74
values_889,588
values_987,744
values_780,686
values_435,29
values_950,192
values_976,364
values_557,188
values_398,492
values_892,584
values_670,116
values_574,251
values_163,193
values_900,322
values_392,361
values_447,163
values_523,402
values_679,57
values_419,324
values_895,57
values_298,530
values_155,299
values_12,698
values_160,549
values_626,549
values_38,807
values_146,990
values_81,218
values_687,286
values_213,852
values_212,331
values_568,634
values_5,335
values_40,492
values_970,799
values_707,498
values_406,925
values_893,221
values_144,638
values_979,167
values_831,693
values_402,55
values_404,589
values_310,73
values_70,584
values_268,249
values_412,594
values_290,18
values_916,58
values_567,116
values_913,194
values_232,76
values_319,255
values_23,29
values_899,117
values_428,852
values_858,43
values_546,165
values_432,116
values_231,18
values_388,630
values_350,42
values_603,684
values_364,401
values_530,534
values_72,490
values_536,586
values_79,72
values_342,402
values_803,486
values_501,645
values_540,739
values_955,866
values_191,112
values_812,746
values_545,40
values_78,749
values_526,493
values_695,291
values_87,810
values_300,91
values_964,292
values_998,367
values_988,91
values_6,74
values_625,324
values_518,41
values_122,17
values_541,447
values_279,537
values_256,95
values_796,165
values_504,986
values_752,405
values_459,861
values_658,256
values_408,55
values_867,742
values_727,57
values_177,165
values_823,590
values_822,96
values_218,638
values_426,535
values_776,405
values_143,533
values_739,18
values_312,410
values_174,42
values_669,29
values_120,743
values_974,971
values_217,73
values_866,76
values_192,95
values_328,989
values_68,41
values_387,168
values_69,164
values_749,28
values_135,289
values_341,56
values_494,116
values_1,56
values_589,57
values_925,810
values_524,488
values_994,364
values_856,447
values_156,322
values_470,325
values_207,116
values_655,297
values_441,981
values_109,928
values_45,297
values_125,403
values_600,27
values_708,165
values_791,860
values_912,488
values_533,94
values_418,141
values_228,17
values_585,741
values_465,858
values_239,368
values_842,591
values_208,640
values_932,227
values_957,74
values_563,752
values_766,40
values_476,27
values_175,641
values_591,542
values_997,220
values_385,40
values_115,646
values_653,638
values_753,138
values_241,542
values_197,193
values_636,585
values_450,687
values_106,41
values_699,95
values_578,534
values_644,579
values_570,320
values_873,57
values_33,18
values_210,220
values_486,642
values_252,223
values_694,411
values_759,536
values_245,55
values_15,938
values_792,166
values_248,162
values_246,167
values_556,41
values_513,225
values_93,57
values_558,751
values_991,259
values_181,987
values_674,327
values_652,919
values_344,680
values_715,258
values_528,162
values_276,57
values_24,986
values_296,361
values_244,863
values_380,858
values_25,982
values_740,587
values_478,288
values_379,287
values_810,872
values_440,118
values_543,187
values_130,190
values_225,290
values_285,289
values_363,743
values_667,445
values_26,225
values_793,801
values_772,862
values_931,537
values_981,534
values_422,741
values_920,331
values_259,806
values_477,368
values_738,489
values_430,402
values_922,114
values_903,162
values_761,257
values_204,487
values_48,398
values_71,27
values_851,94
values_347,988
values_725,793
values_266,927
values_448,633
values_934,635
values_531,549
values_224,980
values_686,743
values_927,17
values_407,257
values_76,17
values_949,855
values_969,119
values_781,487
values_7,18
values_683,28
values_376,29
values_877,367
values_654,802
values_508,18
values_332,219
values_281,401
values_381,365
values_769,536
values_701,986
values_855,448
values_320,75
values_50,534
values_918,924
values_615,74
values_704,546
values_633,40
values_847,498
values_602,193
values_399,256
values_22,75
