inputName,text,data,bss
values_242,280,18,0
values_505,280,13,0
values_924,280,9,0
values_862,280,10,0
values_287,280,10,0
values_733,280,3,0
values_813,280,28,0
values_11,280,26,0
values_19,280,2,0
values_999,280,15,0
values_134,280,18,0
values_609,280,7,0
values_993,280,26,0
values_731,280,10,0
values_127,280,10,0
values_889,280,21,0
values_987,280,3,0
values_780,280,4,0
values_435,280,8,0
values_950,280,8,0
values_976,280,2,0
values_557,280,11,0
values_398,280,12,0
values_892,280,25,0
values_670,280,13,0
values_574,280,14,0
values_163,280,23,0
values_900,280,17,0
values_392,280,22,0
values_447,280,4,0
values_523,280,14,0
values_679,280,22,0
values_419,280,25,0
values_895,280,27,0
values_298,280,28,0
values_155,280,17,0
values_12,280,15,0
values_160,280,15,0
values_626,280,28,0
values_38,280,26,0
values_146,280,8,0
values_81,280,6,0
values_687,280,24,0
values_213,280,25,0
values_212,280,14,0
values_568,280,13,0
values_5,280,7,0
values_40,280,6,0
values_970,280,24,0
values_707,280,7,0
values_406,280,13,0
values_893,280,12,0
values_144,280,25,0
values_979,280,28,0
values_831,280,15,0
values_402,280,26,0
values_404,280,28,0
values_310,280,6,0
values_70,280,6,0
values_268,280,13,0
values_412,280,7,0
values_290,280,9,0
values_916,280,15,0
values_567,280,20,0
values_913,280,15,0
values_232,280,21,0
values_319,280,25,0
values_23,280,9,0
values_899,280,11,0
values_428,280,19,0
values_858,280,26,0
values_546,280,17,0
values_432,280,24,0
values_231,280,15,0
values_388,280,9,0
values_350,280,13,0
values_603,280,28,0
values_364,280,8,0
values_530,280,25,0
values_72,280,6,0
values_536,280,14,0
values_79,280,9,0
values_342,280,16,0
values_803,280,26,0
values_501,280,18,0
values_540,280,21,0
values_955,280,25,0
values_191,280,7,0
values_812,280,22,0
values_545,280,5,0
values_78,280,13,0
values_526,280,16,0
values_695,280,26,0
values_87,280,16,0
values_300,280,17,0
values_964,280,5,0
values_998,280,25,0
values_988,280,15,0
values_6,280,28,0
values_625,280,13,0
values_518,280,19,0
values_122,280,14,0
values_541,280,21,0
values_279,280,28,0
values_256,280,24,0
values_796,280,7,0
values_504,280,19,0
values_752,280,26,0
values_459,280,21,0
values_658,280,6,0
values_408,280,15,0
values_867,280,9,0
values_727,280,12,0
values_177,280,6,0
values_823,280,5,0
values_822,280,2,0
values_218,280,4,0
values_426,280,17,0
values_776,280,28,0
values_143,280,11,0
values_739,280,17,0
values_312,280,2,0
values_174,280,12,0
values_669,280,25,0
values_120,280,2,0
values_974,280,14,0
values_217,280,15,0
values_866,280,15,0
values_192,280,21,0
values_328,280,23,0
values_68,280,10,0
values_387,280,8,0
values_69,280,18,0
values_749,280,28,0
values_135,280,15,0
values_341,280,11,0
values_494,280,5,0
values_1,280,10,0
values_589,280,27,0
values_925,280,21,0
values_524,280,26,0
values_994,280,15,0
values_856,280,3,0
values_156,280,17,0
values_470,280,26,0
values_207,280,7,0
values_655,280,18,0
values_441,280,21,0
values_109,280,7,0
values_45,280,26,0
values_125,280,26,0
values_600,280,14,0
values_708,280,13,0
values_791,280,7,0
values_912,280,28,0
values_533,280,15,0
values_418,280,21,0
values_228,280,3,0
values_585,280,28,0
values_465,280,22,0
values_239,280,11,0
values_842,280,9,0
values_208,280,2,0
values_932,280,13,0
values_957,280,8,0
values_563,280,3,0
values_766,280,3,0
values_476,280,14,0
values_175,280,26,0
values_591,280,2,0
values_997,280,26,0
values_385,280,20,0
values_115,280,22,0
values_653,280,11,0
values_753,280,16,0
values_241,280,11,0
values_197,280,27,0
values_636,280,23,0
values_450,280,5,0
values_106,280,27,0
values_699,280,9,0
values_578,280,27,0
values_644,280,16,0
values_570,280,8,0
values_873,280,23,0
values_33,280,3,0
values_210,280,24,0
values_486,280,21,0
values_252,280,5,0
values_694,280,17,0
values_759,280,15,0
values_245,280,13,0
values_15,280,28,0
values_792,280,3,0
values_248,280,14,0
values_246,280,19,0
values_556,280,5,0
values_513,280,18,0
values_93,280,19,0
values_558,280,24,0
values_991,280,26,0
values_181,280,7,0
values_674,280,5,0
values_652,280,18,0
values_344,280,14,0
values_715,280,22,0
values_528,280,26,0
values_276,280,3,0
values_24,280,11,0
values_296,280,8,0
values_244,280,23,0
values_380,280,21,0
values_25,280,8,0
values_740,280,25,0
values_478,280,26,0
values_379,280,6,0
values_810,280,2,0
values_440,280,14,0
values_543,280,16,0
values_130,280,27,0
values_225,280,20,0
values_285,280,11,0
values_363,280,14,0
values_667,280,12,0
values_26,280,10,0
values_793,280,23,0
values_772,280,8,0
values_931,280,6,0
values_981,280,27,0
values_422,280,2,0
values_920,280,17,0
values_259,280,20,0
values_477,280,22,0
values_738,280,22,0
values_430,280,4,0
values_922,280,8,0
values_903,280,22,0
values_761,280,5,0
values_204,280,23,0
values_48,280,15,0
values_71,280,27,0
values_851,280,17,0
values_347,280,18,0
values_725,280,14,0
values_266,280,13,0
values_448,280,9,0
values_934,280,27,0
values_531,280,21,0
values_224,280,12,0
values_686,280,20,0
values_927,280,18,0
values_407,280,8,0
values_76,280,5,0
values_949,280,17,0
values_969,280,24,0
values_781,280,21,0
values_7,280,3,0
values_683,280,21,0
values_376,280,3,0
values_877,280,20,0
values_654,280,16,0
values_508,280,16,0
values_332,280,14,0
values_281,280,6,0
values_381,280,9,0
values_769,280,5,0
values_701,280,4,0
values_855,280,6,0
values_320,280,26,0
values_50,280,21,0
values_918,280,10,0
values_615,280,3,0
values_704,280,20,0
values_633,280,12,0
values_847,280,22,0
values_602,280,4,0
values_399,280,27,0
values_22,280,24,0
values_313,280,8,0
values_375,280,23,0
values_963,280,16,0
values_168,280,2,0
values_226,280,15,0
values_190,280,4,0
values_429,280,13,0
values_236,280,4,0
values_777,280,28,0
values_909,280,14,0
values_438,280,16,0
values_607,280,13,0
values_717,280,17,0
values_782,280,15,0
values_258,280,28,0
values_872,280,23,0
values_637,280,16,0
values_746,280,21,0
values_4,280,3,0
values_345,280,6,0
values_102,280,7,0
values_962,280,12,0
values_356,280,12,0
values_853,280,26,0
values_849,280,20,0
values_814,280,11,0
values_370,280,7,0
values_778,280,28,0
values_458,280,19,0
values_818,280,25,0
values_119,280,19,0
values_373,280,25,0
values_351,280,17,0
values_32,280,2,0
values_770,280,24,0
values_371,280,27,0
values_283,280,8,0
values_535,280,23,0
values_250,280,3,0
values_132,280,14,0
values_649,280,26,0
values_77,280,16,0
values_260,280,19,0
values_891,280,27,0
values_91,280,22,0
values_137,280,17,0
values_42,280,5,0
values_13,280,12,0
values_577,280,8,0
values_41,280,21,0
values_809,280,13,0
values_414,280,25,0
values_360,280,7,0
values_386,280,23,0
values_158,280,10,0
values_904,280,2,0
values_480,280,28,0
values_647,280,24,0
values_104,280,28,0
values_55,280,6,0
values_491,280,10,0
values_391,280,6,0
values_972,280,21,0
values_571,280,17,0
values_940,280,21,0
values_861,280,17,0
values_324,280,27,0
values_549,280,8,0
values_170,280,13,0
values_269,280,17,0
values_442,280,15,0
values_520,280,18,0
values_455,280,12,0
values_31,280,27,0
values_971,280,13,0
values_397,280,28,0
values_254,280,5,0
values_616,280,6,0
values_66,280,8,0
values_943,280,8,0
values_117,280,8,0
values_451,280,17,0
values_643,280,25,0
values_688,280,27,0
values_569,280,12,0
values_745,280,18,0
values_65,280,28,0
values_980,280,28,0
values_982,280,12,0
values_62,280,23,0
values_789,280,19,0
values_401,280,8,0
values_21,280,24,0
values_598,280,20,0
values_273,280,16,0
values_534,280,22,0
values_118,280,20,0
values_141,280,19,0
values_366,280,24,0
values_222,280,20,0
values_876,280,15,0
values_700,280,15,0
values_95,280,3,0
values_806,280,7,0
values_671,280,22,0
values_816,280,24,0
values_630,280,12,0
values_433,280,15,0
values_905,280,28,0
values_84,280,14,0
values_233,280,22,0
values_664,280,21,0
values_162,280,3,0
values_681,280,2,0
values_542,280,25,0
values_169,280,5,0
values_660,280,9,0
values_488,280,10,0
values_894,280,12,0
values_828,280,21,0
values_537,280,22,0
values_845,280,14,0
values_584,280,23,0
values_457,280,2,0
values_499,280,4,0
values_369,280,4,0
values_58,280,17,0
values_64,280,27,0
values_196,280,7,0
values_462,280,10,0
values_343,280,21,0
values_262,280,17,0
values_966,280,11,0
values_261,280,9,0
values_349,280,2,0
values_263,280,24,0
values_801,280,15,0
values_292,280,11,0
