values_242,25
values_505,8
values_924,26
values_862,24
values_287,8
values_733,14
values_813,4
values_11,5
values_19,19
values_999,11
values_134,10
values_609,21
values_993,27
values_731,18
values_127,26
values_889,7
values_987,12
values_780,14
values_435,10
values_950,28
values_976,18
values_557,22
values_398,8
values_892,5
values_670,12
values_574,10
values_163,15
values_900,22
values_392,27
values_447,3
values_523,9
values_679,17
values_419,7
values_895,3
values_298,25
values_155,19
values_12,3
values_160,6
values_626,18
values_38,26
values_146,15
values_81,7
values_687,18
values_213,22
values_212,13
values_568,25
values_5,11
values_40,2
values_970,16
values_707,12
values_406,14
values_893,10
values_144,23
values_979,25
values_831,26
values_402,20
values_404,10
values_310,5
values_70,26
values_268,7
values_412,15
values_290,5
values_916,3
values_567,7
values_913,25
values_232,27
values_319,28
values_23,7
values_899,10
values_428,22
values_858,16
values_546,6
values_432,23
values_231,13
values_388,2
values_350,7
values_603,12
values_364,20
values_530,6
values_72,16
values_536,25
values_79,16
values_342,14
values_803,24
values_501,11
values_540,20
values_955,24
values_191,2
values_812,13
values_545,20
values_78,4
values_526,13
values_695,10
values_87,10
values_300,14
values_964,20
values_998,17
values_988,20
values_6,9
values_625,4
values_518,13
values_122,9
values_541,8
values_279,17
values_256,4
values_796,12
values_504,15
values_752,28
values_459,27
values_658,2
values_408,10
values_867,3
values_727,15
values_177,11
values_823,7
values_822,8
values_218,28
values_426,17
values_776,26
values_143,24
values_739,14
values_312,10
values_174,22
values_669,26
values_120,11
values_974,6
values_217,17
values_866,22
values_192,20
values_328,27
values_68,28
values_387,22
values_69,7
values_749,22
values_135,8
values_341,4
values_494,4
values_1,24
values_589,21
values_925,21
values_524,25
values_994,16
values_856,21
values_156,21
values_470,11
values_207,17
values_655,8
values_441,14
values_109,21
values_45,7
values_125,6
values_600,11
values_708,20
values_791,4
values_912,11
values_533,6
values_418,7
values_228,18
values_585,9
values_465,12
values_239,6
values_842,17
values_208,6
values_932,17
values_957,27
values_563,4
values_766,21
values_476,19
values_175,20
values_591,20
values_997,2
values_385,16
values_115,11
values_653,28
values_753,4
values_241,12
values_197,18
values_636,28
values_450,21
values_106,21
values_699,22
values_578,11
values_644,18
values_570,10
values_873,22
values_33,16
values_210,16
values_486,22
values_252,3
values_694,25
values_759,18
values_245,28
values_15,10
values_792,20
values_248,2
values_246,9
values_556,15
values_513,17
values_93,25
values_558,9
values_991,12
values_181,7
values_674,15
values_652,4
values_344,20
values_715,15
values_528,22
values_276,26
values_24,16
values_296,6
values_244,14
values_380,17
values_25,9
values_740,7
values_478,10
values_379,6
values_810,14
values_440,27
values_543,2
values_130,3
values_225,3
values_285,23
values_363,12
values_667,8
values_26,16
values_793,28
values_772,15
values_931,27
values_981,8
values_422,8
values_920,20
values_259,13
values_477,3
values_738,23
values_430,19
values_922,12
values_903,4
values_761,13
values_204,11
values_48,10
values_71,18
values_851,20
values_347,17
values_725,8
values_266,15
values_448,26
values_934,20
values_531,25
values_224,24
values_686,3
values_927,26
values_407,26
values_76,16
values_949,27
values_969,18
values_781,28
values_7,27
values_683,10
values_376,22
values_877,7
values_654,17
values_508,28
values_332,5
values_281,8
values_381,3
values_769,22
values_701,2
values_855,2
values_320,11
values_50,20
values_918,22
values_615,3
values_704,5
values_633,23
values_847,27
values_602,20
values_399,17
values_22,16
values_313,2
values_375,5
values_963,3
values_168,14
values_226,26
values_190,2
values_429,27
values_236,4
values_777,23
values_909,14
values_438,5
values_607,8
values_717,25
values_782,26
values_258,8
values_872,17
values_637,6
values_746,19
values_4,14
values_345,21
values_102,25
values_962,21
values_356,11
values_853,11
values_849,6
values_814,4
values_370,24
values_778,9
values_458,20
values_818,16
values_119,21
values_373,25
values_351,3
values_32,3
values_770,19
values_371,24
values_283,17
values_535,10
values_250,10
values_132,12
values_649,23
values_77,24
values_260,5
values_891,21
values_91,27
values_137,8
values_42,5
values_13,22
values_577,15
values_41,9
values_809,4
values_414,18
values_360,9
values_386,6
values_158,5
values_904,4
values_480,22
values_647,21
values_104,11
values_55,9
values_491,28
values_391,13
values_972,6
values_571,9
values_940,27
values_861,24
values_324,6
values_549,16
values_170,18
values_269,23
values_442,25
values_520,21
values_455,12
values_31,21
values_971,9
values_397,6
values_254,2
values_616,11
values_66,3
values_943,10
values_117,25
values_451,11
values_643,22
values_688,19
values_569,4
values_745,6
values_65,3
values_980,10
values_982,14
values_62,9
values_789,20
values_401,12
values_21,7
values_598,5
values_273,19
values_534,19
values_118,22
values_141,2
values_366,23
values_222,19
values_876,23
values_700,20
values_95,3
values_806,9
values_671,15
values_816,6
values_630,23
values_433,13
values_905,4
values_84,8
values_233,12
values_664,14
values_162,22
values_681,3
values_542,25
values_169,4
values_660,26
values_488,6
values_894,10
values_828,12
values_537,20
values_845,17
values_584,26
values_457,12
values_499,13
values_369,20
values_58,24
values_64,8
values_196,28
values_462,19
values_343,13
values_262,9
values_966,19
values_261,15
values_349,27
values_263,27
values_801,25
values_292,9
values_786,2
values_101,12
values_691,19
values_926,21
values_754,15
values_215,16
values_977,4
values_850,27
