id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,5371,2541,514,10.449
values_505,2989,1422,297,10.064
values_924,21614,10116,1956,11.050
values_862,4690,2229,460,10.196
values_287,8675,4095,814,10.657
values_733,13883,6528,1278,10.863
values_813,9721,4554,898,10.825
values_11,30920,14607,2858,10.819
values_19,3479,1650,342,10.173
values_999,8440,3996,804,10.498
values_134,23554,11097,2172,10.844
values_609,9415,4437,882,10.675
values_993,20156,9450,1836,10.978
values_731,111,51,16,6.938
values_127,28137,13152,2537,11.091
values_889,1134,543,123,9.220
values_987,16800,7899,1548,10.853
values_780,31905,15018,2914,10.949
values_435,2274,1065,220,10.336
values_950,29142,13641,2625,11.102
values_976,29761,13917,2675,11.126
values_557,10246,4845,965,10.618
values_398,1048,501,112,9.357
values_892,4880,2304,462,10.563
values_670,520,252,62,8.387
values_574,25778,12078,2327,11.078
values_163,722,345,79,9.139
values_900,767,369,87,8.816
values_392,482,231,57,8.456
values_447,2420,1155,244,9.918
values_523,399,186,44,9.068
values_679,8897,4188,833,10.681
values_419,13489,6342,1245,10.835
values_895,30819,14433,2789,11.050
values_298,5589,2628,528,10.585
values_155,23743,11193,2190,10.842
values_12,4325,2043,415,10.422
values_160,13165,6204,1226,10.738
values_626,111,51,16,6.938
values_38,2888,1356,281,10.278
values_146,24069,11289,2177,11.056
values_81,21188,9912,1906,11.116
values_687,34063,16086,3144,10.834
values_213,1709,804,172,9.936
values_212,16771,7908,1552,10.806
values_568,4249,2001,405,10.491
values_5,441,213,54,8.167
values_40,13044,6069,1170,11.149
values_970,602,288,68,8.853
values_707,17051,7962,1532,11.130
values_406,4698,2211,447,10.510
values_893,2672,1257,258,10.357
values_144,27779,12978,2487,11.170
values_979,1542,735,162,9.519
values_831,767,369,87,8.816
values_402,21633,10107,1951,11.088
values_404,1939,918,193,10.047
values_310,1695,798,166,10.211
values_70,564,267,63,8.952
values_268,7820,3672,732,10.683
values_412,14292,6690,1309,10.918
values_290,276,132,35,7.886
values_916,14990,7014,1359,11.030
values_567,924,438,96,9.625
values_913,441,213,54,8.167
values_232,11821,5571,1098,10.766
values_319,6301,2988,607,10.381
values_23,1326,636,139,9.540
values_899,18094,8493,1656,10.926
values_428,12033,5625,1101,10.929
values_858,2752,1305,273,10.081
values_546,2090,993,206,10.146
values_432,23836,11238,2204,10.815
values_231,14936,7029,1380,10.823
values_388,152,69,19,8.000
values_350,9298,4377,869,10.700
values_603,7912,3717,731,10.824
values_364,7263,3432,686,10.587
values_530,6091,2883,580,10.502
values_72,18860,8868,1737,10.858
values_536,27041,12606,2426,11.146
values_79,2100,993,207,10.145
values_342,19805,9309,1812,10.930
values_803,13733,6432,1249,10.995
values_501,17564,8187,1577,11.138
values_540,478,225,52,9.192
values_955,2192,1029,214,10.243
values_191,21919,10293,2003,10.943
values_812,21495,10107,1967,10.928
values_545,14708,6873,1327,11.084
values_78,29478,13866,2697,10.930
values_526,7723,3621,713,10.832
values_695,3314,1569,323,10.260
values_87,11244,5322,1058,10.628
values_300,17899,8412,1634,10.954
values_964,26390,12420,2412,10.941
values_998,2955,1407,297,9.949
values_988,12428,5820,1141,10.892
values_6,111,51,16,6.938
values_625,3276,1548,318,10.302
values_518,19676,9291,1830,10.752
values_122,14381,6768,1333,10.788
values_541,27955,13176,2567,10.890
values_279,12301,5760,1127,10.915
values_256,2517,1176,240,10.488
values_796,31127,14607,2834,10.983
values_504,13147,6153,1200,10.956
values_752,30699,14415,2793,10.991
values_459,18957,8889,1733,10.939
values_658,396,189,46,8.609
values_408,1655,789,170,9.735
values_867,28008,13143,2547,10.996
values_727,20976,9849,1911,10.976
values_177,30322,14241,2756,11.002
values_823,7763,3660,732,10.605
values_822,523,249,60,8.717
values_218,26345,12357,2389,11.028
values_426,22992,10833,2122,10.835
values_776,5602,2664,542,10.336
values_143,478,225,52,9.192
values_739,22067,10371,2018,10.935
values_312,19078,8994,1766,10.803
values_174,13345,6309,1250,10.676
values_669,9757,4596,904,10.793
values_120,14830,6948,1352,10.969
values_974,12781,6027,1186,10.777
values_217,9827,4635,926,10.612
values_866,19677,9231,1799,10.938
values_192,19386,9099,1773,10.934
values_328,235,114,32,7.344
values_68,564,267,63,8.952
values_387,520,252,62,8.387
values_69,681,327,76,8.961
values_749,4278,2031,416,10.284
values_135,317,150,38,8.342
values_341,6653,3147,630,10.560
values_494,17853,8409,1642,10.873
values_1,7704,3621,726,10.612
values_589,478,225,52,9.192
values_925,399,186,44,9.068
values_524,4006,1890,385,10.405
values_994,8598,4044,797,10.788
values_856,5413,2568,524,10.330
values_156,2381,1125,232,10.263
values_470,13992,6537,1266,11.052
values_207,10810,5067,983,10.997
values_655,28432,13407,2613,10.881
values_441,16125,7551,1467,10.992
values_109,24206,11379,2215,10.928
values_45,5100,2409,490,10.408
values_125,5057,2373,473,10.691
values_600,20242,9540,1854,10.918
