id,clockCycles,assemblyInstr
values_242,1692,1136
values_505,19437,13107
values_924,18207,12276
values_862,5491,3700
values_287,699,467
values_733,1000,669
values_813,4200,2829
values_11,13519,9114
values_19,2092,1407
values_999,3042,2048
values_134,9522,6418
values_609,6969,4697
values_993,7801,5257
values_731,10417,7023
values_127,1317,884
values_889,11433,7707
values_987,14604,9847
values_780,13498,9100
values_435,477,316
values_950,3610,2430
values_976,6972,4699
values_557,3598,2422
values_398,9522,6418
values_892,11421,7699
values_670,2104,1415
values_574,4818,3245
values_163,3613,2432
values_900,6210,4184
values_392,6963,4693
values_447,3054,2056
values_523,7777,5241
values_679,1000,669
values_419,6216,4188
values_895,1000,669
values_298,10420,7025
values_155,5524,3722
values_12,13534,9124
values_160,10477,7063
values_626,10477,7063
values_38,15780,10639
values_146,19476,13133
values_81,4176,2813
values_687,5485,3696
values_213,16921,11410
values_212,6237,4202
values_568,12429,8380
values_5,6249,4210
values_40,9522,6418
values_970,15756,10623
values_707,9540,6430
values_406,18201,12272
values_893,4185,2819
values_144,12441,8388
values_979,3066,2064
values_831,13519,9114
values_402,994,665
values_404,11436,7709
values_310,1314,882
values_70,11421,7699
values_268,4812,3241
values_412,11451,7719
values_290,271,178
values_916,1003,671
values_567,2104,1415
values_913,3616,2434
values_232,1323,888
values_319,4830,3253
values_23,477,316
values_899,2107,1417
values_428,16921,11410
values_858,711,475
values_546,3060,2060
values_432,2104,1415
values_231,271,178
values_388,12417,8372
values_350,708,473
values_603,13492,9096
values_364,7774,5239
values_530,10432,7033
values_72,9516,6414
values_536,11427,7703
values_79,1311,880
values_342,7777,5241
values_803,9504,6406
values_501,12462,8402
values_540,14589,9837
values_955,16963,11438
values_191,2092,1407
values_812,14610,9851
values_545,702,469
values_78,14619,9857
values_526,9525,6420
values_695,5500,3706
values_87,15789,10645
values_300,1689,1134
values_964,5503,3708
values_998,6981,4705
values_988,1689,1134
values_6,1317,884
values_625,6216,4188
values_518,705,471
values_122,268,176
values_541,8622,5812
values_279,10441,7039
values_256,1701,1142
values_796,3060,2060
values_504,19464,13125
values_752,7786,5247
values_459,16948,11428
values_658,4833,3255
values_408,994,665
values_867,14598,9843
values_727,1000,669
values_177,3060,2060
values_823,11439,7711
values_822,1704,1144
values_218,12441,8388
values_426,10435,7035
values_776,7786,5247
