,Unnamed: 0,DEVICE,BOARD,FUNCTION,DATA_TYPE,ID_VAL,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,ProgramLevel.1,DifficultyLevel,TimeToImplement,BugsDelivered,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,ARRAY_INPUT,RANGE_ARRAY_INPUT,cInstr,assemblyInstr,clockCycles,text,data,bss,CC4CS,SS_VAL_1,SV_VAL_1,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32
0,18436,simulavr,Atmega328p,banker_algorithm,int8_t,644,388.0,190.0,908.0,220.0,7065.47,216426.64,0.03,0.03,30.63,12023.7,2.355156666666667,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,335,14325.0,17897.0,920.0,300.0,147.0,53.42388059701493,0.0,0.0,214.0,154.0,122.0,132.0,221.0,231.0,197.0,156.0,35.0,150.0,82.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.73476409912109,37.15266418457031,21.55025863647461,0.0,0.0,57.376373291015625,0.0,6.850654125213623,28.011938095092773,3.162562370300293,14.312321662902832,13.997894287109377,0.0,37.88927459716797,0.0,4.766141891479492,21.400510787963867,44.545372009277344,9.948697090148926,0.0,0.0,36.74595642089844,0.0,10.635420799255373,19.70248413085937,18.78791236877441,2.0092592239379883,0.0,0.0,16.797815322875977,0.0,2.396158695220948
1,18616,simulavr,Atmega328p,banker_algorithm,int8_t,704,388.0,191.0,908.0,221.0,7071.42,215474.55,0.03,0.03,30.47,11970.81,2.35714,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,326,14119.0,17655.0,920.0,300.0,147.0,54.15644171779141,0.0,0.0,211.0,215.0,237.0,166.0,57.0,67.0,21.0,250.0,74.0,127.0,194.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.40043640136719,40.94261932373047,18.905372619628903,16.20452117919922,0.0,58.21955108642578,0.0,15.356904029846191,19.73461532592773,0.0,9.38253402709961,10.383504867553713,0.0,39.000030517578125,0.0,12.399353981018066,30.853967666625977,34.451656341552734,17.91828727722168,0.0,0.0,29.72171401977539,0.0,3.5785582065582275,24.414281845092773,11.480663299560549,5.297964572906494,0.5690914392471313,0.0,16.90070343017578,0.0,7.238446712493896
2,19021,simulavr,Atmega328p,banker_algorithm,int8_t,511,224.0,121.0,572.0,151.0,4140.37,114972.19,0.04,0.04,27.77,6387.34,1.3801233333333334,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,191,6525.0,8317.0,854.0,136.0,67.0,43.54450261780104,0.0,0.0,200.0,116.0,107.0,118.0,200.0,181.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.02958106994629,12.953691482543944,5.470632553100586,0.0,0.0,14.002604484558104,0.0,4.108584403991699,12.179033279418944,0.0,5.828741073608398,0.0,0.0,8.894379615783691,1.0048686265945437,6.330221652984619,8.499054908752441,7.5304856300354,6.34650993347168,0.0,0.0,0.8956460952758789,0.0,0.0,6.879384517669678,0.0,1.5658702850341797,0.0,0.0,0.0,0.0,0.0
3,18573,simulavr,Atmega328p,banker_algorithm,int8_t,927,439.0,211.0,1012.0,241.0,8007.84,249913.05,0.03,0.03,31.21,13884.06,2.66928,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,378,14978.0,20129.0,858.0,352.0,172.0,53.25132275132275,0.0,0.0,157.0,68.0,87.0,47.0,143.0,233.0,36.0,235.0,93.0,217.0,195.0,151.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.09688186645508,45.61943817138672,22.53898429870605,16.98154640197754,0.0,49.51820755004883,0.0,13.84862232208252,29.443357467651367,30.92376518249512,18.96810913085937,19.92164421081543,0.0,42.409423828125,0.0,27.142942428588867,36.99457931518555,35.44527053833008,11.182063102722168,0.0,0.0,52.93052673339844,0.0,4.316626071929932,28.12278938293457,14.343100547790527,8.409486770629883,0.0,0.0,25.688507080078125,0.0,10.924662590026855
4,18501,simulavr,Atmega328p,banker_algorithm,int8_t,478,143.0,67.0,404.0,97.0,2666.36,85363.47,0.03,0.03,32.01,4742.41,0.8887866666666667,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,83,2734.0,3489.0,884.0,56.0,28.0,42.036144578313255,0.0,0.0,204.0,80.0,23.0,84.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57386589050293,4.917475700378418,2.6445627212524414,0.0,0.0,2.4703588485717773,0.0,2.905813217163086,1.840596318244934,0.0,0.9889097809791564,0.0,0.0,0.0,0.0,1.4426991939544678,4.75530481338501,0.0,2.451012134552002,0.0,0.0,0.1038216054439544,0.0,0.0,0.6570525169372559,0.0,0.2578123807907104,0.0,0.1781165897846222,0.0,0.0,0.0
5,19043,simulavr,Atmega328p,banker_algorithm,int8_t,496,439.0,213.0,1012.0,243.0,8019.91,247939.48,0.03,0.03,30.92,13774.42,2.673303333333333,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,387,15162.0,20361.0,858.0,352.0,172.0,52.6124031007752,0.0,0.0,143.0,255.0,163.0,78.0,76.0,35.0,147.0,18.0,205.0,215.0,147.0,218.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.430030822753903,43.45909881591797,25.75495338439941,9.15331745147705,0.0,62.671043395996094,0.0,14.009340286254885,29.108924865722656,21.041547775268555,23.652618408203125,1.8523956537246704,0.0,34.03953170776367,0.0,1.3624980449676514,40.52975082397461,43.99016952514648,13.916852951049805,0.0,0.0,37.60113143920898,0.0,11.253228187561035,19.279705047607425,14.651690483093262,7.374538898468018,0.0,0.0,32.5100212097168,0.0,12.835792541503906
6,18318,simulavr,Atmega328p,banker_algorithm,int8_t,669,124.0,49.0,364.0,79.0,2294.58,87100.24,0.03,0.03,37.96,4838.9,0.76486,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,54,1539.0,2035.0,818.0,36.0,19.0,37.68518518518518,0.0,0.0,236.0,240.0,81.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.313690185546877,0.8265878558158875,2.5495142936706543,0.0,0.0,0.0,0.3305312395095825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,18404,simulavr,Atmega328p,banker_algorithm,int8_t,766,259.0,144.0,644.0,174.0,4793.26,129318.04,0.04,0.04,26.98,7184.34,1.5977533333333334,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,203,8294.0,10385.0,920.0,172.0,84.0,51.1576354679803,0.0,0.0,134.0,251.0,76.0,236.0,241.0,119.0,28.0,79.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.103227615356445,21.016376495361328,4.732241630554199,0.0,0.0,20.367477416992188,0.0,5.67360258102417,18.019790649414062,0.0,14.586573600769045,0.0,0.0,18.584754943847656,0.1146966740489006,1.974812388420105,9.780863761901855,15.516865730285645,8.709444046020508,0.0,0.0,1.7945512533187866,0.0,2.954359531402588,14.071073532104492,2.0325512886047363,2.4501938819885254,0.0,0.0,3.5843775272369385,1.450528621673584,2.421923875808716
8,18093,simulavr,Atmega328p,banker_algorithm,int8_t,134,98.0,27.0,308.0,57.0,1796.53,97811.08,0.02,0.02,54.44,5433.95,0.5988433333333333,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,26,523.0,719.0,782.0,10.0,7.0,27.65384615384616,0.0,0.0,108.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6115891933441162,0.0,0.5692294239997864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,18453,simulavr,Atmega328p,banker_algorithm,int8_t,759,494.0,228.0,1124.0,258.0,9004.62,292650.13,0.03,0.03,32.5,16258.34,3.0015400000000003,40.0,6.0,7.0,6.0,4.0,1.0,16.0,3.0,3.0,2.0,0.0,9.0,0.0,0.0,1.0,3.0,3.0,0.0,451,23133.0,28765.0,1034.0,406.0,199.0,63.78048780487805,0.0,0.0,100.0,82.0,137.0,177.0,75.0,142.0,15.0,140.0,216.0,9.0,219.0,234.0,173.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.598487854003906,54.62534332275391,8.437478065490723,18.645666122436523,0.0,69.8135757446289,0.0,15.66327667236328,24.410472869873047,23.19757843017578,33.63161087036133,1.1428989171981812,0.0,75.11138153076172,0.0,23.115190505981445,41.04827499389648,34.771636962890625,10.196466445922852,0.0,0.0,34.61159896850586,0.0,19.649158477783203,30.84463691711425,20.140655517578125,13.29765510559082,0.0,0.0,32.57350158691406,0.0,8.09725284576416
