inputName,text,data,bss
values_242,12640,160,376
values_505,12720,200,400
values_924,12752,968,768
values_862,12640,184,384
values_287,12640,160,376
values_733,12720,616,600
values_813,12640,672,624
values_11,12640,160,376
values_19,12640,160,376
values_999,12720,200,400
values_134,12640,160,376
values_609,12640,184,384
values_993,12640,280,432
values_731,12752,816,696
values_127,12752,224,408
values_889,12720,200,400
values_987,12752,968,768
values_780,12784,888,736
values_435,12752,360,472
values_950,12720,168,384
values_976,12640,160,376
values_557,12640,184,384
values_398,12720,168,384
values_892,12752,224,408
values_670,12720,744,664
values_574,12752,968,768
values_163,12720,744,664
values_900,12752,224,408
values_392,12784,496,544
values_447,12784,400,496
values_523,12784,496,544
values_679,12640,160,376
values_419,12752,552,568
values_895,12752,224,408
values_298,12720,256,424
values_155,12784,496,544
values_12,12640,184,384
values_160,12752,224,408
values_626,12784,888,736
values_38,12640,672,624
values_146,12640,160,376
values_81,12720,320,456
values_687,12720,320,456
values_213,12720,256,424
values_212,12752,224,408
values_568,12720,168,384
values_5,12720,200,400
values_40,12784,496,544
values_970,12752,816,696
values_707,12752,224,408
values_406,12784,496,544
values_893,12752,816,696
values_144,12720,744,664
values_979,12784,888,736
values_831,12720,744,664
values_402,12720,616,600
values_404,12720,616,600
values_310,12720,616,600
values_70,12784,400,496
values_268,12784,496,544
values_412,12752,224,408
values_290,12752,448,512
values_916,12752,552,568
values_567,12752,224,408
values_913,12640,280,432
values_232,12640,160,376
values_319,12720,168,384
values_23,12752,448,512
values_899,12720,256,424
values_428,12720,616,600
values_858,12720,744,664
values_546,12752,968,768
values_432,12720,616,600
values_231,12720,744,664
values_388,12784,400,496
values_350,12640,160,376
values_603,12640,280,432
values_364,12752,968,768
values_530,12720,168,384
values_72,12640,160,376
values_536,12784,888,736
values_79,12720,200,400
values_342,12720,744,664
values_803,12640,184,384
values_501,12720,168,384
values_540,12752,552,568
values_955,12640,280,432
values_191,12720,320,456
values_812,12640,184,384
values_545,12752,360,472
values_78,12720,200,400
values_526,12752,448,512
values_695,12752,816,696
values_87,12752,224,408
values_300,12640,160,376
values_964,12720,616,600
values_998,12784,400,496
values_988,12784,400,496
values_6,12784,400,496
values_625,12752,552,568
values_518,12752,224,408
values_122,12640,160,376
values_541,12720,200,400
values_279,12784,888,736
values_256,12720,168,384
values_796,12720,320,456
values_504,12640,184,384
values_752,12752,224,408
values_459,12720,744,664
values_658,12784,496,544
values_408,12720,200,400
values_867,12752,552,568
values_727,12784,888,736
values_177,12784,888,736
values_823,12752,968,768
values_822,12640,160,376
values_218,12752,224,408
