id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,86154,68158,4109,20.967
values_505,65509,50823,3185,20.568
values_924,615527,506409,33418,18.419
values_862,474056,387492,26985,17.567
values_287,3292027,2717210,185677,17.730
values_733,1006562,823546,56722,17.746
values_813,1023264,844111,57193,17.891
values_11,101753,79148,5944,17.119
values_19,26928,18402,1338,20.126
values_999,65749,51031,3193,20.592
values_134,26579,18116,1317,20.181
values_609,158694,126569,8989,17.654
values_993,44154,32652,2309,19.123
values_731,3296282,2720826,185912,17.730
values_127,333887,272822,18197,18.348
values_889,1007847,824626,56809,17.741
values_987,65269,50615,3177,20.544
values_780,81400,64540,3783,21.517
values_435,68858,52793,3807,18.087
values_950,475904,389085,27070,17.580
values_976,79992,63308,3739,21.394
values_557,10736,5143,345,31.119
values_398,48088,36298,2371,20.282
values_892,15928,9386,695,22.918
values_670,1224275,992831,71913,17.024
values_574,1231134,998547,72370,17.012
values_163,1010460,826822,56984,17.732
values_900,479476,392141,27285,17.573
values_392,102764,79992,6009,17.102
values_447,232056,187600,12911,17.974
values_523,85536,67618,4089,20.919
values_679,612532,503841,33257,18.418
values_419,64429,49887,3149,20.460
values_895,234201,189436,13028,17.977
values_298,26664,18178,1318,20.231
values_155,44528,32960,2329,19.119
values_12,10807,5213,350,30.877
values_160,3295531,2720222,185845,17.733
values_626,10782,5193,347,31.072
values_38,102520,79774,5998,17.092
values_146,7409,2700,155,47.800
values_81,44241,32724,2318,19.086
values_687,451011,368428,25067,17.992
values_213,793633,651361,43883,18.085
values_212,81199,64372,3777,21.498
values_568,81263,64428,3779,21.504
values_5,26714,18230,1326,20.146
values_40,618381,508837,33596,18.406
values_970,48088,36298,2371,20.282
values_707,68728,52679,3794,18.115
values_406,1006104,823150,56706,17.742
values_893,157708,125735,8931,17.658
values_144,477603,390586,27133,17.602
values_979,101432,78874,5933,17.096
values_831,450088,367656,24994,18.008
values_402,613113,504339,33288,18.418
values_404,26502,18052,1310,20.231
values_310,332328,271484,18112,18.348
values_70,448272,366100,24885,18.014
values_268,85658,67726,4093,20.928
values_412,2441171,2022018,135575,18.006
values_290,2462651,2040356,136823,17.999
values_916,69750,53549,3859,18.075
values_567,55126,42320,2653,20.779
values_913,477313,390305,27148,17.582
values_232,68728,52687,3791,18.129
values_319,68700,52663,3793,18.112
values_23,48312,36498,2379,20.308
values_899,473731,387274,26935,17.588
values_428,1228783,996593,72205,17.018
values_858,1222389,991257,71791,17.027
values_546,26664,18186,1322,20.169
values_432,792125,650077,43807,18.082
values_231,69184,53069,3825,18.087
values_388,2445670,2025816,135872,18.000
values_350,3297775,2722122,185979,17.732
values_603,1003851,821250,56565,17.747
values_364,61952,48182,2921,21.209
values_530,54706,41956,2639,20.730
values_72,53806,41176,2609,20.623
values_536,48088,36298,2371,20.282
values_79,7409,2700,155,47.800
values_342,10749,5163,348,30.888
values_803,44030,32540,2311,19.052
values_501,10736,5143,345,31.119
values_540,61878,48128,2919,21.198
values_955,233522,188860,12987,17.981
values_191,333896,272826,18200,18.346
values_812,70089,53837,3876,18.083
values_545,101029,78542,5900,17.124
values_78,85596,67672,4091,20.923
values_526,47846,36098,2363,20.248
values_695,616704,507417,33485,18.417
values_87,26553,18094,1315,20.192
values_300,85906,67942,4101,20.948
values_964,2451485,2030792,136221,17.996
values_998,1030365,850124,57642,17.875
values_988,43857,32396,2298,19.085
values_6,54120,41436,2619,20.664
values_625,335192,273924,18267,18.350
values_518,2462786,2040440,136836,17.998
values_122,10743,5159,346,31.049
values_541,16250,9668,717,22.664
values_279,2456090,2034742,136436,18.002
values_256,73068,57330,3475,21.027
values_796,26675,18196,1325,20.132
values_504,1216952,986723,71421,17.039
values_752,1001630,819382,56422,17.752
values_459,477302,390322,27108,17.607
values_658,479424,392163,27332,17.541
values_408,61196,47534,2897,21.124
values_867,10736,5143,345,31.119
values_727,477400,390344,27163,17.575
values_177,1010454,826832,56962,17.739
values_823,335756,274410,18308,18.339
values_822,3286220,2712326,185280,17.737
values_218,69399,53257,3830,18.120
values_426,158636,126527,8971,17.683
values_776,3305693,2728838,186453,17.729
values_143,331288,270600,18048,18.356
values_739,10743,5159,346,31.049
values_312,72758,57060,3465,20.998
values_174,101554,78982,5931,17.123
values_669,73502,57708,3489,21.067
values_120,61568,47858,2909,21.165
values_974,53866,41228,2611,20.630
values_217,3292931,2718010,185677,17.735
values_866,336714,275230,18366,18.334
