values_242,11
values_505,14
values_1006,24
values_924,27
values_862,5
values_287,26
values_733,24
values_813,25
values_11,23
values_19,23
values_999,24
values_134,18
values_609,27
values_993,24
values_731,24
values_127,21
values_889,16
values_987,11
values_780,11
values_435,24
values_950,25
values_976,11
values_557,15
values_398,19
values_892,16
values_670,2
values_574,15
values_163,21
values_900,27
values_392,19
values_447,24
values_523,6
values_679,2
values_419,24
values_895,16
values_298,9
values_155,18
values_12,23
values_160,21
values_626,27
values_38,16
values_146,18
values_81,10
values_687,2
values_213,15
values_212,15
values_568,15
values_5,23
values_40,16
values_970,11
values_707,24
values_406,19
values_893,16
values_144,18
values_979,11
values_831,25
values_402,19
values_404,19
values_310,9
values_70,10
values_268,26
values_1018,24
values_412,19
values_290,9
values_916,27
values_567,15
values_913,27
values_232,11
values_319,9
values_23,23
values_899,27
values_428,24
values_858,5
values_546,15
values_432,24
values_231,11
values_388,19
values_350,5
values_603,24
values_364,20
values_530,6
values_72,10
values_536,6
values_79,10
values_342,5
values_803,25
values_501,14
values_540,6
values_955,25
values_191,21
values_812,25
values_545,15
values_78,10
values_526,6
values_695,2
values_87,10
values_300,9
values_964,11
values_998,24
values_988,11
values_6,23
values_625,27
values_518,6
values_122,21
values_541,6
values_279,26
values_256,26
values_796,11
values_504,14
values_752,20
values_459,27
values_658,2
values_408,19
values_867,16
values_727,24
values_177,21
values_823,25
values_822,25
values_218,15
values_426,24
values_776,11
values_143,18
values_739,20
values_312,9
values_174,21
values_669,2
values_120,21
values_974,11
values_217,15
values_866,16
values_192,15
values_328,5
values_68,10
values_387,19
values_69,10
values_749,20
values_135,18
values_341,5
values_494,14
values_1,23
values_589,24
values_925,27
values_524,6
values_994,24
values_856,5
values_156,18
values_470,27
values_207,15
values_655,2
values_441,24
values_109,21
values_45,16
values_125,21
values_600,24
values_708,24
values_791,11
values_912,27
values_533,6
values_418,24
values_228,11
values_585,24
values_465,27
values_239,11
values_842,5
values_208,15
values_932,25
values_957,25
values_563,15
values_766,20
values_476,27
values_175,21
values_591,24
values_997,24
values_385,19
values_115,21
values_653,2
values_753,20
values_241,11
values_197,15
values_636,27
values_450,27
values_106,21
values_699,2
values_578,24
values_644,2
values_570,15
values_873,16
values_33,16
values_210,15
values_486,14
values_252,11
values_694,2
values_759,20
values_245,11
values_15,23
values_792,11
values_248,11
values_246,11
values_556,15
values_513,6
values_93,10
values_558,15
values_991,11
values_181,21
values_674,2
values_652,2
values_344,5
values_715,24
values_528,6
values_276,26
values_24,23
values_296,9
values_244,11
values_380,20
values_25,23
values_740,20
values_478,27
values_379,20
values_810,25
values_440,24
values_543,6
values_130,18
values_225,11
values_285,26
values_363,20
values_667,2
values_26,23
values_793,11
values_1022,24
values_772,11
values_931,25
values_981,11
values_422,24
values_920,27
values_259,26
values_477,27
values_738,20
values_430,24
values_922,27
values_903,27
values_761,20
values_1017,24
values_204,15
values_48,16
values_71,10
values_851,5
values_347,5
values_725,24
values_266,26
values_448,27
values_934,25
values_531,6
values_224,11
values_686,2
values_927,27
values_407,19
values_76,10
values_949,25
values_969,11
values_781,11
values_7,23
values_1014,24
values_683,2
values_376,20
values_1016,24
values_877,16
values_654,2
values_508,14
values_332,5
values_281,26
values_381,20
values_769,11
values_701,2
values_855,5
values_1009,24
values_320,5
values_50,16
values_918,27
values_615,27
values_704,24
values_633,27
values_847,5
values_602,24
values_399,19
values_22,23
values_313,9
values_375,20
values_963,11
values_168,21
values_1021,24
values_226,11
values_190,21
values_429,24
values_236,11
values_777,11
values_909,27
values_438,24
values_607,24
values_717,24
values_1000,24
values_782,11
values_258,26
values_872,16
values_637,27
values_746,20
values_4,23
values_345,5
values_102,21
values_962,11
values_356,20
values_853,5
values_849,5
values_814,25
values_370,20
values_778,11
values_458,27
values_818,25
values_119,21
values_373,20
values_351,5
values_32,16
values_770,11
values_371,20
values_283,26
values_535,6
values_250,11
values_132,18
values_649,2
values_77,10
values_260,26
values_1004,24
values_891,16
values_91,10
