id,clockCycles,assemblyInstr
values_242,11673,5531
values_505,6837,3244
values_924,4932,2343
values_862,2069,987
values_287,773,372
values_733,1617,779
values_813,413,198
values_11,7207,3429
values_19,11994,5655
values_999,1798,861
values_134,4965,2362
values_609,6385,3034
values_993,7413,3509
values_731,447,213
values_127,7751,3671
values_889,6795,3206
values_987,4629,2192
values_780,3341,1598
values_435,13498,6336
values_950,4379,2084
values_976,15843,7446
values_557,9547,4500
values_398,5586,2651
values_892,2474,1183
values_670,8866,4204
values_574,4717,2244
values_163,1291,620
values_900,7861,3737
values_392,3466,1651
values_447,11340,5343
values_523,5068,2403
values_679,334,161
values_419,10674,5032
values_895,5462,2592
values_298,334,161
values_155,6465,3067
values_12,4413,2099
values_160,7751,3671
values_626,5925,2807
values_38,6763,3183
values_146,2508,1198
values_81,10260,4817
values_687,1517,724
values_213,6218,2945
values_212,1562,746
values_568,5136,2433
values_5,2791,1325
values_40,8000,3781
values_970,10833,5104
values_707,11416,5394
values_406,14653,6919
values_893,5314,2529
values_144,4075,1937
values_979,6298,2976
values_831,11427,5401
values_402,4064,1932
values_404,8562,4057
values_310,3939,1879
values_70,7038,3348
values_268,3715,1765
values_412,6770,3208
values_290,2892,1376
values_916,1438,687
values_567,4886,2325
values_913,5935,2818
values_232,13965,6594
values_319,14836,6993
values_23,6172,2929
values_899,447,213
values_428,1843,883
values_858,6803,3229
values_546,12445,5867
values_432,5958,2826
values_231,7391,3497
values_388,1933,927
values_350,9894,4675
values_603,4752,2255
values_364,9985,4715
values_530,1325,635
values_72,931,446
values_536,3129,1487
values_79,3984,1899
values_342,1775,853
values_803,3884,1844
values_501,4141,1979
values_540,9850,4647
values_955,3208,1524
values_191,6330,3003
values_812,12160,5748
values_545,2474,1183
values_78,3613,1718
values_526,7155,3382
values_695,3071,1468
values_87,3320,1580
values_300,6002,2852
values_964,12004,5664
values_998,10536,4984
values_988,8156,3867
values_6,7874,3732
values_625,10064,4754
values_518,5577,2634
values_122,6610,3144
values_541,7382,3480
values_279,16850,7903
values_256,7752,3663
