77,60,-20,-87,-101,41,90,-70,83,118,-46,101,-91,-121,-39,-78,101,-49,42,-69,39,64,-99,22,-106,-126,11,-34
-97,-75,-125,-101,123,97,-115,-61,21,-28,73,-99,-69,-101,65,70,33,119,-119,8,-44,107,-100,102,85,74,-121,109
51,-35,91,103,69,68,-52,-48,-106,-87,-98,84,-120,93,49,-27,35,116,77,-44,-96,35,-94,-86,-39,-107,40,-35
101,-71,-42,16,-100,-2,38,80,-37,-48,74,-45,-37,28,-4,9,-42,-23,-26,122,19,-35,107,78,12,90,115,-9
123,-102,-7,-3,50,-121,-14,108,-67,119,20,-106,49,31,86,-8,-74,-1,44,87,-92,-1,24,16,-19,-46,12,-44
59,-76,4,7,28,-121,30,-102,-108,80,-48,-98,107,26,65,-98,-16,61,-80,15,-61,71,40,38,97,75,-19,-53
-109,113,2,107,91,103,-116,-72,66,32,45,-95,-8,-70,75,119,-49,114,36,-16,50,76,101,85,95,-74,51,-127
9,-18,23,-99,-74,-5,-33,23,-69,-8,-87,-48,110,62,-83,31,119,-104,31,33,-10,-82,-94,30,95,-1,53,28
-89,-92,122,-95,86,112,-8,95,116,-112,-109,61,57,112,-28,-77,-30,52,126,-27,-19,-71,49,-10,-37,-85,121,32
-67,-98,-116,67,-55,-15,-66,58,0,116,77,122,69,127,64,-38,-54,50,-11,-117,96,-58,-18,-104,7,-59,95,-37
33,-45,61,30,12,5,-85,126,16,-113,111,35,-105,46,98,-2,89,-105,-32,38,36,-100,-83,-46,16,83,93,70
-104,-97,69,-30,2,-97,92,-106,61,112,22,-90,-91,-6,-41,67,-76,3,-98,-21,-94,-11,-44,-29,-27,-16,-39,-60
-83,113,-43,48,-91,29,76,-123,-107,32,46,22,90,1,43,-105,-122,110,-61,42,-23,-57,20,-121,-3,-107,46,-127
-109,-15,-76,62,89,-108,-80,-125,-99,102,22,4,-70,18,127,-76,-53,59,77,-82,22,-17,35,123,70,-38,-72,34
106,5,-35,8,-94,-109,-73,-102,-78,-6,117,23,93,-91,-93,38,115,-69,59,35,-46,73,41,-60,-72,20,-7,98
70,102,-6,-82,-8,2,-33,117,101,6,9,-35,-110,-110,-14,61,-12,-45,-5,-14,25,-118,-68,117,77,-45,100,-2
-41,-115,86,-29,119,-96,127,-67,90,-17,-66,-120,-19,58,-85,45,25,22,35,-88,-3,-63,124,83,71,-2,-59,-2
98,-107,20,36,-11,-106,-84,-28,-8,74,20,110,107,-125,118,11,56,84,-41,41,-123,31,-119,-72,79,-65,-85,-108
100,-65,127,-75,-26,96,-60,54,-77,-68,-126,-16,103,75,-61,67,118,116,-13,74,69,125,-87,106,-91,121,-103,110
-49,-15,2,-60,-45,32,63,-78,-116,-22,118,126,-70,70,105,29,-113,-18,-68,70,61,35,-70,34,-43,75,-97,44
122,28,119,120,-78,-59,-44,30,-84,124,-80,50,-28,122,32,-112,71,-91,-44,-108,20,53,6,-104,-1,-108,-66,-11
88,-64,-75,-38,123,27,-65,71,88,-53,105,-12,-125,93,-50,-90,96,0,-1,82,-42,118,-47,92,-119,71,56,84
-117,120,1,-5,111,-55,-103,32,120,-30,-27,-11,-12,-68,-64,12,19,-94,-117,-45,57,108,-83,-44,19,-94,44,-60
32,-30,90,-115,59,-33,38,64,-52,25,78,107,-71,-1,-33,24,-115,4,-46,-58,-8,47,-34,56,64,31,-83,106
100,90,6,-3,-24,89,70,-48,-24,20,90,-40,73,22,-93,-120,-106,50,119,42,-27,-40,56,-38,-109,-116,-22,-50
-12,1,66,7,108,11,6,49,-109,94,-115,-60,12,87,12,59,-2,20,61,-54,-61,68,-23,-17,-95,92,-79,64
-9,-76,-53,-108,-56,-11,-113,26,73,60,77,-124,-58,88,39,-17,-53,30,97,24,125,94,7,74,-59,39,-4,39
100,15,-109,10,-56,-1,-4,44,26,79,52,-39,-37,61,-75,-54,-75,-106,67,24,-54,-30,-95,-11,-71,90,83,118
