values_242,-103,70,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_505,82,-82,-72,-36,-28,-111,105,-64,89,-101,30,-75,-17,-33,116,-6,-5,37,-100,76,-24,-89,0,0,0,0,0,0
values_924,111,3,-38,-66,-14,56,-48,-102,35,-104,-25,99,-78,65,-124,116,13,63,64,31,-87,77,-117,112,79,-10,14,-85
values_862,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_287,83,65,116,80,5,-66,49,-19,-41,-55,31,-45,-86,10,-84,-122,7,46,93,115,-12,-60,-6,-22,9,0,0,0
values_733,93,102,-119,49,116,-46,-44,9,-99,-62,-116,-125,79,102,17,62,30,47,77,94,-41,69,55,91,0,0,0,0
values_813,-40,27,-76,20,24,-32,40,-100,-6,-79,84,-116,-72,101,-41,38,-41,115,64,125,17,-125,0,0,0,0,0,0
values_11,66,102,21,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_19,111,-19,16,-16,-33,-96,57,-118,-110,-107,-71,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_999,-106,-8,25,88,39,-6,-73,-65,-49,-94,123,5,-67,100,82,-70,1,-12,-85,89,59,-98,36,-45,-18,0,0,0
values_134,44,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_609,44,-45,35,20,100,-111,-60,-60,56,2,-125,126,-35,-55,86,-21,19,0,0,0,0,0,0,0,0,0,0,0
values_993,58,-66,-35,120,54,38,24,-99,48,-91,-119,70,25,-79,-65,109,-16,-30,-112,47,-48,-124,-63,94,45,44,0,0
values_731,-17,44,116,-85,-69,65,-75,76,37,-46,-37,103,-34,87,101,-93,-58,6,0,0,0,0,0,0,0,0,0,0
values_127,102,117,-93,51,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_889,-60,85,96,63,-35,-11,66,-115,38,-25,102,-64,-10,56,-99,97,-50,35,108,-53,-26,30,-27,51,67,-16,0,0
values_987,36,-112,-6,-112,-49,96,65,68,61,27,-62,77,-55,124,0,126,-14,106,34,108,19,22,40,-113,-26,-49,-81,0
values_780,78,113,91,-12,91,-96,4,4,3,-90,-107,-117,-49,75,126,-119,125,117,-18,0,0,0,0,0,0,0,0,0
values_435,119,-88,-34,80,-115,120,-10,72,-32,78,-17,24,-72,-101,72,67,68,40,78,-75,61,8,-44,-66,81,103,33,0
values_950,-8,-87,-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_976,-94,103,12,0,11,-80,99,-20,117,-40,110,-37,-65,62,-74,91,47,106,0,0,0,0,0,0,0,0,0,0
values_557,78,-124,35,-55,14,97,-54,73,-22,111,116,52,55,-105,77,77,0,0,0,0,0,0,0,0,0,0,0,0
values_398,-63,-92,47,123,-81,14,-7,102,24,125,-94,17,47,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_892,-53,62,-117,-106,100,-97,-12,-26,-64,56,-102,55,118,103,-6,-63,88,-26,110,61,-107,28,71,-17,-73,25,0,0
values_670,96,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_574,112,-79,33,0,-86,12,-25,73,-111,117,0,9,23,-119,-126,86,23,70,96,-101,5,97,60,20,-52,-60,0,0
values_163,-45,-96,-16,23,19,81,-91,-12,108,87,-99,92,-5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_900,-79,95,-29,39,-32,31,26,40,122,-108,117,112,105,3,-74,96,-118,16,15,69,-18,43,48,-45,-47,-101,-1,7
values_392,67,66,17,61,-107,-88,-37,-122,46,16,118,9,87,-11,90,-84,-98,16,-109,-14,-103,-111,107,27,-4,-87,-8,64
values_447,105,-45,-20,36,-21,35,16,31,16,83,3,12,-94,37,103,38,65,0,-122,15,30,-88,0,0,0,0,0,0
values_523,115,65,15,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_679,32,-100,-107,57,45,109,27,-69,125,89,86,20,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_419,68,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_895,118,-92,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_298,-77,-61,117,-126,62,37,-90,-112,78,35,87,32,101,38,121,0,0,0,0,0,0,0,0,0,0,0,0,0
values_155,-75,-59,104,-3,51,-22,69,61,68,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_12,-42,-23,-97,58,13,-7,-48,-56,7,34,33,95,112,86,75,-52,-45,-18,-16,0,0,0,0,0,0,0,0,0
values_160,44,18,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_626,-38,-125,-108,77,-53,62,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_38,-119,-61,51,-102,-44,126,-9,93,54,-70,-62,74,-29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_146,69,-9,68,-77,-38,33,-32,105,52,-118,99,-35,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_81,126,-22,126,53,1,45,52,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_687,-19,67,-110,-14,-32,-46,119,42,105,-20,82,-67,64,-111,76,62,-8,0,0,0,0,0,0,0,0,0,0,0
values_213,-1,116,-88,-121,-13,68,-62,124,118,32,-101,42,-41,97,15,-52,58,-123,-39,-112,0,0,0,0,0,0,0,0
values_212,92,89,103,-51,-57,-27,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_568,-30,-12,52,79,-2,39,-124,55,51,20,41,-71,-125,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_5,-48,12,64,34,0,-25,-75,100,75,16,-4,64,46,-110,12,-30,17,106,0,0,0,0,0,0,0,0,0,0
values_40,-45,-23,-5,-11,-24,4,-55,7,-115,90,-60,-92,-123,-54,75,50,-3,8,0,0,0,0,0,0,0,0,0,0
