-71,9,117,91,103,20,49,4,-70,69,74,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-113,-23,66,-94,22,114,92,95,80,104,-59,-76,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,-127,-64,40,-106,-5,-14,-86,89,-69,-11,-77,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-18,70,68,-73,-34,78,112,-23,36,78,-25,127,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-91,-32,-90,67,-41,38,4,101,-7,40,-72,-48,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,112,79,-112,16,-80,25,-17,29,-99,-117,-91,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-39,-113,-58,-4,61,-88,-72,-35,-43,2,-77,100,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,-21,-24,125,-13,125,108,97,-83,-44,100,-98,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-42,-96,-106,-103,67,19,-98,-16,91,-37,-105,-44,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,62,-95,-5,-29,-20,41,33,125,24,107,10,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-62,87,-76,-101,17,49,24,-40,70,-78,105,-30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8,47,-117,-128,-39,52,-2,-115,114,31,-101,38,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,103,62,12,-96,-62,81,-17,-121,-44,-113,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
