id,cInstr
values_242,966
values_505,1956
values_924,2358
values_862,1060
values_287,246
values_733,150
values_813,2358
values_11,1590
values_19,358
values_999,2086
values_134,40
values_609,876
values_993,1158
values_731,420
values_127,40
values_889,358
values_987,1956
values_780,708
values_435,966
values_950,1708
values_976,1956
values_557,420
values_398,708
values_892,790
values_670,420
values_574,876
values_163,966
values_900,630
values_392,1158
values_447,1956
values_523,358
values_679,40
values_419,2086
values_895,1708
values_298,2358
values_155,2358
values_12,1060
values_160,40
values_626,246
values_38,150
values_146,108
values_81,2220
values_687,556
values_213,876
values_212,1956
values_568,420
values_5,556
values_40,790
values_970,1590
values_707,630
values_406,1158
values_893,2358
values_144,1476
values_979,2086
values_831,74
values_402,790
values_404,708
values_310,1260
values_70,358
values_268,966
values_412,2274
values_290,1590
values_916,876
values_567,966
values_913,70
values_232,486
values_319,196
values_23,300
values_899,1476
values_428,2358
values_858,2358
values_546,1830
values_432,70
values_231,1956
values_388,2220
values_350,654
values_603,1956
values_364,1060
values_530,1260
values_72,556
values_536,300
values_79,358
values_342,374
values_803,358
values_501,314
values_540,1060
values_955,1366
values_191,1158
values_812,734
values_545,1260
values_78,790
values_526,556
values_695,966
values_87,1956
values_300,790
values_964,734
values_998,300
values_988,38
values_6,790
values_625,1590
values_518,630
values_122,246
values_541,150
values_279,50
values_256,556
values_796,2086
values_504,1590
values_752,486
values_459,486
values_658,2086
values_408,708
values_867,790
values_727,556
values_177,1260
values_823,966
values_822,1956
values_218,1476
values_426,790
values_776,2086
values_143,486
values_739,556
values_312,358
values_174,630
values_669,1708
values_120,1708
values_974,876
values_217,998
values_866,206
values_192,966
values_328,630
values_68,556
values_387,358
values_69,790
values_749,358
values_135,790
values_341,630
values_494,790
values_1,486
values_589,486
values_925,486
values_524,300
values_994,1634
values_856,246
values_156,246
values_470,966
values_207,150
values_655,74
values_441,630
values_109,114
values_45,2220
values_125,2086
values_600,1830
values_708,966
values_791,38
values_912,1634
values_533,358
values_418,1708
values_228,2220
values_585,1830
values_465,150
values_239,2138
values_842,876
values_208,246
values_932,708
values_957,966
values_563,1708
values_766,630
values_476,1158
values_175,374
values_591,196
values_997,358
values_385,150
values_115,998
values_653,42
values_753,1158
values_241,1366
values_197,42
values_636,1060
values_450,1158
values_106,486
values_699,300
values_578,1708
