id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,733,356,82,8.939
values_505,945,461,104,9.087
values_1006,1116,540,127,8.787
values_924,1245,606,138,9.022
values_862,545,268,57,9.561
values_287,1294,627,145,8.924
values_733,1243,604,138,9.007
values_813,1225,594,136,9.007
values_11,1244,605,138,9.014
values_19,1243,604,138,9.007
values_999,1314,639,147,8.939
values_134,979,475,109,8.982
values_609,1314,639,147,8.939
values_993,1244,605,138,9.014
values_731,1245,606,138,9.022
values_127,1081,521,123,8.789
values_889,965,473,106,9.104
values_987,733,356,82,8.939
values_780,861,421,93,9.258
values_435,1243,604,138,9.007
values_950,942,454,111,8.486
values_976,860,420,93,9.247
values_557,966,474,106,9.113
values_398,1031,499,116,8.888
values_892,964,472,106,9.094
values_670,297,147,30,9.900
values_574,964,472,106,9.094
values_163,1207,584,134,9.007
values_900,1311,636,147,8.918
values_392,1156,561,127,9.102
values_447,1117,541,127,8.795
values_523,544,267,57,9.544
values_679,170,83,19,8.947
values_419,1116,540,127,8.787
values_895,1093,538,117,9.342
values_298,791,387,84,9.417
values_155,979,475,109,8.982
values_12,1246,607,138,9.029
values_160,1081,521,123,8.789
values_626,1312,637,147,8.925
values_38,962,470,106,9.075
values_146,1013,489,114,8.886
values_81,663,322,73,9.082
values_687,170,83,19,8.947
values_213,963,471,106,9.085
values_212,964,472,106,9.094
values_568,964,472,106,9.094
values_5,1086,527,124,8.758
values_40,962,470,106,9.075
values_970,861,421,93,9.258
values_707,1315,640,147,8.946
values_406,1029,497,116,8.871
values_893,963,471,106,9.085
values_144,1141,554,125,9.128
values_979,859,419,93,9.237
values_831,1295,628,145,8.931
values_402,1030,498,116,8.879
values_404,1029,497,116,8.871
values_310,791,387,84,9.417
values_70,715,346,80,8.938
values_268,1295,628,145,8.931
values_1018,1117,541,127,8.795
values_412,1031,499,116,8.888
values_290,664,323,73,9.096
values_916,1314,639,147,8.939
values_567,965,473,106,9.104
values_913,1244,605,138,9.014
values_232,861,421,93,9.258
values_319,663,322,73,9.082
values_23,1117,541,127,8.795
values_899,1314,639,147,8.939
values_428,1244,605,138,9.014
values_858,416,202,46,9.043
values_546,965,473,106,9.104
values_432,1244,605,138,9.014
values_231,733,356,82,8.939
values_388,1031,499,116,8.888
values_350,545,268,57,9.561
values_603,1244,605,138,9.014
values_364,1081,521,123,8.789
values_530,416,202,46,9.043
values_72,843,411,91,9.264
values_536,614,301,66,9.303
values_79,714,345,80,8.925
values_342,545,268,57,9.561
values_803,1295,628,145,8.931
values_501,946,462,104,9.096
values_540,613,300,66,9.288
