id,cInstr
values_242,854
values_505,3919
values_924,8999
values_862,14846
values_287,39
values_733,39
values_813,559
values_11,14846
values_19,7462
values_999,7462
values_134,14846
values_609,14846
values_993,559
values_731,6111
values_127,1726
values_889,8999
values_987,3919
values_780,854
values_435,17247
values_950,854
values_976,3054
values_557,3054
values_398,559
values_892,3054
values_670,94
values_574,3919
values_163,94
values_900,4934
values_392,1726
values_447,2327
values_523,94
values_679,14846
values_419,2327
values_895,10734
values_298,854
values_155,3919
values_12,94
values_160,854
values_626,8999
values_38,2327
values_146,342
values_81,3054
values_687,8999
values_213,14846
values_212,2327
values_568,1239
values_5,7462
values_40,14846
values_970,1239
values_707,7462
values_406,8999
values_893,191
values_144,7462
values_979,10734
values_831,3919
values_402,191
values_404,3919
values_310,94
values_70,191
values_268,39
values_412,1239
values_290,6111
values_916,14846
values_567,3919
values_913,7462
values_232,7462
values_319,342
values_23,559
values_899,3054
values_428,2327
values_858,7462
values_546,342
values_432,3919
values_231,14846
values_388,1239
values_350,559
values_603,7462
values_364,2327
values_530,14846
values_72,14846
values_536,559
values_79,94
values_342,342
values_803,17247
values_501,14846
values_540,7462
values_955,559
values_191,1239
values_812,4934
values_545,2327
values_78,1239
values_526,191
values_695,854
values_87,17247
values_300,8999
values_964,8999
values_998,8999
values_988,191
values_6,559
values_625,1239
values_518,8999
values_122,4934
values_541,94
values_279,8999
values_256,1726
values_796,4934
values_504,342
values_752,3919
values_459,7462
values_658,10734
values_408,191
values_867,3054
values_727,6111
values_177,854
values_823,854
values_822,854
values_218,559
values_426,6111
values_776,39
values_143,3054
values_739,10734
values_312,39
values_174,10734
values_669,14846
values_120,342
values_974,559
values_217,2327
values_866,559
values_192,1239
values_328,4934
values_68,3054
values_387,3919
values_69,3054
values_749,14846
values_135,3919
values_341,17247
values_494,3054
values_1,4934
values_589,7462
values_925,559
values_524,3054
values_994,6111
values_856,7462
values_156,12679
values_470,3919
values_207,3054
values_655,3054
values_441,3919
values_109,559
values_45,7462
values_125,559
values_600,342
values_708,3054
values_791,342
values_912,12679
values_533,191
values_418,2327
values_228,191
values_585,1726
values_465,6111
values_239,3054
values_842,2327
values_208,17247
values_932,3054
values_957,7462
values_563,1239
values_766,7462
values_476,559
values_175,10734
values_591,1239
values_997,14846
values_385,8999
values_115,7462
values_653,39
values_753,1239
values_241,10734
values_197,17247
values_636,8999
values_450,342
values_106,3919
values_699,2327
values_578,854
values_644,2327
values_570,3054
values_873,10734
values_33,1726
values_210,3054
values_486,14846
values_252,6111
values_694,10734
values_759,14846
values_245,3054
values_15,2327
values_792,12679
values_248,3919
values_246,854
values_556,3054
values_513,94
values_93,94
values_558,8999
values_991,854
values_181,17247
values_674,8999
values_652,3919
values_344,10734
values_715,39
values_528,4934
values_276,191
values_24,1726
values_296,1239
values_244,7462
values_380,94
values_25,854
values_740,14846
values_478,854
values_379,3919
values_810,2327
values_440,3054
values_543,854
values_130,342
values_225,8999
values_285,3919
values_363,342
values_667,1726
values_26,14846
values_793,342
values_772,2327
values_931,1726
values_981,7462
values_422,3919
values_920,342
values_259,1239
values_477,8999
values_738,2327
values_430,1726
values_922,8999
values_903,94
values_761,1239
values_204,342
values_48,342
values_71,2327
values_851,1239
values_347,342
values_725,39
