values_242,4
values_505,15
values_924,18
values_862,10
values_287,26
values_733,9
values_813,15
values_11,3
values_19,16
values_999,16
values_134,24
values_609,5
values_993,17
values_731,15
values_127,27
values_889,16
values_987,10
values_780,7
values_435,5
values_950,10
values_976,5
values_557,2
values_398,15
values_892,18
values_670,12
values_574,7
values_163,5
values_900,6
values_392,4
values_447,19
values_523,13
values_679,8
values_419,10
values_895,3
values_298,17
values_155,24
values_12,24
values_160,7
values_626,11
values_38,11
values_146,24
values_81,22
values_687,8
values_213,20
values_212,8
values_568,23
values_5,17
values_40,28
values_970,10
values_707,14
values_406,15
values_893,22
values_144,18
values_979,24
values_831,20
values_402,11
values_404,13
values_310,26
values_70,6
values_268,11
values_412,3
values_290,21
values_916,10
values_567,2
values_913,21
values_232,16
values_319,28
values_23,8
values_899,25
values_428,16
values_858,13
values_546,10
values_432,4
values_231,20
values_388,24
values_350,15
values_603,12
values_364,19
values_530,12
values_72,21
values_536,4
values_79,10
values_342,23
values_803,21
values_501,14
values_540,6
values_955,25
values_191,28
values_812,11
values_545,12
values_78,20
values_526,26
values_695,7
values_87,8
values_300,15
values_964,5
values_998,18
values_988,24
values_6,6
values_625,6
values_518,24
values_122,11
values_541,8
values_279,11
values_256,15
values_796,5
values_504,24
values_752,13
values_459,26
values_658,19
values_408,14
values_867,19
values_727,18
values_177,3
values_823,13
values_822,4
values_218,24
values_426,4
values_776,16
values_143,26
values_739,16
values_312,5
values_174,10
values_669,2
values_120,5
values_974,11
values_217,23
values_866,17
values_192,9
values_328,2
values_68,20
values_387,2
values_69,3
values_749,26
values_135,11
values_341,11
values_494,13
values_1,27
values_589,6
values_925,17
values_524,28
values_994,22
values_856,23
values_156,26
values_470,18
values_207,25
values_655,24
values_441,2
values_109,17
values_45,27
values_125,5
values_600,23
values_708,19
values_791,8
values_912,3
values_533,21
values_418,10
values_228,27
values_585,11
values_465,14
values_239,9
values_842,20
values_208,27
values_932,6
values_957,25
values_563,12
values_766,23
values_476,13
values_175,25
values_591,8
values_997,15
values_385,5
values_115,25
values_653,11
values_753,28
values_241,6
values_197,5
values_636,9
values_450,25
values_106,26
values_699,22
values_578,7
values_644,24
values_570,26
values_873,20
values_33,8
values_210,24
values_486,11
values_252,22
values_694,17
values_759,9
values_245,25
values_15,25
values_792,9
values_248,9
values_246,2
values_556,14
values_513,25
values_93,7
values_558,15
values_991,10
values_181,8
values_674,22
values_652,8
values_344,4
values_715,15
values_528,27
values_276,16
values_24,3
values_296,20
values_244,19
values_380,13
values_25,27
values_740,21
values_478,5
values_379,6
values_810,6
values_440,11
values_543,8
values_130,26
values_225,12
values_285,6
values_363,13
values_667,22
values_26,9
values_793,26
values_772,11
values_931,3
values_981,25
values_422,19
values_920,20
values_259,5
values_477,23
values_738,24
values_430,9
values_922,12
values_903,23
values_761,23
values_204,8
values_48,26
values_71,17
values_851,13
values_347,7
values_725,17
values_266,17
values_448,24
values_934,20
values_531,13
values_224,16
values_686,22
values_927,25
values_407,4
values_76,3
values_949,15
values_969,15
values_781,23
values_7,10
values_683,18
values_376,10
values_877,15
values_654,3
values_508,17
values_332,22
values_281,17
values_381,16
values_769,25
values_701,2
values_855,9
values_320,28
values_50,19
values_918,4
values_615,19
values_704,22
values_633,22
values_847,20
values_602,18
values_399,23
values_22,26
values_313,15
values_375,27
values_963,5
values_168,13
values_226,25
values_190,6
values_429,16
values_236,23
values_777,5
values_909,16
values_438,12
values_607,16
values_717,3
values_782,17
values_258,23
values_872,9
values_637,5
values_746,23
values_4,21
values_345,28
values_102,8
values_962,13
values_356,9
values_853,15
values_849,17
values_814,5
values_370,12
values_778,5
values_458,7
values_818,9
values_119,20
values_373,18
values_351,12
values_32,5
values_770,14
values_371,6
values_283,24
values_535,13
values_250,19
values_132,23
values_649,14
values_77,18
values_260,27
values_891,20
values_91,20
values_137,4
values_42,28
values_13,16
values_577,10
values_41,17
values_809,13
values_414,26
values_360,14
values_386,8
values_158,10
values_904,28
values_480,13
values_647,9
values_104,20
values_55,26
values_491,13
values_391,23
values_972,19
values_571,28
values_940,25
values_861,14
values_324,2
values_549,23
values_170,26
values_269,3
values_442,3
values_520,13
values_455,9
values_31,9
values_971,4
values_397,15
values_254,26
values_616,18
values_66,28
values_943,14
values_117,8
values_451,7
values_643,2
values_688,25
values_569,15
values_745,13
values_65,9
values_980,26
values_982,28
values_62,20
values_789,23
values_401,13
values_21,5
values_598,6
values_273,21
values_534,6
values_118,27
values_141,3
values_366,4
values_222,10
values_876,10
values_700,13
values_95,5
values_806,18
values_671,24
values_816,18
values_630,6
values_433,18
values_905,8
values_84,16
values_233,10
values_664,13
values_162,9
values_681,9
values_542,27
values_169,18
values_660,10
values_488,5
values_894,14
values_828,10
values_537,7
values_845,12
values_584,23
values_457,14
values_499,8
values_369,11
values_58,20
values_64,14
values_196,18
values_462,26
values_343,22
values_262,2
values_966,15
values_261,17
values_349,9
values_263,18
values_801,28
values_292,28
values_786,24
values_101,22
values_691,12
values_926,19
values_754,8
values_215,9
values_977,13
values_850,25
values_646,8
values_628,3
values_941,19
values_353,7
values_690,18
values_961,11
values_331,18
values_377,5
values_128,18
values_336,2
values_632,9
values_166,4
values_744,4
values_837,11
values_807,24
values_838,12
values_723,21
values_874,21
values_627,28
values_555,18
values_446,26
values_716,10
values_240,18
values_140,10
values_317,28
values_83,15
values_696,12
values_413,5
values_94,9
values_937,9
values_199,27
values_596,15
values_0,23
values_953,7
values_906,15
values_742,26
values_396,20
values_159,17
values_238,10
values_136,15
values_915,11
values_99,11
values_771,17
values_96,13
values_768,24
values_67,10
values_565,6
values_848,26
values_114,5
values_61,18
values_511,22
values_729,4
values_460,27
values_832,14
values_348,10
values_182,5
values_986,14
values_180,6
values_930,2
values_274,3
values_309,5
values_496,5
values_165,4
values_553,21
values_870,20
values_795,16
values_361,24
values_302,8
values_586,20
values_880,10
values_665,17
values_527,27
values_372,15
values_382,12
values_43,14
values_935,27
values_2,22
values_790,21
values_152,10
values_871,15
values_434,10
values_775,8
values_500,17
values_220,6
values_875,21
values_249,27
values_808,7
values_859,28
values_539,3
values_635,7
values_311,17
values_183,19
values_54,10
values_390,22
values_890,22
values_711,17
values_471,20
values_995,25
values_443,18
values_464,15
values_774,22
values_200,12
values_747,27
values_758,28
values_30,2
values_820,19
values_393,22
values_576,15
values_445,16
values_662,5
values_403,15
values_640,20
values_59,8
values_490,3
values_194,9
values_751,6
values_663,13
values_938,14
values_532,5
values_885,21
values_713,12
values_193,28
values_650,9
