id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,387,215,60,6.450
values_505,360,200,55,6.545
values_924,360,200,55,6.545
values_862,198,110,25,7.920
values_287,171,95,20,8.550
values_733,306,170,45,6.800
values_813,279,155,40,6.975
values_11,387,215,60,6.450
values_19,333,185,50,6.660
values_999,279,155,40,6.975
values_134,198,110,25,7.920
values_609,198,110,25,7.920
values_993,225,125,30,7.500
values_731,198,110,25,7.920
values_127,387,215,60,6.450
values_889,306,170,45,6.800
values_987,171,95,20,8.550
values_780,387,215,60,6.450
values_435,333,185,50,6.660
values_950,387,215,60,6.450
values_976,171,95,20,8.550
values_557,171,95,20,8.550
values_398,279,155,40,6.975
values_892,144,80,15,9.600
values_670,171,95,20,8.550
values_574,171,95,20,8.550
values_163,333,185,50,6.660
values_900,333,185,50,6.660
values_392,387,215,60,6.450
values_447,360,200,55,6.545
values_523,333,185,50,6.660
values_679,360,200,55,6.545
values_419,333,185,50,6.660
values_895,279,155,40,6.975
values_298,171,95,20,8.550
values_155,144,80,15,9.600
values_12,144,80,15,9.600
values_160,198,110,25,7.920
values_626,360,200,55,6.545
values_38,198,110,25,7.920
values_146,333,185,50,6.660
values_81,144,80,15,9.600
values_687,171,95,20,8.550
values_213,252,140,35,7.200
values_212,198,110,25,7.920
values_568,198,110,25,7.920
values_5,333,185,50,6.660
values_40,171,95,20,8.550
values_970,333,185,50,6.660
values_707,279,155,40,6.975
values_406,360,200,55,6.545
values_893,225,125,30,7.500
values_144,225,125,30,7.500
values_979,144,80,15,9.600
values_831,171,95,20,8.550
values_402,306,170,45,6.800
values_404,171,95,20,8.550
values_310,198,110,25,7.920
values_70,306,170,45,6.800
values_268,333,185,50,6.660
values_412,360,200,55,6.545
values_290,279,155,40,6.975
values_916,252,140,35,7.200
values_567,171,95,20,8.550
values_913,387,215,60,6.450
values_232,333,185,50,6.660
values_319,171,95,20,8.550
values_23,306,170,45,6.800
values_899,252,140,35,7.200
values_428,360,200,55,6.545
values_858,279,155,40,6.975
values_546,252,140,35,7.200
values_432,387,215,60,6.450
values_231,279,155,40,6.975
values_388,333,185,50,6.660
values_350,252,140,35,7.200
values_603,144,80,15,9.600
values_364,252,140,35,7.200
values_530,225,125,30,7.500
values_72,252,140,35,7.200
values_536,144,80,15,9.600
values_79,198,110,25,7.920
values_342,360,200,55,6.545
values_803,252,140,35,7.200
values_501,333,185,50,6.660
values_540,144,80,15,9.600
values_955,306,170,45,6.800
values_191,279,155,40,6.975
values_812,387,215,60,6.450
values_545,387,215,60,6.450
values_78,171,95,20,8.550
values_526,171,95,20,8.550
values_695,144,80,15,9.600
values_87,252,140,35,7.200
values_300,252,140,35,7.200
values_964,252,140,35,7.200
values_998,333,185,50,6.660
values_988,144,80,15,9.600
values_6,279,155,40,6.975
values_625,198,110,25,7.920
values_518,306,170,45,6.800
values_122,144,80,15,9.600
values_541,225,125,30,7.500
values_279,252,140,35,7.200
values_256,333,185,50,6.660
values_796,360,200,55,6.545
values_504,225,125,30,7.500
values_752,144,80,15,9.600
values_459,252,140,35,7.200
values_658,360,200,55,6.545
values_408,144,80,15,9.600
values_867,252,140,35,7.200
values_727,198,110,25,7.920
values_177,360,200,55,6.545
values_823,360,200,55,6.545
values_822,144,80,15,9.600
values_218,198,110,25,7.920
values_426,306,170,45,6.800
values_776,225,125,30,7.500
values_143,198,110,25,7.920
values_739,360,200,55,6.545
values_312,387,215,60,6.450
values_174,225,125,30,7.500
values_669,333,185,50,6.660
values_120,387,215,60,6.450
values_974,171,95,20,8.550
values_217,333,185,50,6.660
values_866,198,110,25,7.920
values_192,387,215,60,6.450
values_328,198,110,25,7.920
values_68,252,140,35,7.200
values_387,144,80,15,9.600
values_69,333,185,50,6.660
values_749,171,95,20,8.550
values_135,171,95,20,8.550
values_341,279,155,40,6.975
values_494,279,155,40,6.975
values_1,387,215,60,6.450
values_589,225,125,30,7.500
values_925,306,170,45,6.800
values_524,225,125,30,7.500
values_994,360,200,55,6.545
values_856,333,185,50,6.660
values_156,306,170,45,6.800
values_470,198,110,25,7.920
values_207,252,140,35,7.200
values_655,306,170,45,6.800
values_441,387,215,60,6.450
values_109,306,170,45,6.800
values_45,171,95,20,8.550
values_125,306,170,45,6.800
values_600,306,170,45,6.800
values_708,225,125,30,7.500
values_791,171,95,20,8.550
values_912,387,215,60,6.450
values_533,252,140,35,7.200
values_418,387,215,60,6.450
values_228,198,110,25,7.920
values_585,306,170,45,6.800
values_465,144,80,15,9.600
values_239,171,95,20,8.550
values_842,387,215,60,6.450
values_208,144,80,15,9.600
values_932,171,95,20,8.550
values_957,198,110,25,7.920
values_563,171,95,20,8.550
values_766,171,95,20,8.550
values_476,387,215,60,6.450
values_175,387,215,60,6.450
values_591,306,170,45,6.800
values_997,306,170,45,6.800
values_385,198,110,25,7.920
values_115,225,125,30,7.500
values_653,171,95,20,8.550
values_753,171,95,20,8.550
values_241,144,80,15,9.600
values_197,171,95,20,8.550
values_636,225,125,30,7.500
values_450,279,155,40,6.975
values_106,252,140,35,7.200
values_699,279,155,40,6.975
values_578,333,185,50,6.660
values_644,225,125,30,7.500
values_570,225,125,30,7.500
values_873,144,80,15,9.600
values_33,225,125,30,7.500
values_210,171,95,20,8.550
values_486,252,140,35,7.200
values_252,252,140,35,7.200
values_694,387,215,60,6.450
values_759,198,110,25,7.920
values_245,333,185,50,6.660
values_15,333,185,50,6.660
values_792,252,140,35,7.200
values_248,360,200,55,6.545
values_246,198,110,25,7.920
values_556,306,170,45,6.800
values_513,252,140,35,7.200
values_93,333,185,50,6.660
values_558,360,200,55,6.545
values_991,306,170,45,6.800
values_181,252,140,35,7.200
values_674,171,95,20,8.550
values_652,333,185,50,6.660
values_344,360,200,55,6.545
values_715,333,185,50,6.660
values_528,225,125,30,7.500
values_276,198,110,25,7.920
values_24,171,95,20,8.550
values_296,171,95,20,8.550
values_244,333,185,50,6.660
values_380,387,215,60,6.450
values_25,279,155,40,6.975
values_740,171,95,20,8.550
values_478,306,170,45,6.800
values_379,171,95,20,8.550
values_810,252,140,35,7.200
values_440,225,125,30,7.500
values_543,144,80,15,9.600
values_130,306,170,45,6.800
values_225,387,215,60,6.450
values_285,333,185,50,6.660
values_363,225,125,30,7.500
values_667,171,95,20,8.550
values_26,171,95,20,8.550
values_793,198,110,25,7.920
values_772,171,95,20,8.550
values_931,333,185,50,6.660
values_981,252,140,35,7.200
values_422,360,200,55,6.545
values_920,144,80,15,9.600
values_259,144,80,15,9.600
values_477,198,110,25,7.920
values_738,198,110,25,7.920
values_430,171,95,20,8.550
values_922,279,155,40,6.975
values_903,360,200,55,6.545
values_761,333,185,50,6.660
values_204,360,200,55,6.545
values_48,144,80,15,9.600
values_71,171,95,20,8.550
values_851,198,110,25,7.920
values_347,306,170,45,6.800
values_725,198,110,25,7.920
values_266,333,185,50,6.660
values_448,252,140,35,7.200
values_934,252,140,35,7.200
values_531,225,125,30,7.500
values_224,252,140,35,7.200
values_686,279,155,40,6.975
values_927,387,215,60,6.450
values_407,360,200,55,6.545
values_76,252,140,35,7.200
values_949,360,200,55,6.545
values_969,171,95,20,8.550
values_781,333,185,50,6.660
values_7,171,95,20,8.550
values_683,279,155,40,6.975
values_376,279,155,40,6.975
values_877,306,170,45,6.800
values_654,333,185,50,6.660
values_508,171,95,20,8.550
values_332,279,155,40,6.975
values_281,279,155,40,6.975
values_381,144,80,15,9.600
values_769,306,170,45,6.800
values_701,225,125,30,7.500
values_855,144,80,15,9.600
values_320,225,125,30,7.500
values_50,387,215,60,6.450
values_918,144,80,15,9.600
values_615,333,185,50,6.660
values_704,387,215,60,6.450
values_633,144,80,15,9.600
values_847,333,185,50,6.660
values_602,387,215,60,6.450
values_399,333,185,50,6.660
values_22,171,95,20,8.550
values_313,306,170,45,6.800
values_375,144,80,15,9.600
values_963,333,185,50,6.660
values_168,279,155,40,6.975
values_226,144,80,15,9.600
values_190,333,185,50,6.660
values_429,279,155,40,6.975
values_236,252,140,35,7.200
values_777,225,125,30,7.500
values_909,387,215,60,6.450
values_438,387,215,60,6.450
values_607,198,110,25,7.920
values_717,171,95,20,8.550
values_782,360,200,55,6.545
values_258,279,155,40,6.975
values_872,225,125,30,7.500
values_637,333,185,50,6.660
values_746,306,170,45,6.800
values_4,360,200,55,6.545
values_345,171,95,20,8.550
values_102,333,185,50,6.660
values_962,252,140,35,7.200
values_356,306,170,45,6.800
values_853,198,110,25,7.920
