inputName,text,data,bss
values_242,12624,168,368
values_505,12608,160,368
values_924,12624,168,368
values_862,12608,168,368
values_287,12608,168,368
values_733,12608,168,368
values_813,12608,168,368
values_11,12608,168,368
values_19,12608,160,368
values_999,12608,160,368
values_134,12608,160,368
values_609,12608,168,368
values_993,12608,168,368
values_731,12592,152,368
values_127,12608,160,368
values_889,12608,168,368
values_987,12624,176,368
values_780,12608,160,368
values_435,12592,152,368
values_950,12592,152,368
values_976,12592,152,368
values_557,12608,160,368
values_398,12592,152,368
values_892,12608,160,368
values_670,12608,160,368
values_574,12592,152,368
values_163,12624,176,368
values_900,12608,152,368
values_392,12624,176,368
values_447,12608,168,368
values_523,12592,152,368
values_679,12624,176,368
values_419,12608,160,368
values_895,12592,152,368
values_298,12608,160,368
values_155,12608,160,368
values_12,12624,176,368
values_160,12608,168,368
values_626,12608,160,368
values_38,12624,176,368
values_146,12624,176,368
values_81,12608,160,368
values_687,12608,168,368
values_213,12608,168,368
values_212,12624,176,368
values_568,12592,152,368
values_5,12624,176,368
values_40,12592,152,368
values_970,12608,168,368
values_707,12608,168,368
values_406,12624,176,368
values_893,12608,168,368
values_144,12608,160,368
values_979,12624,176,368
values_831,12592,152,368
values_402,12608,160,368
values_404,12608,168,368
values_310,12608,160,368
values_70,12608,160,368
values_268,12608,168,368
values_412,12608,160,368
values_290,12608,160,368
values_916,12608,160,368
values_567,12608,160,368
values_913,12608,168,368
values_232,12608,168,368
values_319,12608,160,368
values_23,12608,160,368
values_899,12608,160,368
values_428,12608,160,368
values_858,12624,176,368
values_546,12608,168,368
values_432,12624,176,368
values_231,12592,152,368
values_388,12608,160,368
values_350,12624,176,368
values_603,12592,152,368
values_364,12624,176,368
values_530,12608,168,368
values_72,12624,176,368
values_536,12592,152,368
values_79,12608,168,368
values_342,12624,176,368
values_803,12624,168,368
values_501,12608,160,368
values_540,12608,168,368
values_955,12608,160,368
values_191,12624,168,368
values_812,12624,176,368
values_545,12608,160,368
values_78,12608,160,368
values_526,12608,160,368
values_695,12624,176,368
values_87,12624,176,368
values_300,12608,168,368
values_964,12608,160,368
values_998,12608,168,368
values_988,12624,176,368
values_6,12608,160,368
values_625,12624,176,368
values_518,12608,168,368
values_122,12592,152,368
values_541,12608,152,368
values_279,12608,160,368
values_256,12608,168,368
values_796,12608,168,368
values_504,12592,152,368
values_752,12592,152,368
values_459,12608,160,368
values_658,12624,176,368
values_408,12608,160,368
values_867,12608,168,368
values_727,12608,160,368
values_177,12608,168,368
values_823,12608,160,368
values_822,12592,152,368
values_218,12608,160,368
values_426,12608,160,368
values_776,12608,168,368
values_143,12592,152,368
values_739,12608,168,368
values_312,12592,152,368
values_174,12624,176,368
values_669,12608,168,368
values_120,12608,168,368
values_974,12624,176,368
values_217,12592,152,368
values_866,12608,160,368
values_192,12608,168,368
values_328,12608,168,368
values_68,12592,152,368
values_387,12608,168,368
values_69,12624,176,368
values_749,12592,152,368
values_135,12592,152,368
values_341,12608,160,368
values_494,12592,152,368
values_1,12592,152,368
values_589,12608,160,368
values_925,12624,176,368
values_524,12608,160,368
values_994,12624,176,368
values_856,12608,168,368
values_156,12608,160,368
values_470,12608,168,368
values_207,12592,152,368
values_655,12608,168,368
values_441,12608,168,368
values_109,12592,152,368
values_45,12592,152,368
values_125,12624,176,368
values_600,12624,176,368
values_708,12608,160,368
values_791,12592,152,368
values_912,12592,152,368
values_533,12608,160,368
values_418,12624,176,368
values_228,12608,160,368
values_585,12608,160,368
values_465,12608,160,368
values_239,12608,168,368
values_842,12592,152,368
values_208,12608,160,368
values_932,12608,160,368
values_957,12608,168,368
values_563,12608,168,368
values_766,12608,160,368
values_476,12608,168,368
values_175,12608,168,368
values_591,12624,176,368
values_997,12592,152,368
values_385,12608,168,368
values_115,12608,168,368
values_653,12592,152,368
values_753,12608,160,368
values_241,12608,168,368
values_197,12592,152,368
values_636,12592,152,368
values_450,12608,160,368
values_106,12592,152,368
values_699,12608,168,368
values_578,12608,168,368
values_644,12592,152,368
values_570,12608,160,368
values_873,12624,176,368
values_33,12608,160,368
values_210,12608,160,368
values_486,12608,168,368
values_252,12624,176,368
values_694,12608,168,368
values_759,12608,160,368
values_245,12608,152,368
values_15,12608,168,368
values_792,12608,168,368
values_248,12608,160,368
values_246,12608,168,368
values_556,12608,168,368
values_513,12624,176,368
values_93,12624,176,368
