id,clockCycles,assemblyInstr
values_242,4766,1562
values_505,13837,8265
values_924,16282,10096
values_862,4626,1481
values_287,15576,9559
values_733,15809,9747
values_813,14110,8471
values_11,5584,2098
values_19,8343,4157
values_999,16592,10344
values_134,4724,1530
values_609,10842,6020
values_993,15400,9441
values_731,11672,6641
values_127,5644,2130
values_889,15840,9764
values_987,15374,9417
values_780,11021,6145
values_435,16632,10361
values_950,4774,1562
values_976,12088,6953
values_557,10301,5622
values_398,10043,5437
values_892,14080,8446
values_670,4626,1481
values_574,14432,8697
values_163,9422,4973
values_900,16726,10426
values_392,16126,9986
values_447,12637,7369
values_523,5808,2243
values_679,8976,4619
values_419,4626,1481
values_895,4774,1562
values_298,10832,6029
values_155,7416,3467
values_12,12001,6900
values_160,5079,1749
values_626,6664,2892
values_38,9554,5066
values_146,8509,4276
values_81,6404,2705
values_687,10683,5912
values_213,12060,6932
values_212,6512,2779
values_568,9240,4817
values_5,12542,7300
values_40,11774,6732
values_970,17016,10666
values_707,17550,11064
values_406,8448,4229
values_893,5121,1781
values_144,9273,4842
values_979,13852,8266
values_831,13024,7656
values_402,5570,2113
values_404,5984,2381
values_310,6616,2860
values_70,15142,9235
values_268,5163,1813
values_412,4766,1562
values_290,8301,4125
values_916,6072,2447
values_567,12175,7021
values_913,11493,6508
values_232,5344,1960
values_319,5632,2113
values_23,11862,6798
values_899,11088,6199
values_428,9726,5196
values_858,11440,6470
values_546,12068,6956
values_432,9884,5325
values_231,5163,1813
values_388,8079,3963
values_350,14202,8535
values_603,16282,10112
values_364,8888,4568
values_530,12794,7474
values_72,4973,1700
values_536,6524,2796
values_79,8557,4319
values_342,9173,4776
values_803,6160,2511
values_501,6223,2560
values_540,12013,6904
values_955,7523,3548
values_191,8601,4344
values_812,14626,8861
values_545,16337,10136
values_78,7040,3184
values_526,19800,12765
values_695,7779,3718
values_87,5596,2098
values_300,10043,5437
values_964,7166,3282
values_998,8847,4525
values_988,10960,6132
values_6,5663,2196
values_625,7787,3731
values_518,5596,2098
values_122,12250,7083
values_541,8976,4634
values_279,8413,4212
values_256,14899,9047
values_796,6024,2413
values_504,10052,5426
values_752,5669,2194
values_459,5311,1951
values_658,5079,1749
values_408,5720,2228
values_867,4724,1530
values_727,6137,2552
values_177,7357,3409
values_823,15608,9589
values_822,9751,5204
values_218,14127,8475
values_426,14608,8848
values_776,7678,3654
values_143,11310,6367
values_739,14961,9113
values_312,5544,2049
values_174,8540,4295
values_669,7258,3346
values_120,9768,5215
values_974,13866,8295
values_217,19639,12635
values_866,8740,4464
values_192,5844,2292
values_328,5588,2098
values_68,14307,8621
values_387,12408,7188
values_69,10066,5452
values_749,13421,7951
values_135,13959,8363
values_341,7191,3290
values_494,16104,9960
values_1,7848,3778
values_589,14143,8513
values_925,12584,7333
values_524,13782,8235
values_994,10505,5775
values_856,13074,7697
