id,cInstr
values_242,40
values_505,721
values_924,912
values_862,31
values_287,878
values_733,909
values_813,754
values_11,98
values_19,319
values_999,966
values_134,38
values_609,512
values_993,854
values_731,560
values_127,100
values_889,914
values_987,814
values_780,501
values_435,971
values_950,40
values_976,618
values_557,467
values_398,455
values_892,752
values_670,31
values_574,741
values_163,398
values_900,972
values_392,920
values_447,609
values_523,111
values_679,368
values_419,31
values_895,40
values_298,520
values_155,240
values_12,595
values_160,60
values_626,180
values_38,420
values_146,319
values_81,160
values_687,493
values_213,562
values_212,169
values_568,369
values_5,648
values_40,588
values_970,994
values_707,1004
values_406,320
values_893,62
values_144,371
values_979,718
values_831,686
values_402,95
values_404,124
values_310,178
values_70,842
values_268,64
values_412,40
values_290,317
values_916,136
values_567,603
values_913,539
values_232,85
values_319,95
values_23,600
values_899,535
values_428,436
values_858,548
values_546,602
values_432,420
values_231,64
values_388,299
values_350,758
values_603,920
values_364,353
values_530,644
values_72,53
values_536,174
values_79,337
values_342,359
values_803,140
values_501,147
values_540,611
values_955,249
values_191,339
values_812,802
values_545,890
values_78,214
values_526,1228
values_695,264
values_87,98
values_300,455
values_964,228
values_998,335
values_988,526
values_6,112
values_625,253
values_518,98
values_122,634
values_541,365
values_279,315
values_256,811
values_796,126
values_504,404
values_752,104
values_459,77
values_658,60
values_408,114
values_867,38
values_727,150
values_177,225
values_823,872
values_822,433
values_218,735
values_426,813
values_776,260
values_143,542
values_739,837
values_312,91
values_174,332
values_669,232
values_120,414
values_974,750
values_217,1177
values_866,350
values_192,118
values_328,98
values_68,759
values_387,613
values_69,452
values_749,725
values_135,735
values_341,225
values_494,907
values_1,252
values_589,775
values_925,661
values_524,762
values_994,477
values_856,626
values_156,202
values_470,357
values_207,327
values_655,501
values_441,615
values_109,293
values_45,775
values_125,869
values_600,801
values_708,730
values_791,367
values_912,478
values_533,514
values_418,861
values_228,100
values_585,142
values_465,479
values_239,859
values_842,683
values_208,215
values_932,771
values_957,153
values_563,863
values_766,38
values_476,458
values_175,288
values_591,740
values_997,53
values_385,105
values_115,601
values_653,595
values_753,521
values_241,877
values_197,109
values_636,222
values_450,154
values_106,204
values_699,179
values_578,456
values_644,393
values_570,143
values_873,528
values_33,640
values_210,40
values_486,95
values_252,527
values_694,635
values_759,334
values_245,201
values_15,40
values_792,422
values_248,182
values_246,877
values_556,374
values_513,908
values_93,667
values_558,375
values_991,293
values_181,939
values_674,950
values_652,191
values_344,776
values_715,394
values_528,236
values_276,465
values_24,311
values_296,329
values_244,364
values_380,804
values_25,834
values_740,991
values_478,53
values_379,921
values_810,937
values_440,62
values_543,117
values_130,62
values_225,407
values_285,443
values_363,861
values_667,485
values_26,99
values_793,666
values_772,719
values_931,40
values_981,154
values_422,825
values_920,91
values_259,800
values_477,40
values_738,281
values_430,529
values_922,1037
values_903,1015
values_761,679
values_204,202
values_48,701
values_71,109
values_851,357
values_347,528
values_725,31
values_266,633
values_448,623
values_934,252
values_531,1013
values_224,794
values_686,345
values_927,235
values_407,38
values_76,189
values_949,411
values_969,123
values_781,545
values_7,62
values_683,454
values_376,69
values_877,625
values_654,38
values_508,216
values_332,91
values_281,556
values_381,64
values_769,69
values_701,320
values_855,856
values_320,343
values_50,688
values_918,319
values_615,204
values_704,31
values_633,193
values_847,663
values_602,483
values_399,304
values_22,152
values_313,261
values_375,221
values_963,60
values_168,479
values_226,832
values_190,229
values_429,1132
values_236,208
values_777,486
values_909,101
values_438,1174
values_607,428
values_717,468
values_782,38
values_258,289
values_872,323
values_637,844
values_746,474
values_4,180
values_345,289
values_102,459
values_962,161
values_356,136
values_853,1130
values_849,379
values_814,898
values_370,151
values_778,679
values_458,197
values_818,440
values_119,287
values_373,40
values_351,368
values_32,436
values_770,554
values_371,598
values_283,759
values_535,710
values_250,824
values_132,390
values_649,388
values_77,938
values_260,40
values_891,142
values_91,60
values_137,470
values_42,175
values_13,914
values_577,559
values_41,534
values_809,100
values_414,433
values_360,1080
values_386,31
values_158,233
values_904,366
values_480,251
values_647,31
values_104,372
values_55,436
values_491,158
values_391,197
values_972,448
values_571,378
values_940,664
values_861,699
values_324,300
values_549,189
values_170,360
values_269,126
values_442,539
values_520,621
values_455,76
values_31,937
values_971,73
values_397,559
values_254,379
values_616,652
values_66,973
values_943,877
values_117,476
values_451,60
values_643,742
values_688,526
values_569,816
values_745,91
values_65,240
values_980,67
values_982,85
values_62,486
values_789,594
values_401,792
values_21,498
values_598,706
values_273,427
values_534,432
values_118,285
values_141,917
values_366,925
values_222,53
values_876,171
values_700,338
values_95,1012
values_806,189
values_671,778
values_816,831
values_630,545
values_433,819
values_905,423
values_84,173
values_233,152
values_664,98
values_162,395
values_681,103
values_542,634
values_169,166
values_660,1055
values_488,638
values_894,534
values_828,666
values_537,616
values_845,316
values_584,293
values_457,477
values_499,336
values_369,253
values_58,646
values_64,67
values_196,779
values_462,696
values_343,275
values_262,784
values_966,38
values_261,216
values_349,814
values_263,340
values_801,739
values_292,712
values_786,612
values_101,533
values_691,516
values_926,488
values_754,479
values_215,685
values_977,578
values_850,969
values_646,263
values_628,406
values_941,690
values_353,154
values_690,115
values_961,421
values_331,31
values_377,53
values_128,357
values_336,718
values_632,133
values_166,296
values_744,724
values_837,140
values_807,31
values_838,40
values_723,696
values_874,323
values_627,31
values_555,125
values_446,662
values_716,98
values_240,657
values_140,796
values_317,53
values_83,623
values_696,652
values_413,182
values_94,183
values_937,243
values_199,297
values_596,269
values_0,518
values_953,69
values_906,548
values_742,687
values_396,453
values_159,294
values_238,247
values_136,669
values_915,377
values_99,827
values_771,38
values_96,1038
values_768,842
values_67,869
values_565,628
values_848,158
values_114,74
values_61,236
values_511,1102
values_729,628
values_460,645
values_832,431
values_348,954
values_182,733
values_986,801
values_180,686
values_930,781
values_274,297
values_309,940
values_496,249
values_165,665
values_553,569
values_870,100
values_795,527
values_361,773
values_302,381
values_586,159
values_880,112
values_665,554
values_527,213
values_372,971
values_382,125
values_43,630
values_935,361
values_2,91
values_790,513
values_152,205
values_871,606
values_434,353
values_775,31
values_500,184
values_220,364
values_875,214
values_249,856
values_808,102
values_859,796
values_539,84
values_635,319
values_311,699
values_183,994
values_54,278
values_390,1040
values_890,851
values_711,741
values_471,210
values_995,513
values_443,933
values_464,31
values_774,196
values_200,197
values_747,474
values_758,205
values_30,471
values_820,764
values_393,303
values_576,62
values_445,474
values_662,38
values_403,822
values_640,721
values_59,828
values_490,665
values_194,586
values_751,334
values_663,839
values_938,280
values_532,849
values_885,314
values_713,739
values_193,213
values_650,670
values_564,727
values_267,553
values_147,755
values_709,193
values_857,62
values_334,574
values_965,123
values_824,147
values_784,102
values_229,807
values_538,1289
values_463,64
values_741,620
values_85,938
values_493,679
values_794,829
values_202,373
values_74,694
values_410,504
values_469,300
values_394,922
values_149,442
values_945,62
values_293,467
values_456,98
values_975,925
values_547,468
values_164,180
values_720,73
values_833,708
values_90,781
values_954,74
values_483,255
values_990,841
values_113,564
values_878,687
values_942,40
values_126,133
values_666,215
values_960,204
values_783,76
values_735,906
values_439,175
values_860,480
values_18,691
values_173,111
values_454,565
values_176,254
values_698,38
values_869,60
values_697,69
values_509,137
values_189,832
values_714,236
values_270,293
values_863,327
values_548,624
values_359,632
values_512,589
values_656,147
values_684,593
values_171,814
values_675,430
values_657,801
values_333,456
values_599,493
values_129,935
values_886,31
values_107,454
values_272,500
values_52,468
values_819,600
values_682,712
values_44,86
values_914,895
values_346,453
values_151,53
values_550,273
values_326,255
values_836,1027
values_437,118
values_984,611
values_17,354
values_748,453
values_581,31
values_705,834
values_121,40
values_219,457
values_321,190
values_843,566
values_606,278
values_898,577
values_601,892
values_36,767
values_282,98
values_395,461
values_449,556
values_209,258
values_956,363
values_579,171
values_484,91
values_521,38
values_617,315
values_516,811
values_358,530
values_335,592
values_139,433
values_992,491
values_211,1000
values_507,259
values_921,159
values_138,347
values_275,910
values_614,38
values_49,383
values_227,370
values_203,225
values_172,40
values_86,428
values_178,312
values_978,218
values_253,123
values_291,112
values_911,40
values_230,278
values_318,1031
values_798,211
values_638,245
values_112,318
values_201,243
values_629,820
values_337,646
values_37,812
values_56,40
values_316,539
values_829,337
values_63,533
values_35,915
values_519,128
values_481,947
values_278,183
values_186,370
values_702,872
values_722,38
values_97,426
values_329,311
values_75,333
values_560,40
values_612,329
values_421,991
values_639,516
values_939,596
values_198,445
values_840,633
values_415,616
values_405,656
values_100,284
values_726,440
values_265,329
values_743,682
values_436,797
values_583,561
values_525,87
values_677,432
values_289,277
values_255,31
values_529,765
values_826,696
values_362,128
values_355,129
values_506,591
values_315,486
values_604,498
values_57,31
values_133,40
values_787,60
values_799,638
values_765,432
values_887,657
values_952,360
values_631,652
values_306,40
values_497,822
values_821,359
values_618,489
values_271,135
values_645,550
values_985,600
values_400,594
values_562,119
values_590,313
values_648,407
values_325,40
values_883,607
values_827,755
values_854,159
values_307,265
values_88,470
values_958,368
values_251,777
values_902,38
values_680,725
values_884,31
values_901,151
values_354,562
values_420,93
values_103,146
values_10,140
values_474,410
values_53,1012
values_8,413
values_39,252
values_755,151
values_124,195
values_841,753
values_510,627
values_989,405
values_706,940
values_257,139
values_811,634
values_111,433
values_47,761
values_928,31
values_561,90
values_383,181
values_498,221
values_60,1049
values_737,753
values_624,31
values_973,143
values_472,231
values_280,220
values_389,294
values_651,74
values_642,920
values_668,979
values_551,682
values_750,235
values_592,60
values_89,665
values_411,230
values_620,365
values_357,136
values_247,254
values_692,217
values_572,363
values_757,368
values_566,315
values_216,147
values_951,313
values_910,38
values_338,133
values_461,748
values_730,64
values_734,765
values_51,472
values_678,1010
values_327,128
values_473,269
values_453,997
values_154,829
values_452,73
values_221,899
values_323,525
values_844,738
values_673,211
values_427,880
values_933,376
values_802,301
values_852,38
values_487,526
values_762,377
values_515,110
values_479,471
values_948,497
values_467,236
values_14,197
values_868,316
values_188,436
values_489,136
values_865,111
values_728,261
values_996,64
values_277,336
values_936,831
values_554,956
values_763,798
values_834,281
values_613,518
values_907,377
values_825,643
values_308,537
values_294,138
values_522,755
values_322,217
values_28,224
values_760,936
values_559,407
values_685,413
values_908,1069
values_919,38
values_724,261
values_947,469
values_214,319
values_468,1283
values_967,31
values_234,53
values_983,490
values_719,405
values_110,841
values_235,815
values_588,491
values_185,299
values_732,76
values_896,98
values_888,31
values_923,243
values_767,360
values_179,637
values_195,952
values_148,85
values_917,166
values_634,817
values_157,284
values_314,489
values_879,925
values_16,725
values_839,40
values_150,166
values_835,575
values_161,930
values_34,76
values_959,157
values_264,105
values_123,849
values_623,107
values_187,229
values_575,226
values_466,197
values_621,494
values_82,510
values_352,525
values_779,188
values_946,450
values_756,53
values_502,971
values_641,148
values_882,218
values_46,767
values_721,791
values_105,73
values_284,752
values_295,220
values_423,661
values_544,758
values_384,852
values_206,524
values_817,260
values_788,154
values_205,502
values_243,699
