inputName,text,data,bss
values_242,1428,100,12
values_505,1428,196,16
values_924,1296,64,10
values_862,1428,196,16
values_287,1296,64,10
values_733,1472,441,23
values_813,1472,625,27
values_11,1384,289,19
values_19,1296,64,10
values_999,1296,4,4
values_134,1428,100,12
values_609,1472,625,27
values_993,1472,625,27
values_731,1472,729,29
values_127,1428,784,30
values_889,1428,324,20
values_987,1384,225,17
values_780,1296,256,18
values_435,1384,9,5
values_950,1384,81,11
values_976,1296,4,4
values_557,1428,324,20
values_398,1296,16,6
values_892,1472,729,29
values_670,1296,4,4
values_574,1296,256,18
values_163,1428,100,12
values_900,1472,729,29
values_392,1384,9,5
values_447,1428,324,20
values_523,1384,9,5
values_679,1468,121,13
values_419,1384,25,7
values_895,1472,441,23
values_298,1384,49,9
values_155,1428,100,12
values_12,1512,676,28
values_160,1384,289,19
values_626,1384,49,9
values_38,1428,100,12
values_146,1428,36,8
values_81,1428,784,30
values_687,1384,9,5
values_213,1296,4,4
values_212,1472,625,27
values_568,1296,256,18
values_5,1428,576,26
values_40,1428,576,26
values_970,1472,625,27
values_707,1384,9,5
values_406,1468,121,13
values_893,1512,484,24
values_144,1428,144,14
values_979,1296,16,6
values_831,1472,441,23
values_402,1468,361,21
values_404,1428,784,30
values_310,1428,144,14
values_70,1428,576,26
values_268,1428,784,30
values_412,1468,529,25
values_290,1384,9,5
values_916,1468,169,15
values_567,1472,441,23
values_913,1296,16,6
values_232,1384,25,7
values_319,1384,49,9
values_23,1384,9,5
values_899,1512,676,28
values_428,1512,676,28
values_858,1296,256,18
values_546,1384,289,19
values_432,1472,441,23
values_231,1468,361,21
values_388,1428,196,16
values_350,1468,529,25
values_603,1296,16,6
values_364,1384,9,5
values_530,1384,9,5
values_72,1384,289,19
values_536,1428,144,14
values_79,1384,225,17
values_342,1384,9,5
values_803,1296,16,6
values_501,1384,289,19
values_540,1468,121,13
values_955,1472,729,29
values_191,1472,625,27
values_812,1428,324,20
values_545,1428,324,20
values_78,1428,100,12
values_526,1296,16,6
values_695,1296,256,18
values_87,1472,729,29
values_300,1428,784,30
values_964,1384,81,11
values_998,1472,441,23
values_988,1428,144,14
values_6,1384,49,9
values_625,1468,121,13
values_518,1468,361,21
values_122,1384,25,7
values_541,1384,25,7
values_279,1428,576,26
values_256,1428,144,14
values_796,1468,121,13
values_504,1472,729,29
values_752,1296,64,10
values_459,1472,729,29
values_658,1472,729,29
values_408,1296,256,18
values_867,1468,361,21
values_727,1296,16,6
values_177,1296,64,10
values_823,1296,16,6
values_822,1472,729,29
values_218,1384,81,11
values_426,1428,400,22
values_776,1512,676,28
values_143,1468,361,21
values_739,1428,100,12
values_312,1384,289,19
values_174,1472,625,27
values_669,1384,25,7
values_120,1296,16,6
values_974,1428,324,20
values_217,1384,289,19
values_866,1296,4,4
values_192,1472,729,29
values_328,1428,324,20
values_68,1384,49,9
values_387,1384,49,9
values_69,1296,16,6
values_749,1468,169,15
values_135,1384,25,7
values_341,1384,225,17
values_494,1428,196,16
values_1,1428,784,30
values_589,1468,169,15
values_925,1384,289,19
values_524,1296,4,4
values_994,1472,441,23
values_856,1468,361,21
values_156,1428,576,26
values_470,1384,49,9
values_207,1384,289,19
values_655,1468,169,15
values_441,1428,324,20
values_109,1428,36,8
values_45,1384,289,19
values_125,1384,49,9
values_600,1428,144,14
values_708,1384,225,17
values_791,1428,196,16
values_912,1384,225,17
values_533,1296,4,4
values_418,1468,121,13
values_228,1512,676,28
values_585,1472,441,23
values_465,1428,576,26
values_239,1296,64,10
values_842,1512,676,28
values_208,1384,225,17
values_932,1384,225,17
values_957,1428,784,30
values_563,1384,25,7
values_766,1384,289,19
values_476,1468,121,13
values_175,1512,676,28
values_591,1296,16,6
values_997,1384,81,11
values_385,1428,576,26
values_115,1428,100,12
values_653,1428,144,14
values_753,1296,16,6
values_241,1428,324,20
values_197,1428,324,20
values_636,1428,400,22
values_450,1472,625,27
values_106,1296,64,10
values_699,1296,16,6
values_578,1468,361,21
values_644,1296,256,18
values_570,1296,256,18
values_873,1428,784,30
values_33,1512,484,24
values_210,1468,529,25
values_486,1384,225,17
values_252,1472,441,23
values_694,1428,196,16
values_759,1384,49,9
values_245,1428,100,12
values_15,1428,196,16
values_792,1428,576,26
values_248,1384,289,19
values_246,1472,441,23
values_556,1472,625,27
values_513,1296,16,6
values_93,1428,324,20
values_558,1428,100,12
values_991,1468,529,25
values_181,1512,676,28
values_674,1428,400,22
values_652,1472,625,27
values_344,1512,484,24
values_715,1384,289,19
values_528,1384,9,5
values_276,1472,729,29
values_24,1468,361,21
values_296,1384,49,9
values_244,1384,49,9
values_380,1428,400,22
values_25,1296,4,4
values_740,1384,81,11
values_478,1428,784,30
values_379,1468,529,25
values_810,1428,144,14
values_440,1296,4,4
values_543,1468,169,15
values_130,1296,4,4
values_225,1468,169,15
values_285,1384,9,5
values_363,1468,361,21
values_667,1468,361,21
values_26,1384,289,19
values_793,1428,36,8
values_772,1468,361,21
values_931,1428,324,20
values_981,1384,81,11
values_422,1428,400,22
values_920,1428,400,22
values_259,1428,36,8
values_477,1384,25,7
values_738,1384,49,9
values_430,1512,484,24
values_922,1468,169,15
