id,cInstr
values_242,181
values_505,72
values_924,435
values_862,58
values_287,264
values_733,373
values_813,281
values_11,264
values_19,360
values_999,189
values_134,337
values_609,100
values_993,204
values_731,157
values_127,151
values_889,345
values_987,211
values_780,324
values_435,137
values_950,468
values_976,102
values_557,246
values_398,189
values_892,361
values_670,372
values_574,392
values_163,406
values_900,58
values_392,56
values_447,147
values_523,274
values_679,228
values_419,387
values_895,161
values_298,200
values_155,466
values_12,218
values_160,286
values_626,36
values_38,262
values_146,346
values_81,282
values_687,268
values_213,261
values_212,389
values_568,361
values_5,257
values_40,36
values_970,473
values_707,316
values_406,296
values_893,277
values_144,126
values_979,70
values_831,284
values_402,266
values_404,461
values_310,70
values_70,221
values_268,58
values_412,107
values_290,114
values_916,179
values_567,373
values_913,22
values_232,177
values_319,287
values_23,297
values_899,266
values_428,36
values_858,203
values_546,129
values_432,417
values_231,312
values_388,78
values_350,22
values_603,218
values_364,36
values_530,48
values_72,97
values_536,140
values_79,286
values_342,319
values_803,272
values_501,167
values_540,426
values_955,354
values_191,190
values_812,245
values_545,98
values_78,351
values_526,186
values_695,86
values_87,428
values_300,421
values_964,340
values_998,100
values_988,469
values_6,244
values_625,36
values_518,22
values_122,267
values_541,253
values_279,226
values_256,36
values_796,321
values_504,423
values_752,58
values_459,298
values_658,433
values_408,226
values_867,267
values_727,483
values_177,22
values_823,369
values_822,36
values_218,72
values_426,272
values_776,420
values_143,22
values_739,298
values_312,195
values_174,120
values_669,230
values_120,58
values_974,100
values_217,195
values_866,38
values_192,272
values_328,36
values_68,399
values_387,274
values_69,250
values_749,196
values_135,363
values_341,22
values_494,181
values_1,359
values_589,237
values_925,332
values_524,267
values_994,264
values_856,238
values_156,425
values_470,374
values_207,100
values_655,409
values_441,400
values_109,392
values_45,431
values_125,311
values_600,415
values_708,468
values_791,109
values_912,376
values_533,403
values_418,271
values_228,490
values_585,369
values_465,159
values_239,117
values_842,183
values_208,350
values_932,345
values_957,284
values_563,187
values_766,260
values_476,22
values_175,174
values_591,375
values_997,472
values_385,457
values_115,48
values_653,48
values_753,470
values_241,329
values_197,48
values_636,464
values_450,284
values_106,375
values_699,286
values_578,86
values_644,417
values_570,80
values_873,140
values_33,157
values_210,262
values_486,58
values_252,397
values_694,320
values_759,22
values_245,36
values_15,121
values_792,415
values_248,58
values_246,265
values_556,243
values_513,266
values_93,219
values_558,150
values_991,152
values_181,230
values_674,147
values_652,335
values_344,273
values_715,144
values_528,261
values_276,484
values_24,247
values_296,153
values_244,248
values_380,22
values_25,319
values_740,357
values_478,159
values_379,220
values_810,180
values_440,131
values_543,122
values_130,100
values_225,326
values_285,201
values_363,381
values_667,432
values_26,297
values_793,36
values_772,159
values_931,127
values_981,270
values_422,22
