inputName,text,data,bss
values_242,2512,576,32
values_505,2448,25,13
values_924,2512,196,22
values_862,2556,361,27
values_287,2556,529,31
values_733,2512,36,14
values_813,2512,36,14
values_11,2512,36,14
values_19,2328,4,10
values_999,2328,256,24
values_134,2512,100,18
values_609,2448,49,15
values_993,2560,625,33
values_731,2448,225,23
values_127,2556,121,19
values_889,2512,100,18
values_987,2512,144,20
values_780,2556,361,27
values_435,2328,64,16
values_950,2328,64,16
values_976,2556,361,27
values_557,2560,441,29
values_398,2620,484,30
values_892,2512,100,18
values_670,2512,784,36
values_574,2448,289,25
values_163,2448,225,23
values_900,2448,9,11
values_392,2560,625,33
values_447,2328,16,12
values_523,2512,144,20
values_679,2448,225,23
values_419,2620,484,30
values_895,2512,196,22
values_298,2556,361,27
values_155,2448,289,25
values_12,2448,81,17
values_160,2328,16,12
values_626,2448,289,25
values_38,2620,484,30
values_146,2556,529,31
values_81,2448,225,23
values_687,2560,625,33
values_213,2556,361,27
values_212,2556,121,19
values_568,2448,9,11
values_5,2512,400,28
values_40,2560,441,29
values_970,2448,9,11
values_707,2448,225,23
values_406,2512,196,22
values_893,2512,196,22
values_144,2328,4,10
values_979,2512,36,14
values_831,2556,169,21
values_402,2448,81,17
values_404,2620,676,34
values_310,2328,16,12
values_70,2328,64,16
values_268,2556,529,31
values_412,2560,625,33
values_290,2512,784,36
values_916,2560,729,35
values_567,2556,121,19
values_913,2448,49,15
values_232,2328,64,16
values_319,2620,676,34
values_23,2448,25,13
values_899,2448,25,13
values_428,2556,121,19
values_858,2512,576,32
values_546,2448,25,13
values_432,2512,100,18
values_231,2556,361,27
values_388,2448,25,13
values_350,2328,16,12
values_603,2512,100,18
values_364,2620,676,34
values_530,2620,676,34
values_72,2512,36,14
values_536,2620,676,34
values_79,2512,784,36
values_342,2512,196,22
values_803,2512,784,36
values_501,2556,361,27
values_540,2620,484,30
values_955,2328,64,16
values_191,2620,484,30
values_812,2448,81,17
values_545,2560,729,35
