id,clockCycles,assemblyInstr
values_242,20658,14008
values_505,44755,33069
values_924,53244,39645
values_862,24319,16688
values_287,8536,4308
values_733,6265,2718
values_813,52712,39231
values_11,37182,27163
values_19,9748,5445
values_999,48704,36356
values_134,5056,1748
values_609,20725,13864
values_993,27104,18946
values_731,11564,6681
values_127,5056,1748
values_889,9856,5525
values_987,44792,33093
values_780,17893,11719
values_435,20768,14088
values_950,39371,28785
values_976,44792,33093
values_557,11506,6637
values_398,17755,11623
values_892,19069,12614
values_670,11560,6681
values_574,20644,13798
values_163,20974,14248
values_900,15930,10139
values_392,26793,18716
values_447,44616,32949
values_523,9611,5345
values_679,5056,1748
values_419,48712,36356
values_895,39222,28665
values_298,53024,39484
values_155,52716,39231
values_12,24350,16710
values_160,5056,1748
values_626,8536,4308
values_38,6265,2718
values_146,6072,2388
values_81,51002,38033
values_687,14520,9043
values_213,20640,13798
values_212,44578,32949
values_568,11475,6615
values_5,14725,9211
values_40,19073,12614
values_970,37024,27038
values_707,15874,10093
values_406,27229,19038
values_893,52736,39254
values_144,34260,24718
values_979,48224,35981
values_831,5527,2060
values_402,19329,12821
values_404,17639,11527
values_310,29453,20906
values_70,9856,5525
values_268,21124,14368
values_412,52932,39392
values_290,37266,27213
values_916,20616,13776
values_567,20596,13968
values_913,5141,1830
values_232,12936,7776
values_319,7551,3542
values_23,9425,5007
values_899,34256,24718
values_428,52712,39231
values_858,52712,39231
values_546,40948,29917
values_432,5141,1830
values_231,44714,33045
values_388,51040,38057
values_350,17776,11623
values_603,44474,32853
values_364,24464,16798
values_530,29523,20954
values_72,14477,9019
values_536,9367,4963
values_79,9611,5345
values_342,11048,6367
values_803,9592,5325
values_501,9335,5109
values_540,24253,16644
values_955,30941,22005
values_191,26905,18808
values_812,19317,12798
values_545,29568,20978
values_78,19129,12660
values_526,14520,9043
values_695,20895,14188
values_87,44704,33021
values_300,19377,12844
values_964,19041,12591
values_998,9398,4985
values_988,4809,1610
values_6,19033,12591
values_625,37352,27288
values_518,15806,10047
values_122,8557,4331
values_541,6248,2698
values_279,5578,2193
values_256,14717,9211
values_796,48376,36106
values_504,37236,27188
values_752,13130,7937
values_459,13112,7914
values_658,48900,36506
values_408,17577,11479
values_867,19157,12683
values_727,14725,9211
values_177,29362,20834
values_823,20737,14068
values_822,44503,32877
values_218,34056,24550
values_426,19272,12752
values_776,49130,36681
values_143,13200,7983
values_739,14758,9235
values_312,9592,5325
values_174,15906,10116
values_669,39342,28761
values_120,39512,28881
values_974,20616,13776
values_217,24311,16688
values_866,7803,3837
values_192,20887,14188
values_328,15870,10093
values_68,14608,9115
values_387,9607,5345
values_69,19109,12637
values_749,9740,5445
values_135,19329,12821
values_341,15874,10093
values_494,19189,12706
values_1,12936,7776
values_589,13250,8029
values_925,13112,7914
values_524,9398,4985
values_994,39346,28761
values_856,8448,4239
values_156,8490,4285
values_470,20575,13948
values_207,6223,2678
values_655,5527,2060
values_441,15962,10162
values_109,5901,2426
values_45,50295,37481
values_125,48554,36231
values_600,41448,30285
values_708,20768,14088
values_791,4809,1610
values_912,39072,28545
values_533,9592,5325
values_418,39127,28593
values_228,50700,37793
values_585,41216,30124
values_465,6265,2718
values_239,50448,37601
values_842,20528,13710
values_208,8462,4262
values_932,17635,11527
values_957,20787,14108
values_563,39433,28833
values_766,15782,10024
values_476,26765,18693
values_175,10963,6301
values_591,7578,3564
values_997,9923,5585
values_385,6248,2698
values_115,24489,16820
values_653,5063,1802
values_753,26525,18509
values_241,31549,22465
values_197,5063,1802
values_636,24446,16798
values_450,26501,18486
values_106,12990,7822
values_699,9282,4897
values_578,39032,28521
values_644,41676,30492
values_570,6805,3061
values_873,14415,8971
values_33,4809,1610
values_210,24288,16666
values_486,48406,36131
values_252,20982,14248
values_694,13202,7983
values_759,41504,30354
values_245,4809,1610
values_15,44751,33069
values_792,7520,3520
values_248,31181,22189
values_246,8494,4285
values_556,52860,39346
values_513,20431,13644
values_93,39520,28905
values_558,7462,3476
values_991,31189,22189
values_181,4809,1610
values_674,39292,28713
values_652,52772,39277
values_344,41540,30377
values_715,29304,20786
values_528,11649,6747
values_276,9661,5385
values_24,6072,2388
values_296,12962,7799
values_244,5544,2134
values_380,7578,3564
values_25,37404,27338
values_740,39400,28809
values_478,7632,3608
values_379,9282,4897
values_810,50696,37793
values_440,29304,20786
values_543,5926,2446
values_130,39135,28593
values_225,20725,13864
values_285,34029,24550
values_363,5056,1748
values_667,9200,5009
values_26,41284,30170
values_793,9371,4963
values_772,20699,14028
values_931,39251,28689
values_981,15782,10024
values_422,31377,22327
values_920,50783,37865
values_259,4809,1610
values_477,24506,16820
values_738,34103,24598
values_430,37274,27213
values_922,8466,4262
values_903,48350,36081
values_761,14572,9091
values_204,14841,9307
values_48,26752,18670
values_71,9532,5285
values_851,17453,11383
values_347,50704,37793
values_725,12962,7799
values_266,33946,24478
values_448,48380,36106
values_934,52828,39323
values_531,15928,10139
values_224,13082,7891
values_686,24559,16864
values_927,20680,14028
values_407,31185,22189
values_76,9592,5325
values_949,34074,24574
values_969,20504,13688
values_781,6095,2410
values_7,4809,1610
values_683,9394,4985
values_376,34153,24646
values_877,20824,14128
values_654,7551,3542
values_508,7832,3860
values_332,11904,6945
values_281,14539,9067
values_381,20895,13996
values_769,7547,3542
values_701,20822,13930
values_855,52748,39254
values_320,20381,13600
values_50,5141,1830
values_918,41420,30285
values_615,24226,16622
values_704,50512,37649
values_633,20980,14062
values_847,39512,28905
values_602,24423,16776
values_399,19153,12683
values_22,44672,32997
values_313,19225,12729
values_375,39160,28617
values_963,8557,4331
values_168,14630,9139
values_226,29403,20858
values_190,39222,28665
values_429,19397,12867
values_236,51040,38057
values_777,53196,39599
values_909,44616,32973
values_438,31037,22074
values_607,12902,7753
values_717,11704,6791
values_782,19461,12913
values_258,7516,3520
values_872,20524,13710
values_637,19097,12637
values_746,50643,37769
values_4,26853,18762
values_345,19008,12568
values_102,41460,30308
values_962,6805,3061
values_356,34004,24526
values_853,39346,28761
values_849,14520,9043
values_814,24200,16600
values_370,5141,1830
values_778,20616,13776
values_458,6265,2718
values_818,48282,36031
