id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,20658,14008,827,24.979
values_505,44755,33069,1736,25.781
values_924,53244,39645,2111,25.222
values_862,24319,16688,912,26.666
values_287,8536,4308,197,43.330
values_733,6265,2718,119,52.647
values_813,52712,39231,2111,24.970
values_11,37182,27163,1397,26.616
values_19,9748,5445,291,33.498
values_999,48704,36356,1857,26.227
values_134,5056,1748,42,120.381
values_609,20725,13864,746,27.782
values_993,27104,18946,1001,27.077
values_731,11564,6681,344,33.616
values_127,5056,1748,42,120.381
values_889,9856,5525,291,33.869
values_987,44792,33093,1736,25.802
values_780,17893,11719,596,30.022
values_435,20768,14088,827,25.112
values_950,39371,28785,1506,26.143
values_976,44792,33093,1736,25.802
values_557,11506,6637,344,33.448
values_398,17755,11623,596,29.790
values_892,19069,12614,669,28.504
values_670,11560,6681,344,33.605
values_574,20644,13798,746,27.673
values_163,20974,14248,827,25.362
values_900,15930,10139,527,30.228
values_392,26793,18716,1001,26.766
values_447,44616,32949,1736,25.700
values_523,9611,5345,291,33.027
values_679,5056,1748,42,120.381
values_419,48712,36356,1857,26.232
values_895,39222,28665,1506,26.044
values_298,53024,39484,2111,25.118
values_155,52716,39231,2111,24.972
values_12,24350,16710,912,26.700
values_160,5056,1748,42,120.381
values_626,8536,4308,197,43.330
values_38,6265,2718,119,52.647
values_146,6072,2388,86,70.605
values_81,51002,38033,1982,25.733
values_687,14520,9043,462,31.429
values_213,20640,13798,746,27.668
values_212,44578,32949,1736,25.679
values_568,11475,6615,344,33.358
values_5,14725,9211,462,31.872
values_40,19073,12614,669,28.510
values_970,37024,27038,1397,26.503
values_707,15874,10093,527,30.121
values_406,27229,19038,1001,27.202
values_893,52736,39254,2111,24.982
values_144,34260,24718,1292,26.517
values_979,48224,35981,1857,25.969
values_831,5527,2060,64,86.359
values_402,19329,12821,669,28.892
values_404,17639,11527,596,29.596
values_310,29453,20906,1094,26.922
values_70,9856,5525,291,33.869
values_268,21124,14368,827,25.543
values_412,52932,39392,2111,25.074
values_290,37266,27213,1397,26.676
values_916,20616,13776,746,27.635
values_567,20596,13968,827,24.904
values_913,5141,1830,57,90.193
values_232,12936,7776,401,32.259
values_319,7551,3542,156,48.404
values_23,9425,5007,242,38.946
values_899,34256,24718,1292,26.514
values_428,52712,39231,2111,24.970
values_858,52712,39231,2111,24.970
values_546,40948,29917,1619,25.292
values_432,5141,1830,57,90.193
values_231,44714,33045,1736,25.757
values_388,51040,38057,1982,25.752
values_350,17776,11623,596,29.826
values_603,44474,32853,1736,25.619
values_364,24464,16798,912,26.825
values_530,29523,20954,1094,26.986
values_72,14477,9019,462,31.335
values_536,9367,4963,242,38.707
values_79,9611,5345,291,33.027
values_342,11048,6367,310,35.639
