-87,-95,89,-91,-94,126,42,54,24,88,-109,-99,-119,17,-87,16,-80,0,0,0,0,0,0,0,0,0,0,0
95,61,-20,-61,-83,-56,29,119,-92,96,31,14,-30,-56,0,-29,33,0,0,0,0,0,0,0,0,0,0,0
61,-107,-127,101,76,12,122,66,-36,18,79,66,106,-101,-98,-81,68,0,0,0,0,0,0,0,0,0,0,0
-115,-73,-64,57,54,124,123,77,65,-96,-17,36,4,-110,-63,-19,-11,0,0,0,0,0,0,0,0,0,0,0
86,95,-88,-50,110,69,13,-13,12,-99,-16,45,72,-15,-76,85,-93,0,0,0,0,0,0,0,0,0,0,0
-69,-97,38,-66,12,-5,48,-88,-116,-10,94,111,-65,-127,-92,62,-5,0,0,0,0,0,0,0,0,0,0,0
8,-20,-9,-53,95,119,-89,28,-100,-47,-122,-19,93,120,-116,-117,-31,0,0,0,0,0,0,0,0,0,0,0
-38,66,-86,-82,28,-26,-62,4,-31,-12,34,15,-11,46,90,28,121,0,0,0,0,0,0,0,0,0,0,0
-84,-75,79,-60,11,124,-105,50,33,-116,-68,-20,-14,111,-10,87,-88,0,0,0,0,0,0,0,0,0,0,0
-16,-115,87,-27,-126,-49,-63,109,-16,22,-116,16,-94,-87,-40,17,-106,0,0,0,0,0,0,0,0,0,0,0
-78,-31,102,-22,99,-60,114,-50,-51,-34,-98,-20,53,30,27,-127,124,0,0,0,0,0,0,0,0,0,0,0
-59,-88,-111,34,77,41,5,35,64,69,-89,-71,-56,-39,-3,-113,-55,0,0,0,0,0,0,0,0,0,0,0
19,-92,125,-59,-22,119,45,-40,-40,63,-28,33,66,46,-21,9,-28,0,0,0,0,0,0,0,0,0,0,0
28,41,97,-87,36,-1,63,77,7,-103,101,-65,93,-14,-109,125,99,0,0,0,0,0,0,0,0,0,0,0
-122,81,0,-32,53,-65,68,8,72,-22,-88,95,-33,-45,102,55,-44,0,0,0,0,0,0,0,0,0,0,0
-9,8,-70,24,22,49,-30,98,105,58,118,98,98,-58,-56,-72,-26,0,0,0,0,0,0,0,0,0,0,0
-119,107,54,-81,-13,-60,73,-56,41,-76,-105,61,69,-36,-88,-118,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
