id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,2364,1050,194,12.186
values_505,761,338,77,9.883
values_924,5747,2551,455,12.631
values_862,533,238,57,9.351
values_287,3418,1508,282,12.121
values_733,4733,2102,373,12.689
values_813,3188,1414,275,11.593
values_11,3002,1332,277,10.838
values_19,4720,2085,380,12.421
values_999,2456,1088,212,11.585
values_134,4563,2017,371,12.299
values_609,873,388,87,10.034
values_993,2283,1014,193,11.829
values_731,2226,994,186,11.968
values_127,2218,986,182,12.187
values_889,4943,2183,401,12.327
values_987,2603,1160,221,11.778
values_780,4689,2076,375,12.504
values_435,1875,831,157,11.943
values_950,6390,2833,504,12.679
values_976,1317,584,113,11.655
values_557,3086,1374,248,12.444
values_398,2398,1064,202,11.871
values_892,5086,2247,404,12.589
values_670,5055,2234,409,12.359
values_574,5530,2445,444,12.455
values_163,5487,2425,435,12.614
values_900,601,270,61,9.852
values_392,929,414,89,10.438
values_447,1536,681,134,11.463
values_523,3203,1418,264,12.133
values_679,2904,1283,236,12.305
values_419,4837,2145,399,12.123
values_895,2227,988,191,11.660
values_298,2460,1090,212,11.604
values_155,5944,2630,484,12.281
values_12,2956,1304,238,12.420
values_160,4220,1876,332,12.711
values_626,227,104,29,7.828
values_38,3205,1419,265,12.094
values_146,4720,2095,380,12.421
values_81,3761,1669,305,12.331
values_687,3728,1652,302,12.344
values_213,3374,1501,274,12.314
values_212,5246,2318,416,12.611
values_568,4867,2159,385,12.642
values_5,3551,1568,289,12.287
values_40,277,126,33,8.394
values_970,6001,2650,481,12.476
values_707,3873,1725,323,11.991
values_406,3806,1687,306,12.438
values_893,3669,1624,303,12.109
values_144,1478,657,130,11.369
values_979,829,370,81,10.235
values_831,3905,1722,325,12.015
values_402,3606,1606,300,12.020
values_404,6466,2849,506,12.779
values_310,583,260,61,9.557
values_70,2744,1210,224,12.250
values_268,583,260,61,9.557
values_412,1344,600,116,11.586
values_290,839,372,85,9.871
values_916,2450,1085,204,12.010
values_567,5351,2369,425,12.591
values_913,183,86,23,7.957
values_232,2611,1160,215,12.144
values_319,3822,1693,320,11.944
values_23,3807,1685,309,12.320
values_899,3632,1608,296,12.270
values_428,261,120,31,8.419
values_858,2251,1000,197,11.426
values_546,1573,695,135,11.652
values_432,5129,2268,419,12.241
values_231,4588,2024,368,12.467
values_388,873,388,87,10.034
values_350,149,70,21,7.095
values_603,2834,1253,238,11.908
values_364,261,120,31,8.419
values_530,523,236,53,9.868
values_72,1217,540,105,11.590
values_536,1449,643,125,11.592
values_79,3911,1734,321,12.184
values_342,4627,2057,373,12.405
values_803,3819,1685,309,12.359
values_501,2376,1057,194,12.247
values_540,5961,2643,471,12.656
values_955,4592,2030,372,12.344
values_191,2633,1170,217,12.134
values_812,3285,1454,250,13.140
values_545,973,432,95,10.242
values_78,4740,2098,374,12.674
values_526,2343,1034,197,11.893
values_695,929,414,89,10.438
values_87,5719,2537,461,12.406
values_300,5103,2264,417,12.237
values_964,4554,2014,380,11.984
values_998,1307,580,121,10.802
values_988,6659,2943,533,12.493
values_6,3093,1365,255,12.129
values_625,311,142,35,8.886
values_518,183,86,23,7.957
values_122,3717,1644,297,12.515
values_541,3583,1590,301,11.904
values_279,2977,1319,239,12.456
values_256,227,104,29,7.828
values_796,4662,2064,374,12.465
values_504,5924,2630,478,12.393
values_752,551,248,57,9.667
values_459,4235,1871,341,12.419
