id,clockCycles,assemblyInstr
values_242,2364,1050
values_505,761,338
values_924,5747,2551
values_862,533,238
values_287,3418,1508
values_733,4733,2102
values_813,3188,1414
values_11,3002,1332
values_19,4720,2085
values_999,2456,1088
values_134,4563,2017
values_609,873,388
values_993,2283,1014
values_731,2226,994
values_127,2218,986
values_889,4943,2183
values_987,2603,1160
values_780,4689,2076
values_435,1875,831
values_950,6390,2833
values_976,1317,584
values_557,3086,1374
values_398,2398,1064
values_892,5086,2247
values_670,5055,2234
values_574,5530,2445
values_163,5487,2425
values_900,601,270
values_392,929,414
values_447,1536,681
values_523,3203,1418
values_679,2904,1283
values_419,4837,2145
values_895,2227,988
values_298,2460,1090
values_155,5944,2630
values_12,2956,1304
values_160,4220,1876
values_626,227,104
values_38,3205,1419
values_146,4720,2095
values_81,3761,1669
values_687,3728,1652
values_213,3374,1501
values_212,5246,2318
values_568,4867,2159
values_5,3551,1568
values_40,277,126
values_970,6001,2650
values_707,3873,1725
values_406,3806,1687
values_893,3669,1624
values_144,1478,657
values_979,829,370
values_831,3905,1722
values_402,3606,1606
values_404,6466,2849
values_310,583,260
values_70,2744,1210
values_268,583,260
values_412,1344,600
values_290,839,372
values_916,2450,1085
values_567,5351,2369
values_913,183,86
values_232,2611,1160
values_319,3822,1693
values_23,3807,1685
values_899,3632,1608
values_428,261,120
values_858,2251,1000
values_546,1573,695
values_432,5129,2268
values_231,4588,2024
values_388,873,388
values_350,149,70
values_603,2834,1253
values_364,261,120
values_530,523,236
values_72,1217,540
values_536,1449,643
values_79,3911,1734
values_342,4627,2057
values_803,3819,1685
values_501,2376,1057
values_540,5961,2643
values_955,4592,2030
values_191,2633,1170
values_812,3285,1454
values_545,973,432
values_78,4740,2098
values_526,2343,1034
values_695,929,414
values_87,5719,2537
values_300,5103,2264
values_964,4554,2014
values_998,1307,580
values_988,6659,2943
values_6,3093,1365
values_625,311,142
values_518,183,86
values_122,3717,1644
values_541,3583,1590
values_279,2977,1319
values_256,227,104
values_796,4662,2064
values_504,5924,2630
values_752,551,248
values_459,4235,1871
values_658,6332,2794
values_408,2804,1245
values_867,2881,1269
values_727,6198,2743
values_177,183,86
values_823,4885,2170
values_822,227,104
values_218,795,354
values_426,3452,1529
values_776,5316,2344
values_143,183,86
values_739,3916,1734
values_312,2058,915
values_174,1331,592
values_669,3013,1335
values_120,617,276
values_974,1039,460
values_217,2510,1110
values_866,305,138
values_192,3558,1567
values_328,277,126
values_68,4906,2166
values_387,3218,1432
values_69,2790,1234
values_749,2206,978
values_135,4887,2159
values_341,183,86
values_494,2530,1125
values_1,4619,2047
values_589,3369,1490
values_925,4873,2158
values_524,3913,1731
values_994,3682,1624
values_856,2908,1287
