id,cInstr
values_242,177
values_505,72
values_924,406
values_862,58
values_287,264
values_733,373
values_813,244
values_11,252
values_19,360
values_999,206
values_134,337
values_609,100
values_993,198
values_731,153
values_127,145
values_889,345
values_987,219
values_780,324
values_435,119
values_950,454
values_976,102
values_557,218
values_398,189
values_892,361
values_670,372
values_574,441
values_163,402
values_900,58
values_392,56
values_447,123
values_523,243
values_679,250
values_419,446
values_895,157
values_298,208
values_155,477
values_12,255
values_160,286
values_626,36
values_38,269
values_146,346
values_81,282
values_687,268
values_213,261
values_212,392
values_568,361
values_5,257
values_40,36
values_970,481
values_707,316
values_406,296
values_893,277
values_144,128
values_979,70
values_831,284
values_402,266
values_404,461
values_310,70
values_70,233
values_268,58
values_412,101
values_290,114
values_916,189
values_567,373
values_913,22
values_232,179
values_319,287
values_23,297
values_899,266
values_428,36
values_858,191
values_546,129
values_432,418
values_231,312
values_388,78
values_350,22
values_603,218
values_364,36
values_530,48
values_72,121
values_536,104
values_79,286
values_342,319
values_803,272
values_501,181
values_540,412
values_955,354
values_191,220
values_812,257
values_545,98
values_78,351
values_526,184
values_695,86
values_87,466
values_300,451
values_964,340
values_998,100
values_988,481
values_6,244
values_625,36
values_518,22
values_122,267
values_541,253
values_279,194
values_256,36
values_796,321
values_504,410
values_752,58
values_459,298
values_658,436
values_408,208
values_867,235
values_727,484
values_177,22
values_823,369
values_822,36
values_218,72
values_426,272
values_776,426
values_143,22
values_739,298
values_312,186
values_174,94
values_669,222
values_120,58
values_974,100
values_217,196
values_866,38
values_192,272
values_328,36
values_68,399
values_387,265
values_69,256
values_749,200
values_135,363
values_341,22
values_494,175
values_1,359
values_589,242
values_925,332
values_524,267
values_994,264
values_856,213
values_156,430
values_470,382
values_207,100
values_655,432
values_441,416
values_109,392
values_45,433
values_125,311
values_600,406
values_708,464
values_791,103
values_912,393
values_533,395
values_418,271
values_228,485
values_585,369
values_465,155
values_239,112
values_842,171
values_208,350
values_932,345
values_957,252
values_563,186
values_766,260
values_476,22
values_175,170
values_591,375
values_997,474
values_385,478
values_115,48
values_653,48
values_753,461
values_241,329
values_197,48
values_636,514
values_450,284
values_106,375
values_699,286
values_578,86
values_644,423
values_570,80
values_873,158
values_33,161
values_210,262
values_486,58
values_252,391
values_694,320
values_759,22
values_245,36
values_15,123
values_792,437
values_248,58
values_246,265
values_556,247
values_513,266
values_93,214
values_558,156
values_991,148
values_181,243
values_674,161
values_652,335
values_344,273
values_715,158
values_528,265
values_276,468
values_24,249
values_296,117
values_244,248
values_380,22
values_25,319
values_740,357
values_478,165
values_379,259
values_810,182
values_440,135
values_543,123
values_130,100
values_225,326
values_285,199
values_363,381
values_667,432
values_26,297
values_793,36
values_772,159
values_931,126
values_981,267
values_422,22
values_920,38
values_259,98
values_477,250
values_738,463
values_430,297
values_922,146
values_903,345
values_761,38
values_204,48
values_48,350
values_71,133
values_851,478
values_347,70
values_725,131
values_266,453
values_448,101
values_934,251
values_531,255
values_224,58
values_686,36
values_927,70
values_407,377
values_76,389
values_949,468
values_969,403
values_781,273
values_7,368
values_683,346
values_376,258
values_877,266
values_654,207
values_508,446
values_332,242
values_281,183
values_381,169
values_769,56
values_701,156
values_855,353
values_320,243
values_50,196
values_918,404
values_615,99
values_704,205
values_633,38
values_847,433
values_602,214
values_399,178
values_22,268
values_313,257
values_375,327
values_963,36
values_168,36
values_226,198
values_190,465
values_429,36
values_236,225
values_777,36
values_909,422
values_438,48
values_607,421
values_717,427
values_782,259
values_258,402
values_872,116
values_637,195
values_746,213
values_4,36
values_345,36
values_102,482
values_962,155
values_356,141
values_853,58
values_849,394
values_814,36
values_370,106
values_778,116
values_458,442
values_818,323
values_119,467
values_373,259
values_351,472
values_32,308
values_770,450
values_371,389
values_283,432
values_535,377
values_250,440
values_132,219
values_649,408
values_77,502
values_260,270
values_891,36
values_91,78
values_137,158
values_42,36
values_13,252
values_577,108
values_41,235
values_809,429
values_414,70
values_360,193
values_386,127
values_158,383
values_904,445
values_480,113
values_647,115
values_104,431
values_55,203
values_491,312
values_391,250
values_972,407
values_571,375
values_940,299
values_861,171
values_324,146
values_549,22
values_170,450
values_269,56
values_442,459
values_520,38
values_455,246
values_31,411
values_971,444
values_397,72
values_254,98
values_616,206
values_66,421
values_943,408
values_117,70
values_451,251
values_643,191
values_688,132
values_569,219
values_745,349
values_65,185
values_980,522
values_982,22
values_62,265
values_789,48
values_401,260
values_21,257
values_598,189
values_273,159
values_534,167
values_118,48
values_141,70
values_366,38
values_222,213
values_876,252
values_700,294
values_95,116
values_806,106
values_671,418
values_816,116
values_630,221
values_433,38
values_905,418
values_84,48
values_233,427
values_664,342
values_162,237
values_681,297
values_542,471
values_169,258
values_660,242
values_488,264
values_894,146
values_828,226
values_537,259
values_845,274
values_584,306
values_457,157
values_499,307
values_369,389
values_58,448
values_64,70
values_196,36
values_462,432
values_343,143
values_262,337
values_966,465
values_261,278
values_349,201
values_263,215
values_801,439
values_292,255
values_786,159
values_101,22
values_691,201
values_926,280
values_754,22
values_215,444
values_977,337
values_850,236
values_646,436
values_628,318
values_941,70
values_353,112
values_690,22
values_961,48
values_331,300
values_377,114
values_128,433
values_336,263
values_632,247
values_166,235
values_744,22
values_837,216
values_807,38
values_838,569
values_723,86
values_874,401
values_627,38
values_555,448
values_446,265
values_716,394
values_240,96
values_140,259
values_317,465
values_83,281
values_696,212
values_413,297
values_94,179
values_937,312
values_199,333
values_596,267
values_0,162
values_953,283
values_906,134
values_742,252
values_396,134
values_159,453
values_238,22
values_136,433
values_915,368
values_99,253
values_771,453
values_96,36
values_768,131
values_67,377
values_565,179
values_848,288
values_114,166
values_61,36
values_511,329
values_729,273
values_460,276
values_832,334
values_348,152
values_182,177
values_986,56
values_180,420
values_930,36
values_274,187
values_309,378
values_496,431
values_165,98
values_553,22
values_870,460
values_795,58
values_361,360
values_302,342
values_586,260
values_880,220
values_665,230
values_527,80
values_372,349
values_382,282
values_43,246
values_935,48
values_2,353
values_790,458
values_152,38
values_871,260
values_434,293
values_775,373
values_500,169
values_220,342
values_875,464
values_249,212
values_808,22
values_859,166
values_539,72
values_635,251
values_311,149
values_183,454
values_54,145
values_390,22
values_890,250
values_711,147
values_471,220
values_995,162
values_443,391
values_464,70
values_774,48
values_200,22
values_747,282
values_758,290
values_30,522
values_820,141
values_393,38
values_576,48
values_445,229
values_662,188
values_403,402
values_640,304
values_59,298
values_490,98
values_194,224
values_751,278
values_663,184
values_938,238
values_532,227
values_885,457
values_713,460
values_193,36
values_650,183
values_564,177
values_267,382
values_147,70
values_709,105
values_857,482
values_334,381
values_965,48
values_824,48
values_784,371
values_229,340
values_538,413
values_463,285
values_741,98
values_85,146
values_493,238
values_794,70
values_202,259
values_74,177
values_410,144
values_469,310
values_394,305
values_149,100
values_945,54
values_293,152
values_456,48
values_975,264
values_547,86
values_164,86
values_720,58
values_833,364
values_90,48
values_954,300
values_483,36
values_990,378
values_113,489
values_878,262
values_942,99
values_126,387
values_666,139
values_960,168
values_783,302
values_735,249
values_439,344
values_860,440
values_18,221
values_173,238
values_454,242
values_176,195
values_698,345
values_869,199
values_697,238
values_509,80
values_189,227
values_714,133
values_270,284
values_863,48
values_548,316
values_359,415
values_512,103
values_656,409
values_684,22
values_171,311
values_675,307
values_657,374
values_333,215
values_599,339
values_129,70
values_886,268
values_107,135
values_272,70
values_52,259
values_819,402
values_682,439
values_44,36
values_914,151
values_346,72
values_151,121
values_550,93
values_326,260
values_836,270
values_437,444
values_984,292
values_17,286
values_748,394
values_581,258
values_705,213
values_121,36
values_219,175
values_321,252
values_843,254
values_606,276
values_898,408
values_601,36
values_36,213
values_282,70
values_395,242
values_449,382
values_209,22
values_956,436
values_579,58
values_484,372
values_521,346
values_617,258
values_516,400
values_358,455
values_335,264
values_139,283
values_992,22
values_211,119
values_507,294
values_921,289
values_138,468
values_275,253
values_614,248
values_49,188
values_227,70
values_203,22
values_172,99
values_86,454
values_178,290
values_978,70
values_253,36
values_291,266
values_911,72
values_230,207
values_318,345
values_798,107
values_638,267
values_112,366
values_201,36
values_629,355
values_337,199
values_37,256
values_56,128
values_316,477
values_829,48
values_63,385
values_35,22
values_519,395
values_481,147
values_278,86
values_186,448
values_702,318
values_722,449
values_97,36
values_329,98
values_75,36
values_560,359
values_612,107
values_421,277
values_639,336
values_939,36
values_198,486
values_840,100
values_415,238
values_405,193
values_100,136
values_726,410
values_265,299
values_743,284
values_436,36
values_583,36
values_525,80
values_677,303
values_289,22
values_255,467
values_529,48
values_826,246
values_362,146
values_355,22
values_506,22
values_315,56
values_604,229
values_57,147
values_133,225
values_787,131
values_799,319
values_765,36
values_887,369
values_952,70
values_631,22
values_306,98
values_497,329
values_821,276
values_618,145
values_271,250
values_645,152
values_985,301
values_400,155
values_562,375
values_590,236
values_648,22
values_325,391
values_883,291
values_827,194
values_854,192
values_307,288
values_88,272
values_958,386
values_251,432
values_902,36
values_680,278
values_884,104
values_901,38
values_354,298
values_420,468
values_103,505
values_10,183
values_474,255
values_53,222
values_8,197
values_39,380
values_755,70
values_124,120
values_841,72
values_510,456
values_989,199
values_706,145
values_257,90
values_811,149
values_111,305
values_47,326
values_928,72
values_561,22
values_383,420
values_498,379
values_60,70
values_737,262
values_624,151
values_973,484
values_472,309
values_280,247
values_389,48
values_651,98
values_642,120
values_668,129
values_551,98
values_750,119
values_592,163
values_89,171
values_411,227
values_620,310
values_357,285
values_247,395
values_692,22
values_572,264
values_757,38
values_566,385
values_216,405
values_951,22
values_910,36
values_338,167
values_461,121
values_730,186
values_734,418
values_51,343
values_678,123
values_327,234
values_473,36
values_453,428
values_154,113
values_452,106
values_221,518
values_323,70
values_844,207
values_673,398
values_427,400
values_933,96
values_802,22
values_852,78
values_487,317
values_762,396
values_515,22
values_479,36
values_948,238
values_467,217
values_14,132
values_868,116
values_188,411
values_489,224
values_865,70
values_728,366
values_996,383
values_277,38
values_936,446
values_554,36
values_763,80
values_834,352
values_613,116
values_907,165
values_825,320
values_308,326
values_294,54
values_522,341
values_322,383
values_28,38
values_760,285
values_559,142
values_685,184
values_908,336
values_919,400
values_724,58
values_947,277
values_214,166
values_468,139
values_967,395
values_234,365
values_983,280
values_719,232
values_110,379
values_235,268
values_588,70
values_185,152
values_732,36
values_896,58
values_888,425
values_923,248
values_767,294
values_179,402
values_195,500
values_148,254
values_917,480
values_634,259
values_157,154
values_314,257
values_879,84
values_16,462
values_839,420
values_150,219
values_835,70
values_161,443
values_34,36
values_959,114
values_264,266
values_123,36
values_623,436
values_187,292
values_575,127
values_466,383
values_621,251
values_82,195
values_352,211
values_779,114
values_946,371
values_756,36
values_502,54
values_641,129
values_882,341
values_46,363
values_721,22
values_105,238
values_284,130
values_295,288
values_423,154
values_544,444
values_384,114
values_206,152
values_817,299
values_788,22
values_205,393
values_243,325
values_619,300
values_514,426
values_703,70
values_605,36
values_659,36
values_929,48
values_365,453
values_495,466
values_431,244
values_482,174
values_611,70
values_846,22
values_27,117
values_736,405
values_815,244
values_145,100
values_582,424
values_492,286
values_881,262
values_237,136
values_409,258
values_108,122
values_299,355
values_20,240
values_485,222
values_303,426
values_425,78
values_597,70
values_517,193
values_672,398
values_340,178
values_339,22
values_424,367
values_9,349
values_587,106
values_417,247
values_116,390
values_475,100
values_184,378
values_223,48
values_804,321
values_374,396
values_864,38
values_444,211
values_92,389
values_773,58
values_131,103
values_710,314
values_693,255
values_944,359
values_573,245
values_712,316
values_718,72
values_3,195
values_805,419
values_98,325
values_304,267
values_897,236
values_153,268
values_368,70
values_689,319
values_830,470
values_29,169
values_301,414
values_286,228
values_580,379
values_593,38
values_80,115
values_416,139
values_305,347
values_142,304
values_800,446
values_661,48
values_73,130
values_297,22
values_167,36
values_594,320
values_367,110
values_552,161
values_608,163
values_797,98
values_288,98
values_764,461
values_622,261
values_785,186
values_676,98
values_330,126
values_595,330
values_968,179
values_503,36
values_378,78
values_610,487
