id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,6037,3910,515,11.722
values_505,3361,2171,298,11.279
values_924,24052,15671,1957,12.290
values_862,5231,3384,461,11.347
values_287,9705,6298,815,11.908
values_733,15488,10071,1279,12.109
values_813,10806,7033,899,12.020
values_11,34421,22364,2859,12.040
values_19,3908,2527,343,11.394
values_999,9400,6095,805,11.677
values_134,26185,17026,2173,12.050
values_609,10495,6816,883,11.886
values_993,22420,14599,1837,12.205
values_731,185,116,17,10.882
values_127,31227,20361,2538,12.304
values_889,1304,836,124,10.516
values_987,18675,12148,1549,12.056
values_780,35522,23109,2915,12.186
values_435,2587,1676,221,11.706
values_950,32418,21128,2626,12.345
values_976,33084,21570,2676,12.363
values_557,11430,7416,966,11.832
values_398,1223,784,113,10.823
values_892,5518,3575,463,11.918
values_670,632,401,63,10.032
values_574,28727,18713,2328,12.340
values_163,856,548,80,10.700
values_900,892,570,88,10.136
values_392,588,374,58,10.138
values_447,2743,1768,245,11.196
values_523,508,325,45,11.289
values_679,9915,6441,834,11.888
values_419,15033,9775,1246,12.065
values_895,34210,22294,2790,12.262
values_298,6238,4051,529,11.792
values_155,26415,17172,2191,12.056
values_12,4866,3152,416,11.697
values_160,14646,9517,1227,11.936
values_626,185,116,17,10.882
values_38,3241,2101,282,11.493
values_146,26844,17480,2178,12.325
values_81,23638,15403,1907,12.395
values_687,37892,24625,3145,12.048
values_213,1942,1255,173,11.225
values_212,18686,12143,1553,12.032
values_568,4778,3098,406,11.768
values_5,543,344,55,9.873
values_40,14519,9474,1171,12.399
values_970,722,461,69,10.464
values_707,19024,12401,1533,12.410
values_406,5262,3414,448,11.746
values_893,3033,1964,259,11.710
values_144,30919,20163,2488,12.427
values_979,1743,1122,163,10.693
values_831,892,570,88,10.136
values_402,24030,15668,1952,12.310
values_404,2217,1431,194,11.428
values_310,1958,1265,167,11.725
values_70,678,434,64,10.594
values_268,8710,5661,733,11.883
values_412,15865,10333,1310,12.111
values_290,373,235,36,10.361
values_916,16721,10891,1360,12.295
values_567,1098,705,97,11.320
values_913,543,344,55,9.873
values_232,13195,8572,1099,12.006
values_319,7047,4563,608,11.590
values_23,1535,985,140,10.964
values_899,20127,13100,1657,12.147
values_428,13360,8704,1102,12.123
values_858,3094,2000,274,11.292
values_546,2403,1550,207,11.609
values_432,26488,17219,2205,12.013
values_231,16633,10814,1381,12.044
values_388,248,156,20,12.400
values_350,10362,6732,870,11.910
values_603,8876,5768,732,12.126
values_364,8130,5273,687,11.834
values_530,6823,4422,581,11.744
values_72,20957,13633,1738,12.058
values_536,29974,19561,2427,12.350
values_79,2414,1558,208,11.606
values_342,22055,14350,1813,12.165
values_803,15323,9977,1250,12.258
values_501,19540,12746,1578,12.383
values_540,597,382,53,11.264
values_955,2479,1606,215,11.530
values_191,24376,15866,2004,12.164
values_812,23942,15576,1968,12.166
values_545,16418,10698,1328,12.363
values_78,32763,21319,2698,12.143
values_526,8646,5622,714,12.109
values_695,3738,2418,324,11.537
values_87,12546,8139,1059,11.847
values_300,19978,12997,1635,12.219
values_964,29404,19127,2413,12.186
values_998,3308,2136,298,11.101
values_988,13805,8989,1142,12.088
values_6,185,116,17,10.882
values_625,3694,2391,319,11.580
values_518,21887,14218,1831,11.954
values_122,15999,10401,1334,11.993
values_541,31127,20239,2568,12.121
values_279,13679,8907,1128,12.127
values_256,2856,1853,241,11.851
values_796,34553,22502,2835,12.188
values_504,14637,9532,1201,12.187
values_752,34128,22220,2794,12.215
values_459,21070,13718,1734,12.151
values_658,507,322,47,10.787
values_408,1885,1214,171,11.023
values_867,31124,20268,2548,12.215
values_727,23372,15212,1912,12.224
values_177,33741,21966,2757,12.238
values_823,8652,5617,733,11.804
values_822,651,414,61,10.672
values_218,29334,19102,2390,12.274
values_426,25559,16618,2123,12.039
values_776,6284,4065,543,11.573
values_143,597,382,53,11.264
values_739,24561,15982,2019,12.165
values_312,21246,13807,1767,12.024
values_174,14873,9654,1251,11.889
values_669,10922,7095,905,12.069
values_120,16532,10763,1353,12.219
values_974,14267,9268,1187,12.019
values_217,10925,7094,927,11.785
values_866,21856,14230,1800,12.142
values_192,21568,14038,1774,12.158
values_328,310,195,33,9.394
values_68,678,434,64,10.594
values_387,632,401,63,10.032
values_69,811,518,77,10.532
values_749,4801,3106,417,11.513
values_135,418,265,39,10.718
values_341,7467,4840,631,11.834
values_494,19921,12950,1643,12.125
values_1,8549,5556,727,11.759
values_589,597,382,53,11.264
values_925,508,325,45,11.289
values_524,4491,2911,386,11.635
values_994,9627,6255,798,12.064
values_856,6054,3919,525,11.531
values_156,2709,1752,233,11.627
values_470,15587,10158,1267,12.302
values_207,12134,7894,984,12.331
values_655,31680,20594,2614,12.119
values_441,17956,11694,1468,12.232
values_109,26914,17514,2216,12.145
values_45,5699,3694,491,11.607
values_125,5674,3686,474,11.970
values_600,22636,14713,1855,12.203
values_708,955,610,91,10.495
values_791,5496,3572,458,12.000
values_912,11504,7489,947,12.148
values_533,15106,9841,1247,12.114
values_418,185,116,17,10.882
values_228,19947,12984,1627,12.260
values_585,3539,2285,314,11.271
values_465,8421,5472,699,12.047
values_239,6934,4501,581,11.935
values_842,16590,10790,1374,12.074
values_208,2863,1855,240,11.929
values_932,1215,779,116,10.474
values_957,19903,12951,1632,12.195
values_563,33218,21657,2687,12.362
values_766,29199,19012,2381,12.263
values_476,2228,1439,195,11.426
values_175,24109,15695,1980,12.176
values_591,19319,12566,1599,12.082
values_997,25091,16350,2049,12.245
values_385,19062,12406,1568,12.157
values_115,1768,1134,162,10.914
values_653,3309,2143,278,11.903
values_753,6911,4476,591,11.694
values_241,27273,17802,2213,12.324
values_197,4572,2963,397,11.516
values_636,4599,2981,392,11.732
values_450,28948,18828,2382,12.153
values_106,33788,22021,2743,12.318
values_699,16949,11008,1413,11.995
values_578,2217,1431,194,11.428
values_644,23992,15598,1992,12.044
values_570,2306,1488,202,11.416
values_873,24586,16017,1987,12.373
values_33,2137,1382,181,11.807
values_210,27580,17960,2248,12.269
values_486,16760,10903,1375,12.189
values_252,10958,7111,923,11.872
values_694,12462,8114,1020,12.218
values_759,1448,934,128,11.312
values_245,1055,681,90,11.722
values_15,13883,9000,1175,11.815
values_792,19063,12422,1563,12.196
values_248,1133,724,107,10.589
values_246,15852,10300,1326,11.955
values_556,2592,1672,224,11.571
values_513,16310,10586,1366,11.940
values_93,8901,5776,749,11.884
values_558,28486,18591,2293,12.423
values_991,2449,1583,208,11.774
values_181,27948,18199,2279,12.263
values_674,632,401,63,10.032
values_652,3373,2182,297,11.357
values_344,34512,22484,2824,12.221
values_715,3102,2005,271,11.446
values_528,6861,4450,585,11.728
values_276,31249,20370,2533,12.337
values_24,11499,7474,957,12.016
values_296,1394,896,130,10.723
values_244,26771,17419,2210,12.114
values_380,3301,2138,281,11.747
values_25,19379,12580,1629,11.896
values_740,2915,1883,260,11.212
values_478,185,116,17,10.882
values_379,1359,877,120,11.325
values_810,4771,3096,407,11.722
values_440,32313,21042,2637,12.254
values_543,1482,950,140,10.586
values_130,6327,4108,537,11.782
values_225,10084,6551,837,12.048
values_285,2038,1314,180,11.322
values_363,18556,12068,1534,12.096
values_667,1393,893,132,10.553
values_26,686,439,61,11.246
values_793,27632,17982,2278,12.130
values_772,36803,23964,3011,12.223
values_931,571,365,48,11.896
values_981,3569,2312,303,11.779
values_422,11184,7268,918,12.183
values_920,17014,11069,1417,12.007
values_259,16735,10891,1376,12.162
values_477,25921,16891,2094,12.379
values_738,35740,23238,2944,12.140
values_430,13622,8864,1118,12.184
values_922,4987,3238,427,11.679
values_903,23931,15581,1964,12.185
values_761,11873,7714,997,11.909
values_204,9559,6200,805,11.875
values_48,1411,909,122,11.566
values_71,2217,1431,194,11.428
values_851,24308,15792,2024,12.010
values_347,2037,1311,182,11.192
values_725,20983,13667,1722,12.185
values_266,22561,14688,1847,12.215
values_448,29725,19345,2450,12.133
values_934,310,195,33,9.394
values_531,3650,2364,314,11.624
values_224,16161,10515,1328,12.169
values_686,3181,2051,286,11.122
values_927,23745,15462,1951,12.171
values_407,7191,4661,612,11.750
values_76,248,156,20,12.400
values_949,23458,15256,1944,12.067
values_969,4912,3185,417,11.779
values_781,2001,1289,174,11.500
values_7,8664,5615,735,11.788
values_683,2977,1920,265,11.234
values_376,18911,12287,1578,11.984
values_877,29523,19207,2428,12.159
values_654,5401,3497,462,11.690
values_508,8819,5717,758,11.635
values_332,1401,898,129,10.860
values_281,1832,1179,171,10.713
values_381,6190,4012,532,11.635
values_769,13392,8695,1131,11.841
values_701,9998,6499,841,11.888
values_855,13671,8887,1126,12.141
values_320,4355,2818,379,11.491
values_50,981,627,96,10.219
values_918,12571,8170,1045,12.030
values_615,4016,2603,339,11.847
values_704,5796,3756,496,11.685
values_633,3849,2497,324,11.880
values_847,22380,14565,1837,12.183
values_602,310,195,33,9.394
values_399,18991,12378,1547,12.276
values_22,9611,6249,786,12.228
values_313,21183,13790,1733,12.223
values_375,10138,6585,853,11.885
values_963,9054,5878,766,11.820
values_168,4042,2614,354,11.418
values_226,1796,1157,163,11.018
values_190,15810,10260,1330,11.887
values_429,33144,21578,2716,12.203
values_236,4572,2963,397,11.516
values_777,5238,3386,460,11.387
values_909,10135,6576,859,11.799
values_438,21332,13884,1740,12.260
values_607,13541,8789,1138,11.899
values_717,2746,1777,239,11.490
values_782,30268,19676,2506,12.078
values_258,34375,22398,2791,12.316
values_872,13981,9078,1175,11.899
values_637,19648,12797,1597,12.303
values_746,13182,8590,1086,12.138
values_4,4995,3243,424,11.781
values_345,3551,2296,313,11.345
values_102,14468,9411,1175,12.313
values_962,5468,3545,475,11.512
values_356,21914,14255,1813,12.087
values_853,30118,19598,2488,12.105
values_849,18817,12215,1580,11.909
values_814,1055,681,90,11.722
values_370,6023,3912,507,11.880
values_778,11012,7164,926,11.892
values_458,14933,9723,1234,12.101
values_818,919,588,83,11.072
values_119,2209,1426,197,11.213
values_373,23197,15065,1934,11.994
values_351,10423,6772,867,12.022
values_32,1053,675,94,11.202
values_770,22928,14939,1885,12.163
values_371,9214,5984,756,12.188
values_283,21025,13694,1721,12.217
values_535,17340,11293,1429,12.134
values_250,5187,3361,438,11.842
values_132,310,195,33,9.394
values_649,20605,13421,1680,12.265
values_77,16812,10912,1408,11.940
values_260,17461,11341,1466,11.911
values_891,1223,784,113,10.823
values_91,16947,11040,1391,12.183
values_137,507,322,47,10.787
values_42,373,235,36,10.361
values_13,3292,2130,286,11.510
values_577,1008,645,91,11.077
values_41,21390,13905,1771,12.078
values_809,767,491,72,10.653
values_414,3280,2119,287,11.429
values_360,507,322,47,10.787
values_386,23604,15373,1941,12.161
values_158,28638,18627,2361,12.130
values_904,767,491,72,10.653
values_480,4995,3243,424,11.781
values_647,3594,2320,320,11.231
values_104,597,382,53,11.264
values_55,6894,4463,599,11.509
values_491,30057,19549,2476,12.139
values_391,14523,9448,1189,12.214
values_972,5173,3357,440,11.757
values_571,1626,1048,144,11.292
values_940,7512,4889,621,12.097
values_861,507,322,47,10.787
values_324,29192,18974,2416,12.083
values_549,15857,10300,1311,12.095
values_170,4847,3139,418,11.596
values_269,9709,6310,807,12.031
values_442,310,195,33,9.394
values_520,26389,17193,2160,12.217
values_455,14480,9401,1213,11.937
values_31,26834,17488,2172,12.355
values_971,21986,14290,1814,12.120
values_397,7890,5135,663,11.900
values_254,26550,17304,2156,12.314
values_616,2891,1872,251,11.518
values_66,28790,18711,2375,12.122
values_943,26718,17407,2179,12.262
values_117,1617,1040,149,10.852
values_451,27885,18159,2276,12.252
values_643,31994,20839,2611,12.254
values_688,30172,19640,2468,12.225
values_569,14154,9196,1188,11.914
values_745,9375,6100,785,11.943
values_65,7989,5184,677,11.801
values_980,16326,10609,1357,12.031
values_982,3145,2029,278,11.313
values_62,767,491,72,10.653
values_789,21322,13888,1752,12.170
values_401,185,116,17,10.882
values_21,2924,1891,255,11.467
values_598,35438,23048,2910,12.178
values_273,20654,13463,1675,12.331
values_534,5661,3670,469,12.070
values_118,2700,1744,238,11.345
values_141,8284,5372,712,11.635
values_366,6730,4366,578,11.644
values_222,1304,836,124,10.516
values_876,1393,893,132,10.553
values_700,3094,2000,274,11.292
values_95,22391,14560,1841,12.162
values_806,856,548,80,10.700
values_671,856,548,80,10.700
values_816,14924,9683,1255,11.892
values_630,4604,2977,395,11.656
values_433,1349,866,127,10.622
values_905,6827,4428,583,11.710
values_84,3919,2541,334,11.734
values_233,3825,2469,336,11.384
values_664,5006,3238,428,11.696
values_162,12917,8406,1071,12.061
values_681,14774,9609,1219,12.120
values_542,34343,22359,2816,12.196
values_169,21908,14262,1802,12.158
values_660,722,461,69,10.464
values_488,17761,11554,1463,12.140
values_894,1188,765,103,11.534
