id,clockCycles,assemblyInstr
values_242,13734,9574
values_505,8267,5747
values_924,5808,4040
values_862,2594,1801
values_287,1044,726
values_733,2056,1439
values_813,593,403
values_11,8419,5910
values_19,14450,10005
values_999,2292,1603
values_134,6069,4243
values_609,9529,6670
values_993,9331,6537
values_731,655,446
values_127,9334,6501
values_889,8192,5731
values_987,5635,3903
values_780,4127,2893
values_435,16438,11519
values_950,5376,3754
values_976,14775,10382
values_557,11431,7966
values_398,6735,4682
values_892,3069,2136
values_670,10666,7422
values_574,6306,4434
values_163,1667,1159
values_900,9526,6675
values_392,4323,3046
values_447,13882,9718
values_523,6050,4206
values_679,507,348
values_419,13383,9414
values_895,6631,4617
values_298,507,348
values_155,7883,5516
values_12,6288,4424
values_160,9068,6323
values_626,6735,4682
values_38,8641,5969
values_146,3113,2169
values_81,12517,8877
values_687,1927,1335
values_213,7580,5291
values_212,1969,1357
values_568,6260,4347
values_5,3463,2422
values_40,9791,6888
values_970,13313,9253
values_707,13788,9693
values_406,16933,11755
values_893,6504,4567
values_144,5080,3589
values_979,7734,5422
values_831,12886,9121
values_402,4967,3453
values_404,10388,7267
values_310,4771,3300
values_70,8799,6208
values_268,4514,3119
values_412,7625,5351
values_290,3545,2455
values_916,1841,1280
values_567,5983,4188
values_913,7194,5018
values_232,16638,11617
values_319,17358,11981
values_23,7384,5138
values_899,655,446
values_428,2334,1625
values_858,8205,5704
values_546,14451,10020
values_432,7258,5072
values_231,8919,6198
values_388,2400,1659
values_350,11996,8452
values_603,5792,4041
values_364,11451,8030
values_530,1711,1192
values_72,1216,836
values_536,3803,2620
values_79,4928,3469
values_342,2228,1549
values_803,4817,3375
values_501,5050,3513
values_540,14118,9925
values_955,3889,2675
values_191,7642,5303
values_812,14380,10023
values_545,3069,2136
values_78,4479,3157
values_526,7341,5089
values_695,3778,2624
values_87,4084,2844
values_300,7261,5110
values_964,14782,10322
values_998,12053,8415
values_988,9414,6554
values_6,9187,6492
values_625,11986,8323
values_518,6764,4700
values_122,8054,5642
values_541,8716,6074
values_279,17098,11894
values_256,9880,6981
values_796,8687,6087
values_504,16225,11251
values_752,9899,6975
values_459,4470,3086
values_658,3219,2245
values_408,9460,6598
values_867,3241,2246
values_727,14169,9886
values_177,4923,3420
values_823,6114,4260
values_822,3069,2136
values_218,10804,7554
values_426,6524,4588
values_776,8014,5631
values_143,5835,4047
values_739,507,348
values_312,4340,2998
values_174,13629,9528
values_669,11164,7862
values_120,914,638
values_974,5551,3902
values_217,6060,4292
values_866,1346,924
values_192,6716,4688
values_328,5614,3898
values_68,2938,2021
values_387,2594,1801
values_69,9590,6686
values_749,10406,7292
values_135,5636,3930
values_341,4885,3420
values_494,2679,1872
values_1,14749,10359
values_589,3247,2279
values_925,9194,6389
values_524,6841,4727
values_994,10773,7525
values_856,7900,5468
values_156,7385,5122
values_470,9032,6334
values_207,9931,6911
values_655,4384,3031
values_441,14425,10040
values_109,14512,10079
values_45,6698,4666
values_125,12837,8965
values_600,19051,13178
values_708,8790,6137
values_791,1691,1171
values_912,1086,748
values_533,3823,2641
values_418,18382,12732
values_228,1711,1192
values_585,2723,1905
values_465,1713,1203
values_239,10398,7322
values_842,6335,4378
values_208,2470,1746
values_932,4799,3365
values_957,4905,3410
values_563,15376,10783
values_766,4708,3261
values_476,2016,1428
values_175,914,638
values_591,7037,4923
values_997,4490,3107
values_385,5315,3738
values_115,4345,3047
values_653,7624,5367
values_753,5721,4001
values_241,6696,4698
values_197,8941,6230
values_636,11595,8032
values_450,14935,10469
values_106,10773,7645
values_699,4669,3277
values_578,1130,781
values_644,1623,1126
values_570,7084,4951
values_873,4469,3102
values_33,507,348
values_210,11296,7872
values_486,16668,11619
values_252,8529,5934
values_694,6328,4392
values_759,3652,2558
values_245,10778,7574
values_15,11854,8224
values_792,14562,10234
values_248,5343,3729
values_246,4946,3405
values_556,1130,781
values_513,10054,7059
values_93,9287,6504
values_558,12696,8915
values_991,11304,7916
values_181,6411,4452
values_674,8960,6279
values_652,5182,3612
values_344,5981,4177
values_715,19726,13599
values_528,3694,2580
values_276,8059,5648
values_24,1000,693
values_296,8549,5924
values_244,10483,7319
values_380,14166,9817
values_25,3954,2756
values_740,14554,10144
values_478,8095,5680
values_379,10821,7537
values_810,3808,2669
values_440,13410,9332
values_543,914,638
values_130,14284,10048
values_225,8592,6004
values_285,2636,1823
values_363,2897,2026
values_667,4148,2898
values_26,7500,5238
values_793,3327,2301
values_772,9800,6796
values_931,16256,11354
values_981,8571,5987
values_422,13320,9301
