-50,87,94,54,53,44,24,127,-47,-70,20,98,31,-100,-32,49,-105,90,85,-91,-40,-52,-43,87,-43,1,-51,0
114,74,-53,22,16,68,35,72,-111,6,46,119,127,60,85,-114,-111,-91,-55,-107,86,94,66,9,-35,-45,112,0
-122,119,81,22,45,40,-29,37,25,21,62,-93,-47,-81,-127,-32,-111,53,32,-113,98,75,70,3,-58,-22,90,0
90,87,105,-60,94,63,-105,-96,4,-71,-93,50,113,-72,-1,-67,-20,40,-127,-4,40,13,-111,-36,-90,-53,-82,0
30,22,-74,-81,64,32,76,84,-98,-86,-5,-8,-62,-113,-10,-15,98,-113,125,-115,-45,108,70,16,-63,2,63,0
-17,-6,88,42,56,-50,97,115,121,82,60,103,38,111,-49,-30,-39,-71,-64,99,73,-41,46,27,112,99,76,0
61,-13,59,4,81,14,-115,75,106,65,-31,-67,37,-4,-17,-98,39,59,-56,-116,74,-30,37,-75,-114,-24,109,0
-2,-75,62,-113,75,26,-80,48,-105,7,118,63,79,-81,-82,-108,20,-40,9,99,125,94,-57,-35,-73,85,33,0
105,-60,-95,100,-93,65,87,-28,17,-118,25,-79,-1,-89,-73,-23,-88,45,90,68,-22,34,7,-106,-68,80,-40,0
-62,107,-111,-34,-15,83,8,-18,-106,86,39,79,63,110,-60,110,16,-78,118,-19,68,124,-40,-126,60,-106,11,0
-106,27,-57,-39,5,57,127,-123,-121,-88,-117,-114,-51,-76,37,-85,103,-90,69,-9,101,-41,-110,-19,122,-28,-124,0
-54,-54,15,93,-27,105,43,6,75,53,54,45,-4,-89,107,93,23,-91,-34,48,70,33,-33,80,-11,113,31,0
48,106,-108,59,-64,-115,-89,-54,-60,-23,36,-71,-128,-45,-97,-83,81,3,74,-40,52,-62,48,-59,115,-122,91,0
-126,92,-71,94,1,3,-104,27,-49,17,-121,-67,24,11,-45,85,60,-124,-41,-8,-66,48,114,24,-5,-67,-86,0
113,-116,40,15,104,37,-23,23,96,-12,-82,-71,96,82,-9,-22,10,36,33,-86,117,0,-75,-9,-85,64,110,0
-78,101,4,40,-66,12,-44,109,-43,20,32,30,-113,47,111,-42,-53,-99,-20,-2,-116,-93,31,15,-75,45,72,0
8,46,-108,14,83,11,69,-74,-6,9,3,41,-117,124,20,-31,-58,-10,96,-71,-107,61,77,-102,49,-118,107,0
-49,73,37,-95,80,-93,-104,55,89,52,86,72,104,-114,-89,-21,42,91,38,28,32,114,104,88,81,-7,-78,0
42,20,-58,-59,21,-58,-46,-93,-81,97,80,55,30,-78,-6,-27,-56,-19,-126,-56,127,-72,26,-85,-123,-76,123,0
-127,-56,107,-121,84,-126,-91,8,114,88,-59,-19,-108,-76,-33,-72,16,17,-38,-3,58,102,87,-91,76,23,-3,0
100,48,51,-110,55,0,-114,122,8,25,-7,120,-98,90,72,-68,-103,-51,-63,-28,0,-123,-52,-107,18,-4,62,0
-44,-45,70,-94,-73,-106,18,-39,-32,-72,110,14,-111,79,-118,102,-95,-120,10,69,-10,16,-13,-107,59,7,8,0
-87,126,-43,-10,36,-98,99,-1,-8,-73,112,57,113,110,-35,-76,-104,-34,20,-39,-69,-4,-17,32,114,-96,90,0
-14,5,115,84,69,-75,-58,116,-127,83,-76,-60,-92,-41,27,34,14,112,-118,41,2,-50,-23,27,58,-47,103,0
90,-53,-9,101,-29,23,4,74,-104,0,-110,-27,40,-123,-11,26,-118,-50,102,97,-25,-48,1,-37,-48,-53,109,0
-80,58,-8,-33,-36,-128,4,-57,80,36,-93,71,60,-25,25,-42,-114,63,90,-4,81,-20,-107,-90,27,-97,116,0
-16,-61,-22,98,-121,62,-50,127,87,-53,15,84,30,-9,53,-55,-9,-127,97,-51,-102,64,-59,-104,80,68,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
