id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,20826,16349,1151,18.094
values_505,9262,7251,526,17.608
values_924,20826,16349,1151,18.094
values_862,15317,12012,856,17.894
values_287,14199,11132,797,17.816
values_733,21890,17187,1210,18.091
values_813,18644,14631,1033,18.048
values_11,15317,12012,856,17.894
values_19,12133,9507,685,17.712
values_999,12133,9507,685,17.712
values_134,9262,7251,526,17.608
values_609,17526,13751,974,17.994
values_993,16435,12892,915,17.962
values_731,2034,1579,126,16.143
values_127,8314,6506,473,17.577
values_889,21890,17187,1210,18.091
values_987,26254,20623,1446,18.156
values_780,12133,9507,685,17.712
values_435,1345,1041,85,15.824
values_950,5362,4187,314,17.076
values_976,629,482,44,14.295
values_557,10237,8017,579,17.680
values_398,629,482,44,14.295
values_892,7339,5740,420,17.474
values_670,12133,9507,685,17.712
values_574,2893,2252,173,16.723
values_163,24099,18926,1328,18.147
values_900,4557,3556,267,17.067
values_392,24099,18926,1328,18.147
values_447,16435,12892,915,17.962
values_523,2034,1579,126,16.143
values_679,25190,19785,1387,18.161
values_419,10237,8017,579,17.680
values_895,1345,1041,85,15.824
values_298,6364,4974,367,17.341
values_155,10237,8017,579,17.680
values_12,24099,18926,1328,18.147
values_160,17526,13751,974,17.994
values_626,10237,8017,579,17.680
values_38,25190,19785,1387,18.161
values_146,24099,18926,1328,18.147
values_81,6364,4974,367,17.341
values_687,17526,13751,974,17.994
values_213,19735,15490,1092,18.072
values_212,23008,18067,1269,18.131
values_568,629,482,44,14.295
values_5,24099,18926,1328,18.147
values_40,2893,2252,173,16.723
values_970,18644,14631,1033,18.048
values_707,16435,12892,915,17.962
values_406,24099,18926,1328,18.147
values_893,19735,15490,1092,18.072
values_144,11185,8762,632,17.698
values_979,23008,18067,1269,18.131
values_831,2034,1579,126,16.143
values_402,10237,8017,579,17.680
values_404,21890,17187,1210,18.091
values_310,7339,5740,420,17.474
values_70,8314,6506,473,17.577
values_268,21890,17187,1210,18.091
values_412,12133,9507,685,17.712
values_290,6364,4974,367,17.341
values_916,9262,7251,526,17.608
values_567,9262,7251,526,17.608
values_913,17526,13751,974,17.994
values_232,18644,14631,1033,18.048
values_319,10237,8017,579,17.680
values_23,11185,8762,632,17.698
values_899,6364,4974,367,17.341
values_428,8314,6506,473,17.577
values_858,24099,18926,1328,18.147
values_546,17526,13751,974,17.994
values_432,24099,18926,1328,18.147
values_231,2893,2252,173,16.723
values_388,9262,7251,526,17.608
values_350,25190,19785,1387,18.161
values_603,3725,2904,220,16.932
values_364,24099,18926,1328,18.147
values_530,15317,12012,856,17.894
values_72,23008,18067,1269,18.131
values_536,2034,1579,126,16.143
values_79,19735,15490,1092,18.072
values_342,24099,18926,1328,18.147
values_803,20826,16349,1151,18.094
values_501,10237,8017,579,17.680
values_540,16435,12892,915,17.962
values_955,6364,4974,367,17.341
values_191,20826,16349,1151,18.094
values_812,26254,20623,1446,18.156
values_545,13054,10231,738,17.688
values_78,9262,7251,526,17.608
values_526,12133,9507,685,17.712
values_695,23008,18067,1269,18.131
values_87,26254,20623,1446,18.156
values_300,19735,15490,1092,18.072
values_964,8314,6506,473,17.577
values_998,18644,14631,1033,18.048
values_988,25190,19785,1387,18.161
values_6,12133,9507,685,17.712
values_625,25190,19785,1387,18.161
values_518,15317,12012,856,17.894
values_122,3725,2904,220,16.932
values_541,4557,3556,267,17.067
values_279,9262,7251,526,17.608
values_256,15317,12012,856,17.894
values_796,14199,11132,797,17.816
values_504,629,482,44,14.295
values_752,3725,2904,220,16.932
values_459,11185,8762,632,17.698
values_658,26254,20623,1446,18.156
values_408,7339,5740,420,17.474
values_867,16435,12892,915,17.962
values_727,12133,9507,685,17.712
values_177,15317,12012,856,17.894
values_823,6364,4974,367,17.341
values_822,2893,2252,173,16.723
values_218,11185,8762,632,17.698
values_426,13054,10231,738,17.688
values_776,19735,15490,1092,18.072
values_143,629,482,44,14.295
values_739,15317,12012,856,17.894
values_312,1345,1041,85,15.824
values_174,25190,19785,1387,18.161
values_669,18644,14631,1033,18.048
values_120,21890,17187,1210,18.091
values_974,23008,18067,1269,18.131
values_217,629,482,44,14.295
values_866,8314,6506,473,17.577
values_192,21890,17187,1210,18.091
values_328,16435,12892,915,17.962
values_68,2034,1579,126,16.143
values_387,21890,17187,1210,18.091
values_69,24099,18926,1328,18.147
values_749,2893,2252,173,16.723
values_135,629,482,44,14.295
values_341,6364,4974,367,17.341
values_494,2893,2252,173,16.723
values_1,1345,1041,85,15.824
values_589,8314,6506,473,17.577
values_925,24099,18926,1328,18.147
values_524,7339,5740,420,17.474
values_994,25190,19785,1387,18.161
values_856,18644,14631,1033,18.048
values_156,11185,8762,632,17.698
values_470,16435,12892,915,17.962
values_207,2893,2252,173,16.723
values_655,14199,11132,797,17.816
values_441,16435,12892,915,17.962
values_109,3725,2904,220,16.932
values_45,2893,2252,173,16.723
values_125,23008,18067,1269,18.131
values_600,23008,18067,1269,18.131
values_708,12133,9507,685,17.712
values_791,1345,1041,85,15.824
values_912,2034,1579,126,16.143
values_533,11185,8762,632,17.698
values_418,23008,18067,1269,18.131
values_228,8314,6506,473,17.577
values_585,9262,7251,526,17.608
values_465,7339,5740,420,17.474
values_239,15317,12012,856,17.894
values_842,2034,1579,126,16.143
values_208,11185,8762,632,17.698
values_932,8314,6506,473,17.577
values_957,17526,13751,974,17.994
values_563,16435,12892,915,17.962
values_766,9262,7251,526,17.608
values_476,18644,14631,1033,18.048
values_175,18644,14631,1033,18.048
values_591,26254,20623,1446,18.156
values_997,3725,2904,220,16.932
values_385,16435,12892,915,17.962
values_115,17526,13751,974,17.994
values_653,629,482,44,14.295
values_753,6364,4974,367,17.341
values_241,16435,12892,915,17.962
values_197,1345,1041,85,15.824
values_636,5362,4187,314,17.076
values_450,6364,4974,367,17.341
values_106,2893,2252,173,16.723
values_699,19735,15490,1092,18.072
values_578,16435,12892,915,17.962
values_644,629,482,44,14.295
values_570,7339,5740,420,17.474
values_873,26254,20623,1446,18.156
values_33,10237,8017,579,17.680
values_210,8314,6506,473,17.577
values_486,15317,12012,856,17.894
values_252,26254,20623,1446,18.156
values_694,14199,11132,797,17.816
values_759,12133,9507,685,17.712
values_245,4557,3556,267,17.067
values_15,16435,12892,915,17.962
values_792,17526,13751,974,17.994
values_248,8314,6506,473,17.577
values_246,18644,14631,1033,18.048
values_556,17526,13751,974,17.994
values_513,26254,20623,1446,18.156
values_93,23008,18067,1269,18.131
values_558,4557,3556,267,17.067
values_991,7339,5740,420,17.474
values_181,14199,11132,797,17.816
values_674,14199,11132,797,17.816
