id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,511,362,100,5.110
values_505,1259,890,371,3.394
values_924,239,170,26,9.192
values_862,1803,1274,753,2.394
values_287,1667,1178,614,2.715
values_733,1259,890,392,3.212
values_813,1599,1130,564,2.835
values_11,103,74,13,7.923
values_19,579,410,108,5.361
values_999,375,266,51,7.353
values_134,375,266,42,8.929
values_609,239,170,35,6.829
values_993,579,410,105,5.514
values_731,783,554,159,4.925
values_127,715,506,130,5.500
values_889,443,314,68,6.515
values_987,1871,1322,737,2.539
values_780,579,410,96,6.031
values_435,715,506,166,4.307
values_950,1803,1274,675,2.671
values_976,647,458,134,4.828
values_557,919,650,184,4.995
values_398,919,650,193,4.762
values_892,647,458,161,4.019
values_670,171,122,27,6.333
values_574,647,458,137,4.723
values_163,1463,1034,494,2.962
values_900,1191,842,336,3.545
values_392,783,554,192,4.078
values_447,1735,1226,640,2.711
values_523,1735,1226,523,3.317
values_679,239,170,29,8.241
values_419,443,314,74,5.986
values_895,1055,746,230,4.587
values_298,443,314,59,7.508
values_155,1599,1130,540,2.961
values_12,1735,1226,556,3.121
values_160,1123,794,304,3.694
values_626,647,458,113,5.726
values_38,1599,1130,510,3.135
values_146,1055,746,242,4.360
values_81,851,602,194,4.387
values_687,103,74,16,6.438
values_213,783,554,210,3.729
values_212,443,314,71,6.239
values_568,1191,842,294,4.051
values_5,1871,1322,659,2.839
values_40,1735,1226,673,2.578
values_970,1667,1178,539,3.093
values_707,171,122,21,8.143
values_406,1055,746,299,3.528
values_893,1395,986,426,3.275
values_144,579,410,105,5.514
values_979,1055,746,209,5.048
values_831,1463,1034,467,3.133
values_402,1055,746,311,3.392
values_404,1667,1178,554,3.009
values_310,171,122,21,8.143
values_70,511,362,91,5.615
values_268,239,170,26,9.192
values_412,171,122,24,7.125
values_290,239,170,35,6.829
values_916,783,554,147,5.327
values_567,511,362,106,4.821
values_913,171,122,18,9.500
values_232,1463,1034,494,2.962
values_319,1531,1082,478,3.203
values_23,647,458,122,5.303
values_899,715,506,133,5.376
values_428,103,74,16,6.438
values_858,1191,842,333,3.577
values_546,171,122,24,7.125
values_432,987,698,219,4.507
values_231,1871,1322,827,2.262
values_388,715,506,127,5.630
values_350,715,506,130,5.500
values_603,579,410,93,6.226
values_364,1463,1034,467,3.133
values_530,579,410,120,4.825
values_72,103,74,13,7.923
values_536,1667,1178,596,2.797
values_79,1599,1130,504,3.173
values_342,851,602,140,6.079
values_803,1055,746,251,4.203
values_501,1463,1034,482,3.035
values_540,1599,1130,528,3.028
values_955,1531,1082,541,2.830
values_191,171,122,21,8.143
values_812,375,266,54,6.944
values_545,579,410,105,5.514
values_78,715,506,127,5.630
values_526,1531,1082,472,3.244
values_695,579,410,87,6.655
values_87,1055,746,263,4.011
values_300,1871,1322,704,2.658
values_964,103,74,16,6.438
values_998,511,362,85,6.012
values_988,307,218,52,5.904
values_6,987,698,165,5.982
values_625,1123,794,229,4.904
values_518,239,170,32,7.469
values_122,1395,986,525,2.657
values_541,375,266,60,6.250
values_279,171,122,24,7.125
values_256,239,170,32,7.469
values_796,1327,938,409,3.244
values_504,1735,1226,709,2.447
values_752,1667,1178,485,3.437
values_459,103,74,16,6.438
values_658,1123,794,256,4.387
values_408,647,458,110,5.882
values_867,1123,794,313,3.588
values_727,579,410,117,4.949
values_177,1123,794,307,3.658
values_823,443,314,77,5.753
values_822,375,266,54,6.944
values_218,1667,1178,665,2.507
values_426,171,122,24,7.125
values_776,171,122,21,8.143
values_143,919,650,238,3.861
values_739,511,362,100,5.110
values_312,1259,890,353,3.567
values_174,103,74,16,6.438
values_669,851,602,200,4.255
values_120,239,170,29,8.241
values_974,987,698,216,4.569
values_217,1327,938,322,4.121
values_866,375,266,36,10.417
values_192,171,122,21,8.143
values_328,1599,1130,597,2.678
values_68,443,314,77,5.753
values_387,1599,1130,492,3.250
values_69,579,410,90,6.433
values_749,1191,842,384,3.102
values_135,443,314,86,5.151
values_341,851,602,179,4.754
values_494,1191,842,381,3.126
values_1,1395,986,372,3.750
values_589,1803,1274,639,2.822
values_925,375,266,57,6.579
values_524,1123,794,262,4.286
values_994,851,602,173,4.919
values_856,1123,794,325,3.455
values_156,783,554,198,3.955
values_470,783,554,129,6.070
values_207,375,266,57,6.579
values_655,1667,1178,557,2.993
values_441,1395,986,477,2.925
values_109,1191,842,378,3.151
values_45,987,698,252,3.917
values_125,511,362,70,7.300
values_600,647,458,83,7.795
values_708,783,554,177,4.424
values_791,1735,1226,658,2.637
values_912,919,650,163,5.638
values_533,1667,1178,575,2.899
values_418,1667,1178,533,3.128
values_228,1395,986,465,3.000
values_585,1667,1178,635,2.625
values_465,851,602,173,4.919
values_239,1191,842,255,4.671
values_842,1599,1130,555,2.881
values_208,987,698,237,4.165
values_932,783,554,129,6.070
values_957,851,602,224,3.799
