inputName,text,data,bss
values_1,840,18,18
values_0,840,7,7
values_242,840,7,7
values_505,840,7,7
values_924,840,7,7
values_862,840,7,7
values_287,840,7,7
values_733,840,7,7
values_813,840,7,7
values_11,840,7,7
values_19,840,7,7
values_999,840,7,7
values_134,840,7,7
values_609,840,7,7
values_993,840,7,7
values_731,840,7,7
values_127,840,7,7
values_889,840,7,7
values_987,840,7,7
values_780,840,7,7
values_435,840,7,7
values_950,840,7,7
values_976,840,7,7
values_557,840,7,7
values_398,840,7,7
values_892,840,7,7
values_670,840,7,7
values_574,840,7,7
values_163,840,7,7
values_900,840,7,7
values_392,840,7,7
values_447,840,7,7
values_523,840,7,7
values_679,840,7,7
values_419,840,7,7
values_895,840,7,7
values_298,840,7,7
values_155,840,7,7
values_12,840,7,7
values_160,840,7,7
values_626,840,7,7
values_38,840,7,7
values_146,840,7,7
values_81,840,7,7
values_687,840,7,7
values_213,840,7,7
values_212,840,7,7
values_568,840,7,7
values_5,840,7,7
values_40,840,7,7
values_970,840,7,7
values_707,840,7,7
values_406,840,7,7
values_893,840,7,7
values_144,840,7,7
values_979,840,7,7
values_831,840,7,7
values_402,840,7,7
values_404,840,7,7
values_310,840,7,7
values_70,840,7,7
values_268,840,7,7
values_412,840,7,7
values_290,840,7,7
values_916,840,7,7
values_567,840,7,7
values_913,840,7,7
values_232,840,7,7
values_319,840,7,7
values_23,840,7,7
values_899,840,7,7
values_428,840,7,7
values_858,840,7,7
values_546,840,7,7
values_432,840,7,7
values_231,840,7,7
values_388,840,7,7
values_350,840,7,7
values_603,840,7,7
values_364,840,7,7
values_530,840,7,7
values_72,840,7,7
values_536,840,7,7
values_79,840,7,7
values_342,840,7,7
values_803,840,7,7
values_501,840,7,7
values_540,840,7,7
values_955,840,7,7
values_191,840,7,7
values_812,840,7,7
values_545,840,7,7
values_78,840,7,7
values_526,840,7,7
values_695,840,7,7
values_87,840,7,7
values_300,840,7,7
values_964,840,7,7
values_998,840,7,7
values_988,840,7,7
values_6,840,7,7
values_625,840,7,7
values_518,840,7,7
values_122,840,7,7
values_541,840,7,7
values_279,840,7,7
values_256,840,7,7
values_796,840,7,7
values_504,840,7,7
values_752,840,7,7
values_459,840,7,7
values_658,840,7,7
values_408,840,7,7
values_867,840,7,7
values_727,840,7,7
values_177,840,7,7
values_823,840,7,7
values_822,840,7,7
values_218,840,7,7
values_426,840,7,7
values_776,840,7,7
values_143,840,7,7
values_739,840,7,7
values_312,840,7,7
values_174,840,7,7
values_669,840,7,7
values_120,840,7,7
values_974,840,7,7
values_217,840,7,7
values_866,840,7,7
values_192,840,7,7
values_328,840,7,7
values_68,840,7,7
values_387,840,7,7
values_69,840,7,7
values_749,840,7,7
values_135,840,7,7
values_341,840,7,7
values_494,840,7,7
values_1,840,7,7
values_589,840,7,7
values_925,840,7,7
values_524,840,7,7
values_994,840,7,7
values_856,840,7,7
values_156,840,7,7
values_470,840,7,7
values_207,840,7,7
values_655,840,7,7
values_441,840,7,7
values_109,840,7,7
values_45,840,7,7
values_125,840,7,7
values_600,840,7,7
values_708,840,7,7
values_791,840,7,7
values_912,840,7,7
values_533,840,7,7
values_418,840,7,7
values_228,840,7,7
values_585,840,7,7
values_465,840,7,7
values_239,840,7,7
values_842,840,7,7
values_208,840,7,7
values_932,840,7,7
values_957,840,7,7
values_563,840,7,7
values_766,840,7,7
values_476,840,7,7
values_175,840,7,7
values_591,840,7,7
values_997,840,7,7
values_385,840,7,7
values_115,840,7,7
values_653,840,7,7
values_753,840,7,7
values_241,840,7,7
values_197,840,7,7
values_636,840,7,7
values_450,840,7,7
values_106,840,7,7
values_699,840,7,7
values_578,840,7,7
values_644,840,7,7
values_570,840,7,7
values_873,840,7,7
values_33,840,7,7
values_210,840,7,7
values_486,840,7,7
values_252,840,7,7
values_694,840,7,7
values_759,840,7,7
values_245,840,7,7
values_15,840,7,7
values_792,840,7,7
values_248,840,7,7
values_246,840,7,7
values_556,840,7,7
values_513,840,7,7
values_93,840,7,7
values_558,840,7,7
values_991,840,7,7
values_181,840,7,7
values_674,840,7,7
values_652,840,7,7
values_344,840,7,7
values_715,840,7,7
values_528,840,7,7
values_276,840,7,7
values_24,840,7,7
values_296,840,7,7
values_244,840,7,7
values_380,840,7,7
values_25,840,7,7
values_740,840,7,7
values_478,840,7,7
values_379,840,7,7
values_810,840,7,7
values_440,840,7,7
values_543,840,7,7
values_130,840,7,7
values_225,840,7,7
values_285,840,7,7
values_363,840,7,7
values_667,840,7,7
values_26,840,7,7
values_793,840,7,7
values_772,840,7,7
values_931,840,7,7
values_981,840,7,7
values_422,840,7,7
values_920,840,7,7
values_259,840,7,7
values_477,840,7,7
values_738,840,7,7
values_430,840,7,7
values_922,840,7,7
values_903,840,7,7
values_761,840,7,7
values_204,840,7,7
values_48,840,7,7
values_71,840,7,7
values_851,840,7,7
values_347,840,7,7
values_725,840,7,7
values_266,840,7,7
values_448,840,7,7
values_934,840,7,7
values_531,840,7,7
values_224,840,7,7
values_686,840,7,7
values_927,840,7,7
values_407,840,7,7
values_76,840,7,7
values_949,840,7,7
values_969,840,7,7
values_781,840,7,7
values_7,840,7,7
values_683,840,7,7
values_376,840,7,7
values_877,840,7,7
values_654,840,7,7
values_508,840,7,7
values_332,840,7,7
values_281,840,7,7
values_381,840,7,7
values_769,840,7,7
values_701,840,7,7
values_855,840,7,7
values_320,840,7,7
values_50,840,7,7
values_918,840,7,7
