id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,958,678,42,22.810
values_505,34892,24675,802,43.506
values_924,55058,38928,1016,54.191
values_862,432,305,32,13.500
values_287,44408,31401,981,45.268
values_733,41110,29070,1065,38.601
values_813,37938,26828,920,41.237
values_11,1610,1140,108,14.907
values_19,11362,8040,356,31.916
values_999,44408,31401,1078,41.195
values_134,432,305,40,10.800
values_609,21552,15245,580,37.159
values_993,47832,33821,951,50.297
values_731,23968,16953,625,38.349
values_127,2388,1691,110,21.709
values_889,47832,33821,1022,46.802
values_987,51382,36330,884,58.124
values_780,26510,18750,535,49.551
values_435,51382,36330,1086,47.313
values_950,958,678,42,22.810
values_976,23968,16953,691,34.686
values_557,19262,13626,587,32.814
values_398,15060,10655,541,27.837
values_892,47832,33821,877,54.540
values_670,432,305,32,13.500
values_574,47832,33821,838,57.079
values_163,15060,10655,443,33.995
values_900,55058,38928,1086,50.698
values_392,55058,38928,1089,50.558
values_447,34892,24675,682,51.161
values_523,2388,1691,122,19.574
values_679,13148,9303,411,31.990
values_419,432,305,32,13.500
values_895,958,678,42,22.810
values_298,17098,12096,581,29.429
values_155,8168,5781,267,30.592
values_12,26510,18750,663,39.985
values_160,958,678,65,14.738
values_626,4322,3060,200,21.610
values_38,15060,10655,470,32.043
values_146,13148,9303,355,37.037
values_81,5478,3878,218,25.128
values_687,21552,15245,549,39.257
values_213,29178,20636,622,46.910
values_212,4322,3060,188,22.989
values_568,15060,10655,410,36.732
values_5,23968,16953,742,32.302
values_40,23968,16953,656,36.537
values_970,44408,31401,1108,40.079
values_707,51382,36330,1066,48.201
values_406,11362,8040,329,34.535
values_893,1610,1140,67,24.030
values_144,15060,10655,413,36.465
values_979,34892,24675,800,43.615
values_831,26510,18750,743,35.680
values_402,2388,1691,104,22.962
values_404,2388,1691,137,17.431
values_310,5478,3878,198,27.667
values_70,51382,36330,941,54.604
values_268,1610,1140,69,23.333
values_412,958,678,42,22.810
values_290,11362,8040,354,32.096
values_916,3292,2331,151,21.801
values_567,31972,22611,657,48.664
values_913,26510,18750,599,44.257
values_232,1610,1140,93,17.312
values_319,2388,1691,104,22.962
values_23,17098,12096,670,25.519
values_899,21552,15245,647,33.311
values_428,13148,9303,488,26.943
values_858,29178,20636,618,47.214
values_546,26510,18750,695,38.144
values_432,17098,12096,465,36.770
values_231,1610,1140,69,23.333
values_388,9702,6866,334,29.048
values_350,44408,31401,845,52.554
values_603,55058,38928,1032,53.351
values_364,11362,8040,370,30.708
values_530,37938,26828,718,52.838
values_72,958,678,57,16.807
values_536,4322,3060,194,22.278
values_79,9702,6866,376,25.803
values_342,13148,9303,378,34.783
values_803,4322,3060,155,27.884
values_501,3292,2331,163,20.196
