id,clockCycles,assemblyInstr
values_242,14811,8049
values_505,28199,17494
values_924,30624,19207
values_862,12125,6269
values_287,16466,9405
values_733,11185,5579
values_813,27078,16789
values_11,13077,6910
values_19,26365,16263
values_999,20866,12437
values_134,16368,9331
values_609,13090,6919
values_993,10447,5111
values_731,14903,8117
values_127,26576,16425
values_889,12936,6784
values_987,12144,6279
values_780,26374,16271
values_435,6358,2451
values_950,13044,6879
values_976,7812,3433
values_557,20768,12348
values_398,8501,3958
values_892,13933,7502
values_670,17579,10155
values_574,7848,3463
values_163,26488,16356
values_900,18625,10819
values_392,28297,17573
values_447,22968,13912
values_523,7069,2952
values_679,10384,5063
values_419,25099,15419
values_895,12232,6348
values_298,5632,2011
values_155,5690,2002
values_12,7082,2961
values_160,7811,3433
values_626,9248,4439
values_38,5702,2041
values_146,22856,13832
values_81,7001,2934
values_687,18440,10669
values_213,27037,16755
values_212,25101,15429
values_568,16390,9350
values_5,16416,9373
values_40,14921,8137
values_970,9198,4400
values_707,17688,10234
values_406,17647,10209
values_893,8360,3844
values_144,28135,17442
values_979,11388,5739
values_831,13835,7426
values_402,6310,2414
values_404,26224,16147
values_310,12144,6281
values_70,16479,9419
values_268,22017,13181
values_412,8501,3958
values_290,24200,14724
values_916,11292,5660
values_567,6358,2451
values_913,25145,15459
values_232,22981,13933
values_319,19624,11451
values_23,9240,4435
values_899,7811,3433
values_428,19801,11611
values_858,25080,15403
values_546,5632,2023
values_432,8516,3967
values_231,25110,15431
values_388,13904,7477
values_350,5632,2023
values_603,5727,2032
values_364,13816,7405
values_530,22985,13930
values_72,16394,9342
values_536,17688,10234
values_79,26994,16731
values_342,18671,10849
values_803,28194,17496
values_501,5071,1623
values_540,12981,6836
values_955,29407,18449
values_191,13874,7453
values_812,25097,15427
values_545,6336,2460
values_78,13826,7416
values_526,5056,1614
values_695,20857,12427
values_87,30824,19380
values_300,14739,7991
values_964,5071,1623
values_998,24962,15309
values_988,13077,6910
values_6,13040,6880
values_625,8477,3937
values_518,9189,4395
values_122,14872,8086
values_541,26952,16690
values_279,28319,17594
values_256,28604,17815
values_796,13904,7469
values_504,28396,17640
values_752,8453,3916
values_459,7832,3481
values_658,26367,16258
values_408,10410,5081
values_867,13870,7454
values_727,7788,3412
values_177,13042,6882
values_823,13763,7368
values_822,7056,2943
values_218,20463,12106
values_426,11975,6154
values_776,7798,3424
values_143,19737,11556
values_739,22924,13881
values_312,28396,17654
values_174,27104,16801
values_669,7069,2952
values_120,13824,7414
values_974,9283,4472
values_217,5632,2023
values_866,5071,1623
values_192,16586,9505
values_328,29311,18370
values_68,12985,6830
values_387,25062,15392
values_69,5729,2032
values_749,8557,3985
values_135,5071,1623
values_341,17734,10276
values_494,12038,6200
values_1,11280,5649
values_589,13024,6861
values_925,9240,4433
values_524,22035,13201
values_994,11280,5649
values_856,8536,3976
values_156,22904,13867
values_470,26893,16646
values_207,16409,9365
values_655,14925,8136
values_441,22933,13891
values_109,22819,13795
values_45,13040,6880
values_125,21956,13135
values_600,28396,17647
values_708,16560,9489
values_791,16464,9403
values_912,8516,3967
values_533,7069,2952
values_418,7849,3463
values_228,26330,16228
values_585,18581,10786
values_465,12987,6832
values_239,20774,12362
values_842,8492,3946
values_208,5632,2011
values_932,6205,2405
values_957,26544,16407
values_563,8477,3937
values_766,10436,5099
values_476,10410,5081
values_175,26950,16686
values_591,13798,7396
values_997,10447,5111
values_385,13904,7475
values_115,24342,14837
values_653,30649,19240
values_753,26328,16231
values_241,7749,3421
values_197,13112,6928
values_636,5071,1623
values_450,29339,18393
values_106,20835,12403
values_699,5056,1614
values_578,22111,13263
values_644,29457,18491
values_570,22950,13904
values_873,24212,14744
values_33,28441,17689
values_210,16551,9479
values_486,24992,15327
values_252,5071,1623
values_694,16512,9447
values_759,26967,16701
values_245,9176,4386
values_15,6231,2430
values_792,26451,16314
values_248,25190,15485
values_246,19864,11661
values_556,13909,7481
values_513,19800,11603
values_93,22887,13854
values_558,5071,1623
values_991,29431,18463
values_181,21912,13088
values_674,5690,2002
values_652,8536,3976
values_344,27129,16842
values_715,18638,10833
values_528,5056,1614
values_276,26350,16247
values_24,7832,3442
values_296,12981,6826
values_244,5729,2032
values_380,28356,17629
values_25,22811,13794
values_740,24216,14743
values_478,7045,2931
values_379,19805,11615
values_810,27050,16771
values_440,24436,14919
values_543,18656,10845
values_130,11280,5649
values_225,25080,15404
values_285,23146,14059
values_363,7779,3396
values_667,26954,16707
values_26,9309,4490
values_793,12058,6210
values_772,16527,9458
values_931,19751,11569
values_981,12889,6756
values_422,22017,13183
values_920,5727,2032
values_259,19770,11577
values_477,7056,2943
values_738,8490,3946
values_430,5056,1614
values_922,22974,13918
values_903,14910,8125
values_761,6358,2451
values_204,5690,2002
values_48,7798,3424
values_71,27016,16740
values_851,17688,10225
values_347,10447,5111
values_725,13848,7435
values_266,28336,17602
values_448,13874,7453
values_934,22819,13800
values_531,8479,3939
values_224,25136,15449
values_686,26332,16230
values_927,5071,1623
values_407,24316,14819
values_76,8405,3879
values_949,27016,16747
values_969,6358,2451
values_781,8418,3886
values_7,13904,7472
values_683,28354,17622
values_376,5056,1614
values_877,22096,13244
values_654,13904,7475
values_508,26928,16671
values_332,16490,9428
values_281,25182,15492
values_381,13861,7439
values_769,9200,4407
values_701,27074,16792
values_855,14812,8049
values_320,9126,4347
values_50,6336,2460
values_918,22926,13883
values_615,13852,7439
values_704,18573,10785
values_633,24327,14831
values_847,8448,3911
values_602,10423,5090
values_399,19729,11550
values_22,9261,4453
values_313,18588,10799
values_375,9270,4463
values_963,20859,12422
values_168,22909,13878
values_226,7832,3444
values_190,22055,13220
values_429,10397,5072
values_236,30813,19373
values_777,17690,10238
values_909,5056,1614
values_438,17671,10228
values_607,26470,16350
values_717,19576,11427
values_782,11400,5748
values_258,12058,6219
values_872,7812,3433
