id,clockCycles,assemblyInstr,cInstr,cc4cs
values_242,663,322,73,9.082
values_505,544,267,57,9.544
values_1006,1115,539,127,8.780
values_924,417,203,46,9.065
values_862,929,453,102,9.108
values_287,928,452,102,9.098
values_733,1226,595,136,9.015
values_813,1092,537,117,9.333
values_11,964,472,106,9.094
values_19,963,471,106,9.085
values_999,1331,648,149,8.933
values_134,928,452,102,9.098
values_609,731,354,82,8.915
values_993,1115,539,127,8.780
values_731,1226,595,136,9.015
values_127,962,470,106,9.075
values_889,928,452,102,9.098
values_987,1226,595,136,9.015
values_780,367,181,39,9.410
values_435,1246,607,138,9.029
values_950,1210,587,134,9.030
values_976,1156,561,127,9.102
values_557,543,266,57,9.526
values_398,1116,540,127,8.787
values_892,858,418,93,9.226
values_670,978,474,109,8.972
values_574,544,267,57,9.544
values_163,1244,605,138,9.014
values_900,417,203,46,9.065
values_392,1332,649,149,8.940
values_447,1087,528,124,8.766
values_523,1030,498,116,8.879
values_679,1013,489,114,8.886
values_419,1244,605,138,9.014
values_895,929,453,102,9.108
values_298,663,322,73,9.082
values_155,731,354,82,8.915
values_12,962,470,106,9.075
values_160,1116,540,127,8.787
values_626,731,354,82,8.915
values_38,1066,515,122,8.738
values_146,860,420,93,9.247
values_81,1030,498,116,8.879
values_687,1013,489,114,8.886
values_213,367,181,39,9.410
values_212,367,181,39,9.410
values_568,612,299,66,9.273
values_5,966,474,106,9.113
values_40,1295,628,145,8.931
values_970,1228,597,136,9.029
values_707,1226,595,136,9.015
values_406,1313,638,147,8.932
values_893,732,355,82,8.927
values_144,858,418,93,9.226
values_979,1099,531,125,8.792
values_831,1092,537,117,9.333
values_402,1244,605,138,9.014
values_404,1243,604,138,9.007
values_310,791,387,84,9.417
values_70,1030,498,116,8.879
values_268,947,463,104,9.106
values_1018,1313,638,147,8.932
values_412,1313,638,147,8.932
values_290,842,410,91,9.253
values_916,417,203,46,9.065
values_567,416,202,46,9.043
values_913,544,267,57,9.544
values_232,843,411,91,9.264
values_319,714,345,80,8.925
values_23,964,472,106,9.094
values_899,543,266,57,9.526
values_428,1246,607,138,9.029
values_858,930,454,102,9.118
values_546,416,202,46,9.043
values_432,1117,541,127,8.795
values_231,843,411,91,9.264
values_388,1243,604,138,9.007
values_350,1141,554,125,9.128
values_603,1030,498,116,8.879
values_364,367,181,39,9.410
values_530,1157,562,127,9.110
values_72,1029,497,116,8.871
values_536,1157,562,127,9.110
values_79,1030,498,116,8.879
values_342,1012,488,114,8.877
values_803,965,473,106,9.104
values_501,612,299,66,9.273
values_540,1159,564,127,9.126
values_955,1029,497,116,8.871
values_191,1314,639,147,8.939
values_812,964,472,106,9.094
values_545,544,267,57,9.544
values_78,1029,497,116,8.871
values_526,1031,499,116,8.888
values_695,1013,489,114,8.886
values_87,1156,561,127,9.102
values_300,715,346,80,8.938
values_964,1080,520,123,8.780
values_998,1243,604,138,9.007
values_988,1099,531,125,8.792
values_6,963,471,106,9.085
values_625,860,420,93,9.247
values_518,1029,497,116,8.871
values_122,964,472,106,9.094
values_541,1031,499,116,8.888
values_279,947,463,104,9.106
values_256,948,464,104,9.115
values_796,367,181,39,9.410
values_504,416,202,46,9.043
values_752,859,419,93,9.237
values_459,964,472,106,9.094
values_658,1108,541,120,9.233
values_408,1313,638,147,8.932
values_867,930,454,102,9.118
values_727,1295,628,145,8.931
values_177,1116,540,127,8.787
values_823,964,472,106,9.094
values_822,965,473,106,9.104
values_218,365,179,39,9.359
values_426,1244,605,138,9.014
values_776,367,181,39,9.410
values_143,929,453,102,9.108
values_739,930,454,102,9.118
values_312,843,411,91,9.264
values_174,1242,603,138,9.000
values_669,980,476,109,8.991
values_120,964,472,106,9.094
