values_242,16
values_505,16
values_924,18
values_862,24
values_287,2
values_733,10
values_813,20
values_11,12
values_19,20
values_999,8
values_134,11
values_609,7
values_993,14
values_731,7
values_127,5
values_889,24
values_987,9
values_780,28
values_435,12
values_950,3
values_976,20
values_557,13
values_398,19
values_892,5
values_670,24
values_574,26
values_163,7
values_900,5
values_392,26
values_447,6
values_523,10
values_679,17
values_419,17
values_895,9
values_298,21
values_155,19
values_12,27
values_160,21
values_626,18
values_38,8
values_146,4
values_81,18
values_687,5
values_213,22
values_212,8
values_568,2
values_5,17
values_40,27
values_970,4
values_707,5
values_406,23
values_893,4
values_144,2
values_979,21
values_831,14
values_402,2
values_404,20
values_310,23
values_70,24
values_268,12
values_412,17
values_290,22
values_916,16
values_567,26
values_913,21
values_232,9
values_319,9
values_23,2
values_899,7
values_428,25
values_858,5
values_546,24
values_432,21
values_231,18
values_388,5
values_350,23
values_603,6
values_364,7
values_530,28
values_72,23
values_536,16
values_79,4
values_342,24
values_803,6
values_501,11
values_540,12
values_955,3
values_191,11
values_812,25
values_545,15
values_78,16
values_526,21
values_695,23
values_87,12
values_300,26
values_964,12
values_998,17
values_988,21
values_6,23
values_625,24
values_518,22
values_122,26
values_541,2
values_279,6
values_256,24
values_796,24
values_504,8
values_752,25
values_459,24
values_658,13
values_408,26
values_867,20
values_727,13
values_177,2
values_823,25
values_822,25
values_218,3
values_426,19
values_776,19
values_143,24
values_739,20
values_312,12
values_174,10
values_669,15
values_120,9
values_974,8
values_217,2
values_866,18
values_192,8
values_328,22
values_68,16
values_387,4
values_69,5
values_749,7
values_135,7
values_341,19
values_494,9
values_1,13
values_589,4
values_925,21
values_524,18
values_994,20
values_856,17
values_156,11
values_470,21
values_207,16
values_655,8
values_441,4
values_109,10
values_45,12
values_125,28
values_600,14
values_708,28
values_791,8
values_912,23
values_533,19
values_418,7
values_228,14
values_585,15
values_465,18
values_239,14
values_842,9
values_208,10
values_932,8
values_957,2
values_563,17
values_766,18
values_476,27
values_175,7
values_591,9
values_997,19
values_385,10
values_115,10
values_653,25
values_753,5
values_241,17
values_197,22
values_636,8
values_450,17
values_106,23
values_699,16
values_578,7
values_644,6
values_570,24
values_873,16
values_33,3
values_210,8
values_486,28
values_252,28
values_694,5
values_759,20
values_245,5
values_15,17
values_792,13
values_248,16
values_246,23
values_556,2
values_513,13
values_93,3
values_558,4
values_991,19
values_181,9
values_674,9
values_652,24
values_344,21
values_715,6
values_528,14
values_276,7
values_24,21
values_296,25
values_244,2
values_380,21
values_25,4
values_740,21
values_478,28
values_379,18
values_810,20
values_440,16
values_543,4
values_130,23
values_225,18
values_285,17
values_363,15
values_667,23
values_26,20
values_793,10
values_772,20
values_931,2
values_981,4
values_422,3
values_920,12
values_259,17
values_477,4
values_738,14
values_430,26
values_922,16
values_903,18
values_761,24
values_204,3
values_48,6
values_71,20
values_851,28
values_347,23
values_725,12
values_266,2
values_448,22
values_934,6
values_531,23
values_224,27
values_686,9
values_927,5
values_407,25
values_76,26
values_949,11
values_969,22
values_781,9
values_7,26
values_683,28
values_376,11
values_877,24
values_654,3
values_508,14
values_332,16
values_281,13
values_381,17
values_769,11
values_701,3
values_855,25
values_320,22
values_50,22
values_918,25
values_615,27
values_704,2
values_633,9
values_847,9
values_602,4
values_399,13
values_22,23
values_313,9
values_375,8
values_963,14
values_168,10
values_226,22
values_190,13
values_429,17
values_236,9
values_777,18
values_909,11
values_438,21
values_607,8
values_717,5
values_782,16
values_258,9
values_872,8
values_637,8
values_746,17
values_4,9
values_345,12
values_102,12
values_962,16
values_356,20
values_853,7
values_849,26
values_814,28
values_370,11
values_778,17
values_458,7
values_818,28
values_119,12
values_373,17
values_351,10
values_32,18
values_770,12
values_371,4
values_283,14
values_535,17
values_250,20
values_132,28
values_649,13
values_77,10
values_260,15
values_891,13
values_91,11
values_137,9
values_42,18
values_13,22
values_577,6
values_41,10
values_809,27
values_414,17
values_360,21
values_386,13
values_158,14
values_904,26
values_480,14
values_647,24
values_104,26
values_55,15
values_491,15
values_391,24
values_972,3
values_571,25
values_940,15
values_861,28
values_324,24
values_549,24
values_170,2
values_269,25
values_442,14
values_520,17
values_455,16
values_31,28
values_971,24
values_397,5
values_254,5
values_616,8
values_66,5
values_943,9
values_117,17
values_451,11
values_643,2
values_688,16
values_569,10
values_745,4
values_65,17
values_980,16
values_982,19
values_62,28
values_789,10
values_401,12
values_21,18
values_598,24
values_273,15
values_534,21
values_118,5
values_141,18
values_366,11
values_222,4
values_876,24
values_700,3
values_95,6
values_806,28
values_671,28
values_816,22
values_630,27
values_433,16
values_905,11
values_84,21
values_233,27
values_664,18
values_162,21
values_681,26
values_542,4
values_169,14
values_660,22
values_488,22
values_894,9
values_828,23
values_537,19
values_845,13
values_584,12
values_457,9
values_499,3
values_369,5
values_58,2
values_64,15
values_196,8
values_462,3
values_343,10
values_262,16
values_966,24
values_261,18
values_349,7
values_263,20
values_801,16
values_292,10
values_786,24
values_101,10
values_691,9
values_926,12
values_754,28
values_215,18
values_977,22
values_850,19
values_646,19
values_628,13
values_941,26
values_353,20
values_690,19
values_961,6
values_331,19
values_377,28
values_128,27
values_336,2
values_632,25
values_166,12
values_744,24
values_837,12
values_807,20
values_838,12
values_723,8
values_874,6
values_627,11
values_555,13
values_446,10
values_716,4
values_240,27
values_140,13
values_317,16
values_83,25
values_696,27
values_413,10
values_94,18
values_937,16
values_199,12
values_596,24
values_0,27
values_953,22
values_906,9
values_742,21
values_396,14
values_159,10
values_238,28
values_136,24
values_915,25
values_99,7
values_771,18
values_96,22
values_768,23
values_67,11
values_565,26
values_848,5
values_114,17
values_61,19
values_511,15
values_729,8
values_460,6
values_832,20
values_348,20
values_182,5
values_986,21
values_180,12
values_930,22
values_274,16
values_309,17
values_496,27
values_165,26
values_553,15
values_870,2
values_795,8
values_361,16
values_302,14
values_586,12
values_880,17
values_665,24
values_527,24
values_372,8
values_382,3
values_43,2
values_935,3
values_2,21
values_790,7
values_152,5
values_871,10
values_434,26
values_775,9
values_500,26
values_220,23
values_875,21
values_249,21
values_808,24
values_859,14
values_539,2
values_635,11
values_311,24
values_183,5
values_54,6
values_390,2
