id,cInstr
values_242,1174
values_505,538
values_924,1174
values_862,874
values_287,814
values_733,1234
values_813,1054
values_11,874
values_19,700
values_999,700
values_134,538
values_609,994
values_993,934
values_731,130
values_127,484
values_889,1234
values_987,1474
values_780,700
values_435,88
values_950,322
values_976,46
values_557,592
values_398,46
values_892,430
values_670,700
values_574,178
values_163,1354
values_900,274
values_392,1354
values_447,934
values_523,130
values_679,1414
values_419,592
values_895,88
values_298,376
values_155,592
values_12,1354
values_160,994
values_626,592
values_38,1414
values_146,1354
values_81,376
values_687,994
values_213,1114
values_212,1294
values_568,46
values_5,1354
values_40,178
values_970,1054
values_707,934
values_406,1354
values_893,1114
values_144,646
values_979,1294
values_831,130
values_402,592
values_404,1234
values_310,430
values_70,484
values_268,1234
values_412,700
values_290,376
values_916,538
values_567,538
values_913,994
values_232,1054
values_319,592
values_23,646
values_899,376
values_428,484
values_858,1354
values_546,994
values_432,1354
values_231,178
values_388,538
values_350,1414
values_603,226
values_364,1354
values_530,874
values_72,1294
values_536,130
values_79,1114
values_342,1354
values_803,1174
values_501,592
values_540,934
values_955,376
values_191,1174
values_812,1474
values_545,754
values_78,538
values_526,700
values_695,1294
values_87,1474
values_300,1114
values_964,484
values_998,1054
values_988,1414
values_6,700
values_625,1414
values_518,874
values_122,226
values_541,274
values_279,538
values_256,874
values_796,814
values_504,46
values_752,226
values_459,646
values_658,1474
values_408,430
values_867,934
values_727,700
values_177,874
values_823,376
values_822,178
values_218,646
values_426,754
values_776,1114
values_143,46
values_739,874
values_312,88
values_174,1414
values_669,1054
values_120,1234
values_974,1294
values_217,46
values_866,484
values_192,1234
values_328,934
values_68,130
values_387,1234
values_69,1354
values_749,178
values_135,46
values_341,376
values_494,178
values_1,88
values_589,484
values_925,1354
values_524,430
values_994,1414
values_856,1054
values_156,646
values_470,934
values_207,178
values_655,814
values_441,934
values_109,226
values_45,178
values_125,1294
values_600,1294
values_708,700
values_791,88
values_912,130
values_533,646
values_418,1294
values_228,484
values_585,538
values_465,430
values_239,874
values_842,130
values_208,646
values_932,484
values_957,994
values_563,934
values_766,538
values_476,1054
values_175,1054
values_591,1474
values_997,226
values_385,934
values_115,994
values_653,46
values_753,376
values_241,934
values_197,88
values_636,322
values_450,376
values_106,178
values_699,1114
values_578,934
values_644,46
values_570,430
values_873,1474
values_33,592
values_210,484
values_486,874
values_252,1474
values_694,814
values_759,700
values_245,274
values_15,934
values_792,994
values_248,484
values_246,1054
values_556,994
values_513,1474
values_93,1294
values_558,274
values_991,430
values_181,814
values_674,814
values_652,1354
values_344,130
values_715,1294
values_528,592
values_276,1354
values_24,1174
values_296,322
values_244,430
values_380,1174
values_25,1414
values_740,1354
values_478,322
values_379,1354
values_810,178
values_440,1474
values_543,484
values_130,178
values_225,46
values_285,130
values_363,1294
values_667,1414
values_26,1354
values_793,646
values_772,88
values_931,1414
values_981,274
values_422,88
values_920,1114
values_259,1114
values_477,46
values_738,178
values_430,46
values_922,322
values_903,322
values_761,1054
values_204,754
values_48,178
values_71,1174
values_851,226
values_347,130
values_725,1414
values_266,1114
values_448,1414
values_934,754
values_531,226
values_224,700
values_686,130
values_927,46
values_407,754
values_76,700
values_949,178
values_969,1054
values_781,592
values_7,226
values_683,1174
values_376,994
values_877,376
values_654,1114
values_508,1174
values_332,994
values_281,1414
values_381,814
values_769,538
values_701,1114
values_855,646
values_320,1174
values_50,322
values_918,1174
values_615,1474
values_704,1414
values_633,1474
values_847,1054
values_602,178
values_399,814
values_22,130
values_313,538
values_375,322
values_963,1114
values_168,376
values_226,592
values_190,1054
values_429,1294
values_236,700
values_777,130
values_909,226
values_438,226
values_607,88
values_717,1054
values_782,1234
values_258,178
values_872,754
values_637,178
values_746,646
values_4,322
values_345,754
values_102,274
values_962,1414
values_356,1114
values_853,484
values_849,1354
values_814,1054
values_370,130
values_778,1114
values_458,874
values_818,754
values_119,226
values_373,1354
values_351,592
values_32,934
values_770,130
values_371,1354
values_283,1414
values_535,1294
values_250,934
values_132,130
values_649,994
values_77,814
values_260,430
values_891,874
values_91,226
values_137,754
values_42,88
values_13,934
values_577,1114
values_41,1414
values_809,592
values_414,1354
values_360,274
values_386,1354
values_158,700
values_904,226
values_480,274
values_647,1114
values_104,376
values_55,538
values_491,1414
values_391,322
values_972,646
values_571,1054
values_940,430
values_861,1054
values_324,934
values_549,934
values_170,754
values_269,226
values_442,1114
values_520,1234
values_455,178
values_31,46
values_971,874
values_397,1354
values_254,1234
values_616,376
values_66,376
values_943,700
values_117,46
values_451,1354
values_643,484
values_688,700
values_569,754
values_745,700
values_65,592
values_980,1354
values_982,322
values_62,1294
values_789,1114
values_401,934
values_21,226
values_598,754
values_273,376
values_534,376
values_118,46
values_141,646
values_366,592
values_222,430
values_876,592
values_700,274
values_95,646
values_806,994
values_671,178
values_816,88
values_630,376
values_433,130
values_905,484
values_84,538
values_233,430
values_664,934
values_162,1234
values_681,700
values_542,178
values_169,754
values_660,994
values_488,226
values_894,994
values_828,754
values_537,994
values_845,322
values_584,1234
values_457,592
values_499,130
values_369,322
values_58,934
values_64,274
values_196,700
values_462,1174
values_343,226
values_262,88
values_966,322
values_261,88
values_349,874
values_263,1174
values_801,274
values_292,274
values_786,538
values_101,754
values_691,538
values_926,994
values_754,274
values_215,1114
values_977,592
values_850,130
values_646,1234
values_628,1474
values_941,700
values_353,538
values_690,46
values_961,994
values_331,592
values_377,1354
values_128,178
values_336,1354
values_632,934
values_166,226
values_744,88
values_837,1414
values_807,1294
values_838,1354
values_723,646
values_874,1474
values_627,1354
values_555,226
values_446,484
values_716,1354
values_240,1174
values_140,814
values_317,376
values_83,1174
values_696,1294
values_413,700
values_94,538
values_937,484
values_199,274
values_596,226
values_0,1474
values_953,376
values_906,226
values_742,1174
values_396,130
values_159,1234
values_238,1414
values_136,88
values_915,484
values_99,1114
values_771,1474
values_96,1114
values_768,994
values_67,646
values_565,1234
values_848,874
values_114,376
values_61,322
values_511,178
values_729,322
values_460,814
values_832,1474
values_348,1414
values_182,226
values_986,994
values_180,1474
values_930,592
values_274,1234
values_309,274
values_496,994
values_165,646
values_553,226
values_870,1414
values_795,1174
values_361,1414
values_302,1114
values_586,1294
values_880,754
values_665,592
values_527,430
values_372,484
values_382,874
values_43,226
values_935,994
values_2,700
values_790,538
values_152,226
values_871,88
values_434,1354
values_775,1414
values_500,178
values_220,1174
values_875,934
values_249,934
values_808,754
values_859,178
values_539,46
values_635,538
values_311,754
values_183,484
values_54,430
values_390,646
values_890,874
values_711,1114
values_471,754
values_995,376
values_443,1234
values_464,226
values_774,814
values_200,1474
values_747,88
values_758,430
values_30,646
values_820,226
values_393,1174
values_576,874
values_445,592
values_662,592
values_403,874
values_640,646
values_59,592
values_490,1474
values_194,430
values_751,700
values_663,1474
values_938,1174
values_532,130
values_885,538
values_713,178
values_193,1054
values_650,1174
values_564,1294
values_267,538
values_147,1114
values_709,1414
values_857,1054
values_334,274
values_965,322
values_824,874
values_784,88
values_229,226
values_538,88
values_463,88
values_741,1414
values_85,754
values_493,1114
values_794,538
values_202,1234
values_74,538
values_410,1114
values_469,538
values_394,226
values_149,1174
values_945,874
values_293,178
values_456,700
values_975,646
values_547,814
values_164,376
values_720,754
values_833,934
values_90,130
values_954,994
values_483,1354
values_990,1234
values_113,934
values_878,934
values_942,1234
values_126,754
