id,clockCycles,assemblyInstr
values_242,22032,13252
values_505,12197,6445
values_924,21762,13038
values_862,17406,10004
values_287,16371,9260
values_733,22766,13770
values_813,20065,11841
values_11,17518,10091
values_19,14645,8149
values_999,14583,8095
values_134,12286,6508
values_609,19203,11300
values_993,18216,10513
values_731,6177,2364
values_127,11528,5924
values_889,22769,13778
values_987,26332,16295
values_780,14618,8118
values_435,5682,2008
values_950,8892,4250
values_976,4997,1610
values_557,13024,6989
values_398,4980,1601
values_892,10688,5363
values_670,14721,8201
values_574,6957,2864
values_163,24392,14905
values_900,8203,3770
values_392,24591,15061
values_447,18334,10609
values_523,6170,2355
values_679,25347,15524
values_419,12967,6952
values_895,5611,1990
values_298,9902,4791
values_155,13041,7006
values_12,24576,15050
values_160,19139,11250
values_626,13131,7079
values_38,25608,15727
values_146,24728,15161
values_81,9944,4822
values_687,19164,11274
values_213,20916,12447
values_212,23811,14511
values_568,4980,1601
values_5,24506,14979
values_40,6957,2864
values_970,20173,11929
values_707,18568,10779
values_406,24648,15108
values_893,21080,12581
values_144,13734,7499
values_979,23760,14475
values_831,6223,2392
values_402,13065,7022
values_404,22759,13762
values_310,10712,5384
values_70,11577,5969
values_268,22809,13812
values_412,14747,8223
values_290,10075,4924
values_916,12360,6563
values_567,12124,6385
values_913,19100,11218
values_232,20152,11906
values_319,13122,7070
values_23,13739,7505
values_899,10040,4896
values_428,11441,5857
values_858,24640,15081
values_546,19225,11319
values_432,24562,15039
values_231,6952,2855
values_388,12266,6491
values_350,25794,15876
values_603,7592,3313
values_364,24464,14956
values_530,17268,9895
values_72,23672,14402
values_536,6205,2383
values_79,20918,12444
values_342,24666,15128
values_803,21785,13062
values_501,13112,7050
values_540,18496,10735
values_955,10008,4880
values_191,21736,13009
values_812,26281,16256
values_545,15427,8721
values_78,12243,6485
values_526,14708,8192
values_695,23737,14456
values_87,26451,16386
values_300,20980,12492
values_964,11531,5934
values_998,20156,11905
values_988,25711,15815
values_6,14608,8105
values_625,25785,15870
values_518,17433,10030
values_122,7574,3304
values_541,8249,3805
values_279,12190,6437
values_256,17385,9988
values_796,16584,9423
values_504,4980,1601
values_752,7570,3294
values_459,13920,7642
values_658,26349,16295
values_408,10654,5332
values_867,18395,10655
values_727,14714,8197
values_177,17380,9987
values_823,10032,4887
values_822,6816,2820
values_218,13855,7592
values_426,15445,8740
values_776,21120,12602
values_143,4997,1610
values_739,17424,10009
values_312,5720,1999
values_174,25673,15773
values_669,20066,11843
values_120,22902,13883
values_974,23848,14538
values_217,4997,1610
values_866,11535,5934
values_192,22772,13771
values_328,18480,10704
values_68,6072,2348
values_387,22968,13913
values_69,24668,15125
values_749,6970,2873
values_135,4980,1601
values_341,9968,4843
values_494,6876,2826
values_1,5682,2008
values_589,11535,5933
values_925,24676,15125
values_524,10713,5371
values_994,25702,15801
