id,clockCycles,assemblyInstr
values_242,24665,13053
values_505,122091,66283
values_924,259735,129267
values_862,487237,271035
values_287,759,383
values_733,763,383
values_813,16269,8851
values_11,487389,271035
values_19,228204,120829
values_999,228339,120829
values_134,487199,271035
values_609,487313,271035
values_993,16287,8851
values_731,192175,104291
values_127,51177,27037
values_889,259527,129267
values_987,122247,66283
values_780,24623,13053
values_435,551179,299099
values_950,24623,13053
values_976,97488,54139
values_557,97224,54139
values_398,16293,8851
values_892,97378,54139
values_670,2274,1213
values_574,122043,66283
values_163,2298,1213
values_900,158834,88419
values_392,51006,27037
values_447,71449,38859
values_523,2292,1213
values_679,487598,271035
values_419,71619,38859
values_895,330315,174813
values_298,24637,13053
values_155,121911,66283
values_12,2295,1213
values_160,24574,13053
values_626,259351,129267
values_38,71519,38859
values_146,9419,4989
values_81,97257,54139
values_687,259367,129267
values_213,487199,271035
values_212,71529,38859
values_568,34095,17027
values_5,228504,120829
values_40,487047,271035
values_970,34103,17027
values_707,228459,120829
values_406,259687,129267
values_893,4723,2379
values_144,228114,120829
values_979,330519,174813
values_831,122235,66283
values_402,4739,2379
values_404,121863,66283
values_310,2283,1213
values_70,4743,2379
values_268,759,383
values_412,34199,17027
values_290,191979,104291
values_916,487465,271035
values_567,122055,66283
values_913,228354,120829
values_232,228444,120829
values_319,9429,4989
values_23,16329,8851
values_899,97334,54139
values_428,71549,38859
values_858,228264,120829
values_546,9404,4989
values_432,122043,66283
values_231,486496,271035
values_388,34111,17027
values_350,16281,8851
values_603,228369,120829
values_364,71449,38859
values_530,487503,271035
values_72,487180,271035
values_536,16299,8851
values_79,2298,1213
values_342,9379,4989
values_803,551019,299099
values_501,487218,271035
values_540,228384,120829
values_955,16335,8851
values_191,34111,17027
values_812,159068,88419
values_545,71459,38859
values_78,34103,17027
values_526,4759,2379
values_695,24574,13053
values_87,551019,299099
values_300,259751,129267
values_964,259463,129267
values_998,259719,129267
values_988,4759,2379
values_6,16311,8851
values_625,34135,17027
values_518,259479,129267
values_122,158860,88419
values_541,2286,1213
values_279,259335,129267
values_256,51096,27037
values_796,159081,88419
values_504,9409,4989
values_752,122127,66283
values_459,228219,120829
values_658,330502,174813
values_408,4727,2379
values_867,97312,54139
values_727,192273,104291
values_177,24651,13053
values_823,24602,13053
values_822,24602,13053
values_218,16251,8851
values_426,192245,104291
values_776,759,383
values_143,97510,54139
values_739,330808,174813
values_312,753,383
values_174,330417,174813
values_669,487332,271035
values_120,9429,4989
values_974,16305,8851
values_217,71469,38859
values_866,16281,8851
values_192,34135,17027
values_328,159016,88419
values_68,97345,54139
values_387,121911,66283
values_69,97400,54139
values_749,487161,271035
values_135,122103,66283
values_341,550519,299099
values_494,97400,54139
values_1,159016,88419
values_589,228654,120829
values_925,16287,8851
values_524,97246,54139
values_994,192091,104291
values_856,228309,120829
values_156,403221,218971
values_470,121911,66283
values_207,97268,54139
values_655,97367,54139
values_441,122247,66283
values_109,16335,8851
values_45,228474,120829
values_125,16251,8851
values_600,9404,4989
values_708,97422,54139
values_791,9404,4989
values_912,403761,218971
values_533,4743,2379
values_418,71519,38859
values_228,4735,2379
values_585,51159,27037
values_465,192231,104291
values_239,97334,54139
values_842,71519,38859
values_208,551119,299099
values_932,97301,54139
values_957,228384,120829
values_563,34143,17027
values_766,228414,120829
