inputName,text,data,bss
values_242,364,101,49
values_505,376,288,144
values_924,340,512,256
values_862,388,725,361
values_287,340,8,4
values_733,340,8,4
values_813,376,72,36
values_11,388,725,361
values_19,364,453,225
values_999,364,453,225
values_134,388,725,361
values_609,388,725,361
values_993,376,72,36
values_731,376,392,196
values_127,364,165,81
values_889,340,512,256
values_987,376,288,144
values_780,364,101,49
values_435,376,800,400
values_950,364,101,49
values_976,388,245,121
values_557,388,245,121
values_398,376,72,36
values_892,388,245,121
values_670,364,21,9
values_574,376,288,144
values_163,364,21,9
values_900,388,341,169
values_392,364,165,81
values_447,376,200,100
values_523,364,21,9
values_679,388,725,361
values_419,376,200,100
values_895,364,581,289
values_298,364,101,49
values_155,376,288,144
values_12,364,21,9
values_160,364,101,49
values_626,340,512,256
values_38,376,200,100
values_146,364,53,25
values_81,388,245,121
values_687,340,512,256
values_213,388,725,361
values_212,376,200,100
values_568,340,128,64
values_5,364,453,225
values_40,388,725,361
values_970,340,128,64
values_707,364,453,225
values_406,340,512,256
values_893,340,32,16
values_144,364,453,225
values_979,364,581,289
values_831,376,288,144
values_402,340,32,16
values_404,376,288,144
values_310,364,21,9
values_70,340,32,16
values_268,340,8,4
values_412,340,128,64
values_290,376,392,196
values_916,388,725,361
values_567,376,288,144
values_913,364,453,225
values_232,364,453,225
values_319,364,53,25
values_23,376,72,36
values_899,388,245,121
values_428,376,200,100
values_858,364,453,225
values_546,364,53,25
values_432,376,288,144
values_231,388,725,361
values_388,340,128,64
values_350,376,72,36
values_603,364,453,225
values_364,376,200,100
values_530,388,725,361
values_72,388,725,361
values_536,376,72,36
values_79,364,21,9
values_342,364,53,25
values_803,376,800,400
values_501,388,725,361
values_540,364,453,225
values_955,376,72,36
values_191,340,128,64
values_812,388,341,169
values_545,376,200,100
values_78,340,128,64
values_526,340,32,16
values_695,364,101,49
values_87,376,800,400
values_300,340,512,256
values_964,340,512,256
values_998,340,512,256
values_988,340,32,16
values_6,376,72,36
values_625,340,128,64
values_518,340,512,256
values_122,388,341,169
values_541,364,21,9
values_279,340,512,256
values_256,364,165,81
values_796,388,341,169
values_504,364,53,25
values_752,376,288,144
values_459,364,453,225
values_658,364,581,289
values_408,340,32,16
values_867,388,245,121
values_727,376,392,196
values_177,364,101,49
values_823,364,101,49
values_822,364,101,49
values_218,376,72,36
values_426,376,392,196
values_776,340,8,4
values_143,388,245,121
values_739,364,581,289
values_312,340,8,4
values_174,364,581,289
values_669,388,725,361
values_120,364,53,25
values_974,376,72,36
values_217,376,200,100
values_866,376,72,36
values_192,340,128,64
values_328,388,341,169
values_68,388,245,121
values_387,376,288,144
values_69,388,245,121
values_749,388,725,361
values_135,376,288,144
values_341,376,800,400
values_494,388,245,121
values_1,388,341,169
values_589,364,453,225
values_925,376,72,36
values_524,388,245,121
values_994,376,392,196
values_856,364,453,225
values_156,376,648,324
values_470,376,288,144
values_207,388,245,121
values_655,388,245,121
values_441,376,288,144
values_109,376,72,36
values_45,364,453,225
values_125,376,72,36
values_600,364,53,25
values_708,388,245,121
values_791,364,53,25
