96,-62,87,5,-43,-113,66,118,109,-101,-5,42,123,-58,123,69,111,4,-74,0,0,0,0,0,0,0,0,0
116,-29,-71,-48,112,-107,-42,-108,-10,82,44,107,34,31,52,-10,-44,99,91,0,0,0,0,0,0,0,0,0
105,-123,-33,25,-71,-26,-102,75,46,1,-19,-37,9,-20,-33,123,51,104,37,0,0,0,0,0,0,0,0,0
96,-19,-47,87,60,34,104,-114,-102,66,-89,-105,63,124,89,82,-64,-33,61,0,0,0,0,0,0,0,0,0
101,-31,-80,23,7,-54,-23,47,28,50,65,-39,-2,-70,35,120,119,119,62,0,0,0,0,0,0,0,0,0
-90,126,-12,-96,60,58,59,-70,6,62,52,85,-69,112,-67,-118,95,8,-120,0,0,0,0,0,0,0,0,0
-62,26,-48,-97,20,-81,103,-83,-76,-83,69,-125,84,19,-61,103,-71,122,-49,0,0,0,0,0,0,0,0,0
-112,-79,-57,111,35,17,98,108,82,113,82,46,79,65,57,74,-60,65,-9,0,0,0,0,0,0,0,0,0
-94,17,69,123,109,-41,8,-33,-124,70,103,-125,-47,104,-61,13,-36,-22,31,0,0,0,0,0,0,0,0,0
-98,-90,103,39,-123,-34,-82,41,18,-84,73,59,100,48,69,-61,-33,-5,-101,0,0,0,0,0,0,0,0,0
-113,-5,-4,41,32,-44,79,-50,-128,-101,-45,-69,51,5,47,-50,-36,-37,-79,0,0,0,0,0,0,0,0,0
48,1,81,43,-51,-110,-90,-51,105,-42,74,-81,76,-105,44,-4,15,53,3,0,0,0,0,0,0,0,0,0
-50,-1,38,-13,113,35,17,-127,-48,-118,-41,6,-97,79,29,108,25,-32,-4,0,0,0,0,0,0,0,0,0
-62,-65,67,101,-99,-93,48,-101,74,-96,54,-64,87,77,9,-123,85,83,35,0,0,0,0,0,0,0,0,0
-47,96,-59,39,-16,33,-112,-55,14,115,-64,2,66,-65,-7,-37,-10,-10,83,0,0,0,0,0,0,0,0,0
37,-61,-29,63,-75,-110,18,3,-103,102,-15,111,-54,-61,105,-88,126,-108,28,0,0,0,0,0,0,0,0,0
4,63,7,-50,-42,23,-122,73,-12,67,113,87,-83,-56,-56,102,114,24,-21,0,0,0,0,0,0,0,0,0
-77,-70,-2,52,87,120,104,-20,39,-47,-62,-113,-115,6,-19,96,-64,-82,68,0,0,0,0,0,0,0,0,0
-119,2,59,8,32,89,48,22,-52,-80,-60,65,-116,-59,13,-16,-16,52,-25,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
