feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.0024619679867459716	3.406840947217113e-05	0.002081146905183207	0.0028808519754569524	0.007458035276858302	0.0018645088192145755
DistinctOperands	0.0007103275636434555	0.0019403774731503126	0.0	7.776397678619653e-05	0.0027284690135799647	0.0006821172533949912
ProgramLength	0.005596810768745051	0.004937929840867005	0.00037867590887428104	0.0028175941676321058	0.013731010686118443	0.003432752671529611
VocabularySize	0.00018573914769612202	0.0004055012847359726	0.0	0.00010211856602814989	0.0006933589984602445	0.00017333974961506113
ProgramVolume	0.0034039542169440407	0.0022331743886683944	0.001075991927321204	0.002298231972305553	0.009011352505239193	0.002252838126309798
Effort	0.004053214646068089	0.0001818013147454296	0.002185116438850557	0.0029651732984036566	0.009385305698067732	0.002346326424516933
ProgramLevel	0.0026274355900065944	1.3054826654289906e-05	0.0	4.0232471349652746e-05	0.002680722888010537	0.0006701807220026343
ProgramLevel.1	0.002626930682032614	9.345189903175333e-06	0.0	2.3177111486881516e-05	0.0026594529834226706	0.0006648632458556677
DifficultyLevel	0.001330344891756368	0.006166671272515195	0.0016888577186311374	0.0029556058198145795	0.012141479702717279	0.0030353699256793197
TimeToImplement	0.005109471449522069	0.0012158729849760291	0.0011999835325953933	0.002152944081710961	0.009678272048804452	0.002419568012201113
BugsDelivered	0.003471579706247043	7.63565579108878e-05	0.0013875499422243396	0.002644807679159855	0.007580293885542125	0.0018950734713855312
Sloc	0.0034355876144586497	2.1849427677046525e-05	0.0	3.938210344443926e-05	0.0034968191455801356	0.0008742047863950339
DecisionPoint	0.0023046315704735613	1.9363218767822818e-05	0.0	2.3967449489714505e-05	0.002347962238731099	0.0005869905596827748
GlobalVariables	0.0031613565504307107	8.936322275157367e-05	0.0	0.00010601634049413699	0.003356736113676421	0.0008391840284191053
If	0.002969014309029391	2.1731481928866726e-05	0.0	8.323670541091891e-06	0.0029990694614993496	0.0007497673653748374
Loop	0.00039542188534569874	1.3755126583923378e-05	0.0	0.00015661273471159678	0.0005657897466412188	0.0001414474366603047
Goto	9.719560690719154e-05	0.0	0.0	4.740636221796293e-06	0.00010193624312898783	2.5484060782246957e-05
Assignment	0.005997668413044441	4.843927851075201e-07	0.0	2.0560991956568887e-05	0.006018713797786118	0.0015046784494465294
ExitPoint	0.002409886467516396	3.1038675404969166e-06	0.0	9.364046361260094e-06	0.002422354381418153	0.0006055885953545382
Function	0.0030367613632608266	6.147698740268426e-06	0.0	1.1873504516757896e-05	0.003054782566517853	0.0007636956416294632
FunctionCall	0.003106589668064744	7.355419693971769e-06	0.0	1.2201534136324196e-05	0.00312614662189504	0.00078153665547376
PointerDereferencing	3.1802589888340124e-05	7.569622375069305e-07	0.0	4.3263433550266925e-07	3.299218646134972e-05	8.24804661533743e-06
CyclomaticComplexity	0.005669389875578141	1.0595007494066074e-06	0.0	2.9785025648648516e-05	0.005700234401976196	0.001425058600494049
SCALAR_INPUT	7.332951377211505e-06	0.0	0.0	1.4413264973517566e-09	7.334392703708856e-06	1.833598175927214e-06
RANGE_SCALAR_VALUES	2.25967180327066e-05	0.0	0.0	5.264501009506393e-10	2.259724448280755e-05	5.649311120701888e-06
SCALAR_INDEX_INPUT	1.2119318698488446e-05	1.0067457248556442e-08	0.0	6.560822861080697e-07	1.2785468441845071e-05	3.196367110461268e-06
RANGE_SCALAR_INDEX_VALUES	2.85970529422581e-05	3.2095586144218224e-08	0.0	3.7799441794798296e-07	2.90071429463503e-05	7.251785736587575e-06
ARRAY_INPUT	0.004623512557292787	0.0003200801442201823	0.0	2.5283844183222175e-05	0.004968876545696192	0.001242219136424048
RANGE_ARRAY_INPUT	2.928918695985051e-05	5.424653996202425e-06	0.0	1.538042657180246e-07	3.486764522177096e-05	8.71691130544274e-06
cInstr	0.9178120518661675	0.9796933130588897	0.986768390705027	0.9782073531105686	3.8624811087406528	0.9656202771851632
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	8.472627847026369e-07	0.0	0.0	2.4666157336967683e-09	8.497294004363337e-07	2.1243235010908342e-07
V_VAL_1	9.825334448015609e-08	0.0	0.0	1.331919452943561e-08	1.1157253900959169e-07	2.7893134752397923e-08
V_VAL_2	3.3392979254112845e-09	0.0	0.0	1.2739507249522792e-08	1.6078805174934077e-08	4.019701293733519e-09
V_VAL_3	4.171619781342541e-09	0.0	0.0	1.0453697036641873e-07	1.0870859014776126e-07	2.7177147536940316e-08
V_VAL_4	6.83475527484949e-08	5.279436448595309e-09	0.0	9.365791925759262e-08	1.6728490845468283e-07	4.182122711367071e-08
V_VAL_5	9.932172942519669e-09	0.0	0.0	2.2032787607671926e-08	3.19649605501916e-08	7.9912401375479e-09
V_VAL_6	1.8334190443809492e-08	0.0	0.0	1.0917844996129707e-08	2.92520354399392e-08	7.3130088599848e-09
V_VAL_7	1.0112081100997434e-07	0.0	0.0	2.2131525483190908e-07	3.2243606584188345e-07	8.060901646047086e-08
V_VAL_8	3.903786612145868e-09	1.260959865936752e-09	0.0	3.289674846424132e-09	8.454421324506752e-09	2.113605331126688e-09
V_VAL_9	1.0294343807011945e-08	0.0	0.0	8.5600800313002e-08	9.589514412001395e-08	2.3973786030003487e-08
V_VAL_10	6.818445317898469e-08	1.1694155157059513e-07	0.0	3.966886595278546e-08	2.2479487070236528e-07	5.619871767559132e-08
V_VAL_11	1.510146688982473e-09	0.0	0.0	6.5877330308221055e-09	8.097879719804579e-09	2.0244699299511447e-09
V_VAL_12	7.839523749373753e-07	0.0	0.0	9.486853314115913e-08	8.788209080785344e-07	2.197052270196336e-07
V_VAL_13	9.132746729426596e-09	0.0	0.0	2.461184032685818e-08	3.3744587056284776e-08	8.436146764071194e-09
V_VAL_14	1.2268156833715737e-06	0.0	0.0	7.906510217328687e-06	9.13332590070026e-06	2.283331475175065e-06
V_VAL_15	9.075651174466048e-08	0.0	0.0	2.500121989650513e-07	3.407687107097118e-07	8.519217767742795e-08
V_VAL_16	6.12179438398485e-09	0.0	0.0	9.356340256768875e-08	9.96851969516736e-08	2.49212992379184e-08
V_VAL_17	5.9071250388355084e-08	2.1167110724523252e-08	0.0	1.6203573715965187e-08	9.644193482884352e-08	2.411048370721088e-08
V_VAL_18	5.7900377881921874e-06	2.8979442978145622e-06	0.0	4.6344592238387746e-08	8.734326678245137e-06	2.1835816695612843e-06
V_VAL_19	8.14507680412505e-08	0.0	0.0	3.648009791979661e-07	4.462517472392166e-07	1.1156293680980415e-07
V_VAL_20	4.282854715062988e-09	1.751346258558327e-09	0.0	7.14025666939364e-08	7.743676766755771e-08	1.9359191916889428e-08
V_VAL_21	3.738363181363302e-08	0.0	0.0	8.338323426349412e-10	3.8217464156267963e-08	9.554366039066991e-09
