feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.016070422374503956	0.003009806552926628	0.0025768755597103945	0.008258065808583407	0.029915170295724387	0.007478792573931097
DistinctOperands	0.017182231847470197	0.01093723398304904	0.0019653973115818964	0.012531633443389473	0.04261649658549061	0.010654124146372653
ProgramLength	0.021317703084111086	0.017206618806284928	0.00010363785689464554	0.024393979672774038	0.06302193942006469	0.015755484855016173
VocabularySize	0.01846198268325132	0.004344164659603135	0.0	0.012625039881180822	0.03543118722403527	0.008857796806008818
ProgramVolume	0.021119384203704933	0.00446153919562884	0.0	0.02184999177942306	0.04743091517875683	0.011857728794689208
Effort	0.01786987691838339	0.01163663173549529	8.399022922483246e-05	0.020265045313590215	0.04985554419669373	0.012463886049173433
ProgramLevel	0.029235870437832937	0.04208870290341609	0.012146396719416435	0.02945695796072004	0.1129279280213855	0.028231982005346375
ProgramLevel.1	0.02714572848568447	0.03931805551050271	0.01704543575341333	0.02059502778094599	0.10410424753054649	0.026026061882636623
DifficultyLevel	0.017972405286203072	0.04157360939426685	0.023799768242124385	0.03251604351492792	0.11586182643752224	0.02896545660938056
TimeToImplement	0.019861872185927734	0.009053684978991453	0.0025275589284182005	0.022156240447718863	0.05359935654105625	0.013399839135264062
BugsDelivered	0.020672752373832152	0.0052636135401942395	0.0002333627809350102	0.02419076053516623	0.050360489230127634	0.012590122307531908
Sloc	0.005312410756966249	0.002232477278780163	0.00035051500692937117	0.00230276530911562	0.010198168351791404	0.002549542087947851
DecisionPoint	0.010228497528340865	0.0022350377115060932	0.006369661685977365	0.00200878228804209	0.020841979213866414	0.0052104948034666036
GlobalVariables	0.008157375849609197	0.0009912079302609065	0.004082600119486246	0.002164192750187016	0.015395376649543366	0.0038488441623858415
If	0.0066825541065960135	0.001894070965162346	0.00924089415924775	0.002186981111375418	0.020004500342381524	0.005001125085595381
Loop	0.0030103408568359206	0.0030901121875502873	0.007600473851508347	0.002275563753074424	0.01597649064896898	0.003994122662242245
Goto	0.00271034746831636	0.0006520805353956076	0.0038494737215010242	0.0007395020358934031	0.007951403761106394	0.0019878509402765985
Assignment	0.0050409466607368066	0.006636421515973494	0.0050676273433804524	0.0031926008889278626	0.019937596409018616	0.004984399102254654
ExitPoint	0.0021571187112411102	5.607277436456924e-06	0.0	0.0005580769976915045	0.002720802986369072	0.000680200746592268
Function	0.0010359367382628006	1.278879897137189e-05	0.0	0.0003424974635313796	0.0013912230007655521	0.00034780575019138804
FunctionCall	0.001942638052631861	0.0030903464767941765	0.0	0.000556379428807619	0.0055893639582336565	0.0013973409895584141
PointerDereferencing	0.0007360418869319246	0.0006896099983150209	0.0	0.00020800236755315454	0.0016336542528001	0.000408413563200025
CyclomaticComplexity	0.00578560496284625	0.002623069005637402	0.0040309700361201035	0.0019243109112674283	0.014363954915871184	0.003590988728967796
SCALAR_INPUT	0.00015251450565283777	0.0	0.0	7.981804918729889e-07	0.00015331268614471075	3.832817153617769e-05
RANGE_SCALAR_VALUES	0.00014827308412127896	0.0	0.0	1.003083046130203e-06	0.00014927616716740917	3.731904179185229e-05
SCALAR_INDEX_INPUT	0.00032566559710418797	0.0	0.0	5.5677351185656126e-05	0.0003813429482898441	9.533573707246103e-05
RANGE_SCALAR_INDEX_VALUES	0.00012492476152435277	0.0	0.0	8.045412405915687e-05	0.00020537888558350964	5.134472139587741e-05
ARRAY_INPUT	0.02700024933144057	0.04394959405922551	0.39538038767535516	0.019973489029014874	0.4863037200950361	0.12157593002375902
RANGE_ARRAY_INPUT	0.006793597438689217	0.0049480659911803225	0.03735225756463353	0.0014251017760394233	0.05051902277054249	0.012629755692635622
cInstr	0.3681952907015139	0.5919943774972928	0.42462613646558983	0.4372805744825551	1.8220963791469518	0.45552409478673794
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	2.737487663488956e-05	0.0	0.0	6.086047263262633e-06	3.346092389815219e-05	8.365230974538048e-06
V_VAL_1	0.0009545164663864311	0.0	0.0	0.0014842720176192535	0.0024387884840056844	0.0006096971210014211
V_VAL_2	0.0008380946360359646	0.00010514340567299898	0.0011812429167198043	0.0011688947122265607	0.0032933756706553284	0.0008233439176638321
V_VAL_3	0.0007626855406095388	4.8196515796215056e-05	0.0	0.0009805292605916452	0.001791411316997399	0.00044785282924934974
V_VAL_4	0.0005986251372779471	0.0	0.0	0.0006887052337720984	0.0012873303710500454	0.00032183259276251136
