feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.00037922433227101734	3.261021633474425e-05	0.0	0.0002348895540054572	0.0006467241026112188	0.0001616810256528047
DistinctOperands	0.029686115595134774	0.0008550737826284637	0.00013494330718760814	0.00032457204648306335	0.031000704731433907	0.007750176182858477
ProgramLength	0.00041056580717191817	0.00031932734382851183	0.0	0.00024977566445369664	0.0009796688154541265	0.0002449172038635316
VocabularySize	0.011382600873616328	0.004244814108506618	0.012575617087610267	0.004929076757125355	0.03313210882685857	0.008283027206714642
ProgramVolume	0.0004415398874238538	0.00017511981466514565	0.0023583037696905673	0.0002730779362450379	0.0032480414080246047	0.0008120103520061512
Effort	0.0006058414433436793	0.0006045723235610228	0.010318467656226614	0.0005814372669156012	0.012110318690046917	0.0030275796725117293
ProgramLevel	0.00012886614366118814	5.3277022012727746e-05	0.0	2.2108912118737326e-05	0.00020425207779265321	5.1063019448163304e-05
ProgramLevel.1	0.00012417313346082493	2.0216865905644203e-06	0.0	5.5161971284927896e-05	0.00018135679133631725	4.533919783407931e-05
DifficultyLevel	0.0008357075681682675	0.0004906413600076479	0.0002462505003452377	0.0008058057909079828	0.002378405219429136	0.000594601304857284
TimeToImplement	0.0004684096119616202	0.00033367611319312575	0.008901781500414315	0.0006452220340818579	0.01034908925965092	0.00258727231491273
BugsDelivered	0.00039704256933420295	0.00017212665003309445	0.0	0.00038244707529366573	0.0009516162946609631	0.00023790407366524078
Sloc	0.0027874426074138503	0.011336470022890531	0.027969491642895625	0.04760025744892485	0.08969366172212485	0.022423415430531213
DecisionPoint	0.009518638802542409	0.0013694648605551008	0.0069595887101092935	0.002116323175090901	0.019964015548297704	0.004991003887074426
GlobalVariables	0.13298497017516225	0.27644654122307666	0.06799335993054337	0.037625963590794315	0.5150508349195766	0.12876270872989415
If	0.007961278546149433	0.004310505206675916	0.010022701963177325	0.0027099486355769723	0.025004434351579646	0.006251108587894912
Loop	0.041621281698865156	0.00972677363893577	0.03642929117504486	0.026187433291162143	0.11396477980400795	0.028491194951001986
Goto	0.00110747928269334	4.114122647655585e-06	0.0	0.00012904602028241194	0.0012406394256234076	0.0003101598564058519
Assignment	0.005143003863287733	0.0038401275331906783	0.005268887195738804	0.003016875856659285	0.0172688944488765	0.004317223612219125
ExitPoint	0.02219227014678078	0.0014092099721854086	0.007155893418112428	0.0020229221531135335	0.03278029569019215	0.008195073922548037
Function	0.028198670560695423	9.95053453398155e-05	0.005306490160938446	0.0016409321376132423	0.03524559820458693	0.008811399551146732
FunctionCall	0.06320157465219171	0.0007612179107247583	0.0057878881546765005	0.0023971728362757044	0.07214785355386867	0.018036963388467168
PointerDereferencing	0.0014475350802860335	0.0006604559813267998	0.007072275415093993	0.000874240722417525	0.010054507199124351	0.002513626799781088
