feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.006179374064246425	0.0017925974070950002	0.01913339568976615	0.011938490296161581	0.039043857457269154	0.009760964364317289
DistinctOperands	0.022230221627657205	0.00010233550801336628	0.030622593094096137	0.022253665505129385	0.0752088157348961	0.018802203933724025
ProgramLength	0.027513111833764353	0.0005413028591920709	0.021515224383279182	0.017272317871253107	0.0668419569474887	0.016710489236872177
VocabularySize	0.016638944639193163	0.00020800095554650687	0.015019135114286025	0.027751278444550203	0.0596173591535759	0.014904339788393974
ProgramVolume	0.006056973328672829	0.02389120992629108	0.017904021999348853	0.03356232196511699	0.08141452721942975	0.020353631804857438
Effort	0.00040238066050711843	0.13777680780675042	0.040708402741835584	0.027882908335220825	0.20677049954431398	0.051692624886078495
ProgramLevel	0.011101675290932022	0.05957156029092051	0.016596789929479636	0.02654168962360049	0.11381171513493266	0.028452928783733164
ProgramLevel.1	0.021605715142255837	0.010383736193963341	0.023082440307436447	0.032275947267037045	0.08734783891069267	0.021836959727673168
DifficultyLevel	0.027041489493808666	0.00019807667194809658	0.01602620099139527	0.016330180315686248	0.05959594747283828	0.01489898686820957
TimeToImplement	0.0004973119664229095	0.005720665387901964	0.02751439945502139	0.03398118166183853	0.06771355847118479	0.016928389617796198
BugsDelivered	0.011318486875635858	0.05470200312509462	0.023121302524577624	0.049243006922399656	0.13838479944770776	0.03459619986192694
Sloc	0.10602763309183298	0.1446606240631649	0.10793521608695925	0.22366715098340878	0.5822906242253658	0.14557265605634145
DecisionPoint	0.03538145358270221	0.006066918814169618	0.015206972243288777	0.03967166225073488	0.09632700689089549	0.024081751722723872
GlobalVariables	0.15862319014371096	0.3456040442120055	0.06597576105707113	0.21248698326584584	0.7826899786786334	0.19567249466965836
If	0.015514743134513948	0.00022571597748090959	0.013147120138358382	0.05989185571231088	0.08877943496266412	0.02219485874066603
Loop	0.11254063883782889	0.02918273769744167	0.024872900893318676	0.004947942885206872	0.1715442203137961	0.042886055078449024
Goto	0.00474282411651271	0.002930034258606204	0.017645013254819698	0.004151594696515013	0.029469466326453624	0.007367366581613406
Assignment	0.11752984962089968	0.01995982653795164	0.04070181187761684	0.03890779202241739	0.21709928005888557	0.05427482001472139
ExitPoint	0.08869321328253509	0.0039586754850908625	0.023077817391398366	0.0109026537468383	0.1266323599058626	0.03165808997646565
Function	0.07561483548218326	0.08581251645866941	0.03784587085841056	0.016370934333364184	0.2156441571326274	0.05391103928315685
FunctionCall	0.05434494185329175	0.0017315569950645709	0.024763957134326164	0.026806781662688763	0.10764723764537125	0.026911809411342812
PointerDereferencing	0.0256643085077407	0.00015565368464310448	0.00141092391031579	0.0	0.027230886102699595	0.006807721525674899
CyclomaticComplexity	0.015749639075543238	0.017109764734580906	0.038151108611132495	0.055254126719684285	0.12626463914094094	0.031566159785235234
SCALAR_INPUT	0.004110486518077623	0.0001992166514484942	0.0	0.0006061936856742857	0.004915896855200403	0.0012289742138001008
RANGE_SCALAR_VALUES	0.007571356061911102	7.504631698177786e-06	0.0001660090381022139	7.639778500159249e-07	0.007745633709561509	0.0019364084273903774
SCALAR_INDEX_INPUT	0.00019498875544974578	0.0001912393397550287	0.0	4.67736031211495e-06	0.00039090545551688944	9.772636387922236e-05
RANGE_SCALAR_INDEX_VALUES	0.00025497667990543704	0.0006580970204774163	3.265892410573145e-05	5.572415560046235e-06	0.000951305040048631	0.00023782626001215776
