feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.00045616525378615525	0.0005093994107920699	9.631295037600411e-05	0.00034141322492181397	0.001403290839876043	0.00035082270996901076
DistinctOperands	0.0009103772516982407	0.000255843429726219	0.0	7.14896632239824e-05	0.001237710344648442	0.0003094275861621105
ProgramLength	0.00031665269585451144	0.000325750987482127	0.00023399711184511038	0.00036534451170534474	0.0012417453068870937	0.0003104363267217734
VocabularySize	0.001372994802789973	0.003293233263925841	0.003276133660745599	0.0042029622182402915	0.012145323945701704	0.003036330986425426
ProgramVolume	0.0004542696176795612	0.00027826495156892204	0.0001495573781526821	0.00032704567865775834	0.0012091376260589238	0.00030228440651473094
Effort	0.00038601668727606693	0.0002741969442229125	0.00010241062365310757	0.0002862380868007321	0.0010488623419528192	0.0002622155854882048
ProgramLevel	0.00024581373270623596	1.028542949018818e-05	0.0	7.529002067820588e-06	0.0002636281642642447	6.590704106606117e-05
ProgramLevel.1	0.0001665601180656353	7.181000586479582e-06	0.0	3.95787122608017e-06	0.00017769898987819504	4.442474746954876e-05
DifficultyLevel	0.00011381038878745626	0.0002559599823129697	0.00024257240797275558	0.0003800507537651865	0.0009923935328383679	0.00024809838320959197
TimeToImplement	0.0004041656599935273	0.0001669519547292408	0.0001226278983695303	0.00026479797372811603	0.0009585434868204143	0.00023963587170510359
BugsDelivered	0.0003833156784013363	0.00018378481195575013	0.0002466270717636645	0.0003614610427253517	0.0011751886048461026	0.00029379715121152566
Sloc	0.1783929288685146	0.13949884854204875	0.09842039791101996	0.16220343139860344	0.5785156067201868	0.1446289016800467
DecisionPoint	0.11451259337328859	0.012962740830246915	0.09947847878760657	0.12522582287328626	0.35217963586442835	0.08804490896610709
GlobalVariables	0.122426779506008	0.17016090343065393	0.21961096581333425	0.16940785087376273	0.681606499623759	0.17040162490593974
If	0.11116981208886441	0.2666039658501415	0.05470622496443889	0.116766153246171	0.5492461561496158	0.13731153903740395
Loop	0.1432383039079784	0.11048489627690268	0.07756377487341234	0.15217191590863002	0.4834588909669234	0.12086472274173085
Goto	0.00902081834351332	0.05601131407778823	0.004910100075678784	0.009303895363193008	0.07924612786017333	0.019811531965043334
Assignment	0.1459603675596348	0.17903556102345655	0.13806737247175055	0.07914287278021945	0.5422061738350613	0.13555154345876533
ExitPoint	0.022091826450136937	0.0007404159410751041	0.018961109880948762	0.010867947306488589	0.05266129957864939	0.013165324894662347
Function	0.008520462987278196	0.02170385951018577	0.02033350360075244	0.01939617126558911	0.06995399736380552	0.01748849934095138
FunctionCall	0.04047765407356109	0.004062990636681396	0.032114716366285705	0.010107593916652233	0.08676295499318043	0.021690738748295108
PointerDereferencing	0.03167632915815674	0.0017586044293058994	0.054822721548702665	0.015472961407114615	0.10373061654327992	0.02593265413581998
CyclomaticComplexity	0.04629872254120875	0.026799548783699004	0.17558533405353427	0.12042839351926703	0.36911199889770907	0.09227799972442727
SCALAR_INPUT	0.0008473158184588894	0.0	0.0	2.4204104365817574e-05	0.0008715199228247069	0.00021787998070617673
RANGE_SCALAR_VALUES	0.000996098810341286	0.0	0.0	4.742771136635722e-05	0.0010435265217076431	0.0002608816304269108
SCALAR_INDEX_INPUT	0.00012898262393353397	0.0	0.0	4.4050273333654355e-05	0.00017303289726718833	4.325822431679708e-05
RANGE_SCALAR_INDEX_VALUES	7.424872848516535e-05	6.399343691470273e-06	0.0	8.693054809211429e-05	0.00016757862026874992	4.189465506718748e-05
ARRAY_INPUT	0.012198026427284903	0.002233128332095185	0.000726254918031347	0.0008947485812438522	0.016052158258655285	0.004013039564663821
RANGE_ARRAY_INPUT	0.0007317301334852093	0.0	0.0001965303204044842	0.0008101428102649241	0.0017384032641546176	0.0004346008160386544
cInstr	0.000353635291903622	0.000681108476881438	3.227531122049898e-05	0.00030099614416658594	0.001368015224172145	0.00034200380604303626
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	0.0005104726123164476	1.314448419523373e-07	0.0	4.673262703209384e-05	0.0005573366841904938	0.00013933417104762346
V_VAL_1	0.0007256613603323771	2.543473923954518e-07	0.0	3.459342271647697e-07	0.0007262616419519373	0.00018156541048798433
V_VAL_2	3.661047990521142e-08	0.0	0.0	6.225707121394533e-07	6.591811920446647e-07	1.6479529801116618e-07
V_VAL_3	5.851941257718529e-07	0.0009357323192827405	0.0	1.4530190474495819e-06	0.000937770532455962	0.0002344426331139905
V_VAL_4	6.824013068875579e-08	1.7865311021417526e-06	0.0	3.2838626653657094e-06	5.138633898196218e-06	1.2846584745490545e-06
V_VAL_5	6.2170046005788036e-06	0.00044792296554212137	0.0	1.9299510956684213e-05	0.0004734394810993844	0.0001183598702748461
V_VAL_6	1.028056689422908e-06	1.7043712657874457e-06	0.0	5.355534161644001e-06	8.087962116854355e-06	2.021990529213589e-06
V_VAL_7	1.434860636431112e-06	0.0	0.0	1.4490691089031817e-06	2.8839297453342937e-06	7.209824363335734e-07
V_VAL_8	7.051632624372519e-06	6.977639868763456e-06	0.0	1.6286794719364667e-05	3.0316067212500643e-05	7.579016803125161e-06
V_VAL_9	1.3687028731107804e-05	2.6859635977251658e-05	0.0	4.141587408585238e-06	4.46882521169447e-05	1.1172063029236175e-05
V_VAL_10	1.1522602250527122e-05	3.72101599536853e-05	0.0	0.0002494104067960891	0.0002981431690003015	7.453579225007538e-05
V_VAL_11	2.2930030323182475e-06	1.9623670918732895e-07	0.0	3.456042747940222e-06	5.9452824894457985e-06	1.4863206223614496e-06
V_VAL_12	3.3002244985992397e-07	0.0	0.0	3.457765640869161e-06	3.7877880907290846e-06	9.469470226822712e-07
V_VAL_13	1.8168707504614565e-07	0.0	0.0	9.802110085698404e-07	1.161898083615986e-06	2.904745209039965e-07
V_VAL_14	3.993275546068443e-07	0.0	0.0	9.721680556026398e-07	1.3714956102094842e-06	3.4287390255237106e-07
V_VAL_15	6.347991632255063e-06	7.308127147914518e-06	0.0	8.338866698554627e-06	2.199498547872421e-05	5.498746369681052e-06
