feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.01080456348044515	0.0006626865937393618	0.0	0.004255469554814173	0.015722719628998686	0.0039306799072496715
DistinctOperands	0.019740020829198887	0.003933355908372754	0.0	0.00850681090497419	0.032180187642545835	0.008045046910636459
ProgramLength	0.014056251467249205	0.041810644359757315	0.000534107146602938	0.013424424765293872	0.06982542773890332	0.01745635693472583
VocabularySize	0.018462625672981514	0.00673850578517402	0.004040502283111841	0.008342297248439205	0.03758393098970658	0.009395982747426646
ProgramVolume	0.016149281487600753	0.014389754873496665	0.0018742428084929878	0.013031328473975218	0.04544460764356563	0.011361151910891407
Effort	0.014918462621827468	0.01612019275738785	0.004314091633987477	0.01082860015186625	0.046181347165069046	0.011545336791267262
ProgramLevel	0.008559309248628237	4.5846940578011616e-05	0.0005476957523991408	0.0018702716684808357	0.011023123610086226	0.0027557809025215564
ProgramLevel.1	0.0077875507626637905	1.627359168105025e-05	0.0006931424509121927	0.002320723189742967	0.010817689995	0.00270442249875
DifficultyLevel	0.023213588771733382	0.07988448342549513	0.02059659778729122	0.03748095179416714	0.16117562177868686	0.040293905444671714
TimeToImplement	0.015082752916769582	0.019489024885204057	0.005229921763940917	0.012565268465872805	0.05236696803178736	0.01309174200794684
BugsDelivered	0.014405836927088926	0.014538448475591785	0.0004854573778567097	0.012695992017598079	0.0421257347981355	0.010531433699533875
Sloc	0.003255426455916188	0.002809919810373262	0.00011566728542653855	7.399362568087169e-05	0.006255007177396859	0.0015637517943492148
DecisionPoint	0.00698190399195882	0.0029348852584176193	2.818934076133568e-06	0.00028037749753089176	0.010199985681983464	0.002549996420495866
GlobalVariables	0.03127054681278792	0.0035158123198392615	0.0012081743300883377	0.0026189669973163245	0.03861350046003184	0.00965337511500796
If	0.0044995586163327035	0.005389936828507194	2.2749484163817657e-06	0.00034888352339925745	0.010240653916655537	0.002560163479163884
Loop	0.0069801855863171475	0.0003741636340343402	6.8403570275544956e-06	0.00013252962153460486	0.007493719198913647	0.0018734297997284118
Goto	0.0007603444204875383	0.00011744118652041497	3.617536124085162e-07	4.870859607452564e-05	0.0009268559566948875	0.00023171398917372186
Assignment	0.0002320521143241682	0.0016468646735789075	2.5211296109786115e-05	0.00012043373945144572	0.0020245618234643074	0.0005061404558660769
ExitPoint	0.0002785473515922622	0.00020674113049705175	0.00012625214767827882	9.437112569859862e-05	0.0007059117554661914	0.00017647793886654784
Function	0.00035893671240898735	9.38758436557169e-05	6.360444052776461e-05	0.0001356639858741863	0.0006520809824666551	0.00016302024561666377
FunctionCall	0.0002763943942597194	0.00021289289267466426	6.936393989809323e-05	0.00017111507304169504	0.0007297662998741719	0.00018244157496854298
PointerDereferencing	0.00037527771197157456	8.903587481650071e-05	1.4235541284922381e-05	5.223013945142851e-05	0.0005307792675244262	0.00013269481688110655
CyclomaticComplexity	0.0063861080451900094	0.002609167767944485	0.00015411168144046188	0.0002848577210642603	0.009434245215639216	0.002358561303909804
SCALAR_INPUT	0.00013624128061093865	0.0	0.0	4.115005749824749e-06	0.0001403562863607634	3.508907159019085e-05
RANGE_SCALAR_VALUES	0.0003041735715170613	0.0	0.0	4.382372820447654e-06	0.000308555944337509	7.713898608437724e-05
SCALAR_INDEX_INPUT	0.0031919045073634605	0.0	0.0	2.7642258604576955e-06	0.003194668733223918	0.0007986671833059795
RANGE_SCALAR_INDEX_VALUES	0.0031844677201494057	0.0	0.0	2.009253741498811e-06	0.0031864769738909043	0.0007966192434727261
ARRAY_INPUT	0.2239916537699103	0.4560801570632339	0.8671530837711577	0.2926789876559073	1.8399038822602092	0.4599759705650523
RANGE_ARRAY_INPUT	0.0058394666381418004	0.0	0.0	2.3106262672075994e-06	0.005841777264409008	0.001460444316102252
cInstr	0.027868846965172688	0.049353260369312736	0.011004671309042213	0.03197257726254135	0.12019935590606899	0.030049838976517248
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	1.4177160142648664e-07	0.0	0.0	4.5606528109666305e-06	4.702424412393117e-06	1.1756061030982794e-06
V_VAL_1	1.585566767611082e-05	0.0	0.0	1.3920679199982485e-07	1.5994874468110645e-05	3.998718617027661e-06
V_VAL_2	3.030160237988066e-05	4.4413960046187395e-05	0.0	0.0003168539617029367	0.00039156952412900477	9.789238103225119e-05
V_VAL_3	1.0762763273618756e-05	0.0	0.0	1.0730384352181862e-07	1.0870067117140575e-05	2.7175167792851437e-06
V_VAL_4	7.523046637429127e-06	0.0	0.0	9.912127537326208e-08	7.6221679128023885e-06	1.9055419782005971e-06
V_VAL_5	1.4355726041331462e-05	7.817051253871779e-05	0.0	3.779635317182491e-07	9.29042021117675e-05	2.3226050527941874e-05
V_VAL_6	2.2359712463511895e-06	0.0	0.0	4.2321285196507086e-07	2.6591840983162605e-06	6.647960245790651e-07
V_VAL_7	6.71053845086061e-06	0.0	0.0	3.7548762821457275e-08	6.748087213682067e-06	1.6870218034205168e-06
V_VAL_8	2.0841815715060632e-05	0.0	0.0	6.979312641453957e-08	2.091160884147517e-05	5.227902210368793e-06
V_VAL_9	2.909689672461369e-06	0.0	0.0	5.3334141400830656e-08	2.9630238138622e-06	7.4075595346555e-07
V_VAL_10	2.858614878758758e-06	0.0	0.0	2.34478634792646e-08	2.8820627422380227e-06	7.205156855595057e-07
V_VAL_11	2.7184958363726767e-06	0.0	0.0	5.1907318097103697e-08	2.7704031544697806e-06	6.926007886174451e-07
V_VAL_12	3.5597801024935447e-06	0.0	0.0	7.874618090684384e-08	3.6385262834003884e-06	9.096315708500971e-07
V_VAL_13	1.3959958845555278e-06	0.0	0.0	3.767773360144687e-08	1.4336736181569746e-06	3.5841840453924366e-07
V_VAL_14	1.9959286271819312e-06	0.0	0.0	2.4285939965106363e-08	2.0202145671470375e-06	5.050536417867594e-07
V_VAL_15	3.0645928696685886e-06	0.0	0.0	5.717908167245268e-08	3.121771951341041e-06	7.804429878352603e-07
V_VAL_16	1.440276227238876e-06	0.0	0.0	6.021793756611148e-08	1.5004941648049876e-06	3.751235412012469e-07
V_VAL_17	2.306304601524801e-06	0.0	0.0	2.4907195536242393e-08	2.3312117970610437e-06	5.828029492652609e-07
V_VAL_18	1.2405521871967212e-06	0.0	0.0	1.0988243921502251e-08	1.2515404311182234e-06	3.1288510777955584e-07
V_VAL_19	2.3432393482052965e-06	0.0	0.0	7.429219004905436e-09	2.350668567210202e-06	5.876671418025505e-07
V_VAL_20	1.5566738811559255e-06	0.0	0.0	6.199613219727325e-07	2.176635203128658e-06	5.441588007821645e-07
V_VAL_21	2.026180879534006e-08	0.0	0.0	1.029193064269436e-08	3.055373943803442e-08	7.638434859508606e-09
V_VAL_22	3.952504258782955e-08	0.0	0.0	7.372123046521891e-08	1.1324627305304846e-07	2.8311568263262115e-08
V_VAL_23	2.0858409224363412e-08	0.0	0.0	1.171064713474834e-08	3.256905635911175e-08	8.142264089777938e-09
V_VAL_24	2.272003866478819e-08	0.0	0.0	3.809790142963607e-08	6.081794009442426e-08	1.5204485023606065e-08
V_VAL_25	3.0816940013832474e-09	0.0	0.0	3.3951786401300994e-10	3.4212118653962575e-09	8.553029663490644e-10
V_VAL_26	2.67324765022627e-09	0.0	0.0	7.838364132349871e-11	2.751631291549769e-09	6.879078228874422e-10
V_VAL_27	1.3464973979812532e-09	0.0	0.0	9.24385406202737e-11	1.4389359386015268e-09	3.597339846503817e-10
V_VAL_28	1.4205750553872895e-09	0.0	0.0	1.0460078479247575e-10	1.5251758401797653e-09	3.8129396004494134e-10
M_VAL_1	0.02068739916261664	0.019542052012053703	0.0036700159747055225	0.03262396529220253	0.0765234324415784	0.0191308581103946
M_VAL_2	0.02040250286046929	0.009162098195465844	0.0	0.022535784636675413	0.05210038569261055	0.013025096423152638
M_VAL_3	0.024723176230924605	0.01120540931554488	0.0002624661394399573	0.03589628756396964	0.07208733924987909	0.018021834812469772
M_VAL_4	0.017839184565994343	0.007275648186566796	0.0	0.019991068186674624	0.04510590093923576	0.01127647523480894
M_VAL_5	0.01204523597382796	0.0006884873149686793	0.0	0.009959335088809364	0.022693058377606004	0.005673264594401501
M_VAL_6	0.024735597707150798	0.03340815402966792	0.008314442889366107	0.029743830971678088	0.09620202559786291	0.024050506399465727
