feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.0005813621615262526	0.00011422290602331393	0.0	0.00016127701214799703	0.0008568620796975637	0.00021421551992439092
DistinctOperands	0.017737357368683995	0.003183626727088634	0.0	0.0002103814655595148	0.021131365561332143	0.005282841390333036
ProgramLength	0.00044014596008600237	0.0003405668553917221	0.0003767820325963827	0.00013006645500533207	0.0012875613030794394	0.00032189032576985984
VocabularySize	0.012748137978552782	0.057578323377248275	0.04073303120087169	0.06380467263494392	0.17486416519161668	0.04371604129790417
ProgramVolume	0.00038309181359297306	5.7272198441709e-05	0.0004884143933949622	0.0007789618936012161	0.0017077402990308603	0.0004269350747577151
Effort	0.00017341003036947287	0.0018994773838677782	0.02714298731228141	0.0005601288488995921	0.029776003575418254	0.007444000893854563
ProgramLevel	2.5133331102286344e-05	0.0	0.0	3.7543999256450815e-05	6.267733035873716e-05	1.566933258968429e-05
ProgramLevel.1	0.00012101207080572666	0.0	0.0	5.095511538677424e-06	0.0001261075823444041	3.1526895586101023e-05
DifficultyLevel	0.0003374830923406584	0.003214765551915093	0.0014508889824280482	6.031314402627054e-05	0.00506345077071007	0.0012658626926775175
TimeToImplement	0.00047676988913135723	0.0016242845625131911	0.024463290359804556	0.0003261578107249445	0.026890502622174052	0.006722625655543513
BugsDelivered	0.0002526166492966934	0.00010515176273476173	5.1979410228373635e-05	0.00041419889270326353	0.0008239467149630923	0.00020598667874077307
Sloc	0.009060815608595358	0.013852913128558629	0.003969788055120973	0.004575891881624696	0.03145940867389965	0.007864852168474913
DecisionPoint	0.00034971752737808016	0.00012090758392421269	0.0	3.4679589209298476e-05	0.0005053047005115914	0.00012632617512789784
GlobalVariables	0.00855293475502755	0.007975599181108893	0.0027317485411517744	0.005083621134665936	0.024343903611954154	0.0060859759029885385
If	0.001177188852282888	8.743202703597831e-05	0.0022028371803589756	0.00023868824441437432	0.0037061463040922167	0.0009265365760230542
Loop	0.006558991170979614	0.0037985706980318747	0.0055669532293642545	0.004776488841650789	0.020701003940026535	0.005175250985006634
Goto	0.00042985806716708415	0.0004036413871126141	0.0	1.721896524010099e-05	0.0008507184195197992	0.0002126796048799498
Assignment	0.005853194874343727	0.004015098252687488	0.007883154409036535	0.0047066518646033265	0.022458099400671075	0.005614524850167769
ExitPoint	0.002233306299493687	9.332068540596788e-09	0.0009816944258053655	0.00010351075712934983	0.003318520814496943	0.0008296302036242358
Function	0.003383523029018229	3.963821955274746e-07	0.001432095277153278	0.00013511553016846907	0.004951130218535504	0.001237782554633876
FunctionCall	0.010478976112142173	0.00010236945269408856	0.001417994922826812	0.0005391376292054393	0.012538478116868514	0.0031346195292171284
PointerDereferencing	8.013133581545047e-06	1.5427710675878216e-07	0.0	1.009359231442815e-05	1.826100300273198e-05	4.565250750682995e-06
CyclomaticComplexity	0.00046590503534614606	0.0006138397997882069	0.005054250810371655	3.1973627076151835e-05	0.006165969272582159	0.0015414923181455399
SCALAR_INPUT	0.1074061312513876	0.0783545378296835	0.03521025013085617	0.05576203284906158	0.2767329520609888	0.0691832380152472
RANGE_SCALAR_VALUES	0.0958081096455523	0.04896920791411647	0.05075094506015375	0.08253641844049124	0.2780646810603138	0.06951617026507845
SCALAR_INDEX_INPUT	0.007169906478956764	0.00476281344669735	0.003957454784201559	0.0034768927283908902	0.019367067438246566	0.0048417668595616414
RANGE_SCALAR_INDEX_VALUES	0.01229392057876613	0.00020491276864338583	0.0012422134343738369	0.0034111832720042784	0.01715223005378763	0.004288057513446908
ARRAY_INPUT	0.008424771583094947	2.484126839208771e-05	0.0	0.00614001409691775	0.014589626948404783	0.003647406737101196
RANGE_ARRAY_INPUT	0.008890203406353775	0.0014133241275025936	0.0012606725034619906	0.005799948190356071	0.01736414822767443	0.004341037056918608
cInstr	0.0001728420813765689	3.6212684983504046e-06	0.00888844418580608	8.509678527861674e-05	0.009150004320959615	0.0022875010802399036
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	0.005194489635189412	0.07397723408180616	0.029784826758699978	0.05413593120545776	0.1630924816811533	0.04077312042028833
V_VAL_1	0.1715012690266237	0.2082309551680746	0.32366140780399716	0.23213791542332488	0.9355315474220204	0.2338828868555051
V_VAL_2	0.2168118672718135	0.4740189927169134	0.3675381014403072	0.4490235858694729	1.507392547298507	0.37684813682462676
