feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.02322007110789757	0.0048299828788733136	0.0049149444222411215	0.008421937572347611	0.04138693598135962	0.010346733995339905
DistinctOperands	0.01516260862640014	0.0042533176977420555	0.0	0.010265467586981073	0.029681393911123267	0.007420348477780817
ProgramLength	0.026150135935332913	0.01581848875871604	0.006210870049880511	0.024825023315428258	0.07300451805935772	0.01825112951483943
VocabularySize	0.015391051177586329	0.0038786735382573957	0.0	0.012375339171039654	0.03164506388688337	0.007911265971720843
ProgramVolume	0.021306060620386078	0.008667564570441428	0.01319195830533186	0.027448070639776292	0.07061365413593565	0.017653413533983912
Effort	0.03113043067936089	0.059811004740636796	0.02192186294853614	0.04247942976846975	0.1553427281370036	0.0388356820342509
ProgramLevel	0.020560359161524426	0.04711986052429444	0.005302665081266709	0.017909106055106733	0.0908919908221923	0.022722997705548077
ProgramLevel.1	0.02517876057656081	0.018022677282901783	0.01239357711445859	0.014989720549889602	0.07058473552381078	0.017646183880952696
DifficultyLevel	0.017136370667749295	0.03078039249041731	0.02189140822239265	0.033161206549768445	0.1029693779303277	0.025742344482581926
TimeToImplement	0.03204054120251126	0.028995029691832083	0.02496737047025124	0.05084867409846658	0.13685161546306115	0.03421290386576529
BugsDelivered	0.027823558158294383	0.011489105683945958	0.0023248720248802745	0.026456818998594464	0.06809435486571508	0.01702358871642877
Sloc	0.005805957601543338	0.0007997194387426614	0.004789437452851242	0.0028232175004038514	0.014218331993541092	0.003554582998385273
DecisionPoint	0.005383062587513256	0.0009568796442913282	0.008722374595831948	0.0020485868737209413	0.017110903701357472	0.004277725925339368
GlobalVariables	0.008460515488577165	0.001685821710458873	0.012034341809889907	0.0016964084857838332	0.02387708749470978	0.005969271873677445
If	0.007942875278175629	0.0012732448889222168	0.0012279383017648633	0.0021848597583738268	0.012628918227236535	0.0031572295568091336
Loop	0.002406311489659682	0.001726544636932129	0.00778746273101497	0.002428042921701385	0.014348361779308165	0.0035870904448270413
Goto	0.0012675300429513345	0.0006640134827117215	0.002715310627359548	0.0007758632992252949	0.0054227174522478985	0.0013556793630619746
Assignment	0.006057548281124574	0.003439604998100383	0.005616747713635857	0.0023499083906075627	0.017463809383468375	0.004365952345867094
ExitPoint	0.002760159832745321	3.304043026224376e-05	0.0	0.0009608057002211768	0.0037540059632287415	0.0009385014908071854
Function	0.0028544178963020497	1.4014584019578293e-05	0.0	0.0004404499688338076	0.003308882449155436	0.000827220612288859
FunctionCall	0.0016916387688291849	1.7579368905359235e-05	0.0	0.0011061346275225519	0.0028153527652570957	0.0007038381913142739
PointerDereferencing	0.00046074098059579614	0.0	0.0	0.00021469644898272126	0.0006754374295785174	0.00016885935739462934
CyclomaticComplexity	0.007594407505354199	0.006458938222972402	0.009099265270073334	0.0024664702002537204	0.025619081198653658	0.0064047702996634145
SCALAR_INPUT	8.26610727456153e-05	0.0	0.0	4.31929355696703e-06	8.698036630258234e-05	2.1745091575645585e-05
RANGE_SCALAR_VALUES	0.0001402099138408334	0.0	0.0	5.335590505352298e-06	0.0001455455043461857	3.638637608654643e-05
SCALAR_INDEX_INPUT	9.839632261556063e-05	1.0283498425775246e-05	0.0	4.1824785802866805e-05	0.0001505046068442027	3.762615171105067e-05
RANGE_SCALAR_INDEX_VALUES	6.959682352114276e-05	0.0	0.0	3.642681616948029e-05	0.00010602363969062305	2.6505909922655762e-05
ARRAY_INPUT	0.024561624939736727	0.029316512696582885	0.24710254251764327	0.013899182342014977	0.3148798624959779	0.07871996562399447
RANGE_ARRAY_INPUT	0.00367684368381497	0.0024446448354717154	0.016373902092916108	0.0005567171506514915	0.023052107762854285	0.005763026940713571
cInstr	0.4099737901196412	0.590438212914541	0.5104796247340874	0.4571033368804452	1.9679949646487145	0.4919987411621786
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	3.505267336918971e-05	0.0	0.0	6.5379028117523845e-06	4.1590576180942096e-05	1.0397644045235524e-05
V_VAL_1	0.0006764016452370478	3.8523741090150974e-05	0.0	0.001051093594457535	0.0017660189807847337	0.0004415047451961834
V_VAL_2	0.0005774948425451836	5.2903402367257465e-05	0.0	0.000825181349011327	0.001455579593923768	0.000363894898480942
V_VAL_3	0.0005507222548076968	3.1737109991441666e-05	0.0	0.0006604441675684313	0.0012429035323675698	0.00031072588309189245
V_VAL_4	0.00043598373137465884	0.0	0.0	0.0004709987649652368	0.0009069824963398956	0.0002267456240849739
V_VAL_5	0.0004752308053978805	0.0	0.0	0.0005396241501226423	0.0010148549555205229	0.0002537137388801307
V_VAL_6	0.0004401870231779241	0.0	0.0	0.0004819487882569457	0.0009221358114348697	0.00023053395285871744
V_VAL_7	0.000428024181994495	0.0	0.0	0.0004403083717547016	0.0008683325537491965	0.00021708313843729914
V_VAL_8	0.00034293499553632507	1.0675160922900173e-05	0.0	0.0003608201343513907	0.000714430290810616	0.000178607572702654
V_VAL_9	0.0004102586226471033	0.0	0.0	0.00043005700307652034	0.0008403156257236236	0.0002100789064309059
V_VAL_10	0.0003500824052032512	0.0	0.0	0.0003814888664888864	0.0007315712716921376	0.0001828928179230344
V_VAL_11	0.00034969652384999743	0.0	0.0	0.00030040390568225747	0.0006501004295322548	0.0001625251073830637
