feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.010646785136780336	0.001743849313525621	0.0	0.003935891591953319	0.016326526042259277	0.004081631510564819
DistinctOperands	0.019319975920459444	0.002479816445129816	0.0	0.009415551504137592	0.031215343869726853	0.007803835967431713
ProgramLength	0.01322829850554039	0.03635726515109298	0.0	0.012765963621885274	0.06235152727851864	0.01558788181962966
VocabularySize	0.017875745678962676	0.009185518917636852	0.0031694261743567646	0.007970772930675172	0.038201463701631466	0.009550365925407867
ProgramVolume	0.015580084498365869	0.013510555944707505	0.0016803206306961313	0.010299199514806179	0.04107016058857568	0.01026754014714392
Effort	0.015506549282783095	0.01948732540823188	0.0030151936733462744	0.0135702138729109	0.05157928223727215	0.012894820559318038
ProgramLevel	0.0076999546314768874	1.8898360275351836e-05	0.0	0.002931223130032012	0.01065007612178425	0.0026625190304460627
ProgramLevel.1	0.007746270776727095	0.0007530410510356249	0.001296301929182013	0.002787951770606403	0.012583565527551136	0.003145891381887784
DifficultyLevel	0.0237724398496065	0.07435183630662708	0.017757901769594953	0.03934636406532947	0.155228541991158	0.0388071354977895
TimeToImplement	0.01494768568621658	0.012966826091888348	0.002281885049004574	0.013358870701523317	0.04355526752863283	0.010888816882158207
BugsDelivered	0.014739805771934504	0.021425017180324496	0.0031791333245384367	0.011010065809091552	0.05035402208588899	0.012588505521472247
Sloc	0.007328702466689182	0.002078290902449515	9.966600210320909e-05	0.00011598934267583372	0.00962264871391774	0.002405662178479435
DecisionPoint	0.006106443399487773	0.00397588310855108	3.779206747687662e-05	0.00036786765338867115	0.0104879862289044	0.0026219965572261
GlobalVariables	0.018267101637296154	0.004666269488986856	0.0016273518419677336	0.002818780887791192	0.027379503856041935	0.006844875964010484
If	0.0024499327798544594	0.0032643210298106025	4.590727805609822e-05	0.00027792942960469936	0.0060380905173258595	0.0015095226293314649
Loop	0.013497004379115763	0.00010406838642634797	3.6846040800634053e-06	0.0002428057457210817	0.013847563115343256	0.003461890778835814
Goto	0.0030613786025364058	0.00010427622043693053	0.0	1.8408467592897555e-05	0.003184063290566234	0.0007960158226415585
