feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.010904473735984008	0.00395713936613423	0.04998866298795569	0.034613781098412136	0.09946405718848607	0.024866014297121517
DistinctOperands	0.005861883277423614	0.0027829038141360812	0.0004075903535831827	0.0006830356077043919	0.00973541305284727	0.0024338532632118175
ProgramLength	0.005463068168368252	1.5121415980280705e-05	0.015552360317156738	0.006850340021917588	0.027880889923422858	0.0069702224808557145
VocabularySize	0.04696036307542112	0.13952680070513293	0.02160912826336762	0.041231063046499934	0.2493273550904216	0.0623318387726054
ProgramVolume	0.010498855248601644	0.08769013278440382	0.014073003169371514	0.01798017647044142	0.1302421676728184	0.0325605419182046
Effort	0.006754541588034062	0.0008090157918977885	0.05147905836358788	0.017688084834373202	0.07673070057789294	0.019182675144473235
ProgramLevel	3.899372313583778e-06	7.536890217569793e-08	0.0	2.3079046844460762e-08	3.997820262603936e-06	9.99455065650984e-07
ProgramLevel.1	2.269653340540529e-05	4.893862255096822e-08	0.0	7.722984994549493e-06	3.046845702250575e-05	7.617114255626438e-06
DifficultyLevel	0.01245205874345948	0.0781551259995706	0.004754758627201606	0.04018959303085713	0.1355515364010888	0.0338878841002722
TimeToImplement	0.016735567606787544	0.05160608384395431	0.025786888420546415	0.03994129116091307	0.13406983103220135	0.03351745775805034
BugsDelivered	0.00917838432029718	0.0031264089492330145	0.03850544297141397	0.011456104317559439	0.0622663405585036	0.0155665851396259
Sloc	0.05326011201594962	0.2891020168292178	0.1404199774757041	0.17051570388736215	0.6532978102082336	0.1633244525520584
DecisionPoint	0.014862428382888775	0.010742210875852934	0.003054088198338647	0.03968492179785039	0.06834364925493075	0.017085912313732687
GlobalVariables	0.09749342801213708	0.0034813995168778197	0.004470643359511382	0.00035254821965486873	0.10579801910818114	0.026449504777045284
If	0.009327842950145137	0.00013432740904161048	0.009151191932155325	0.03454946525697646	0.05316282754831853	0.013290706887079633
Loop	0.12803749573984122	0.06045115247009224	0.021019572282720573	0.037536071681834315	0.24704429217448834	0.061761073043622085
Goto	0.01729271408576037	2.7771458109169432e-06	0.0	3.18731823306448e-07	0.017295809963394596	0.004323952490848649
Assignment	0.0957547569847955	0.11107509145946831	0.17690605072682955	0.22149344981170588	0.6052293489827993	0.15130733724569984
ExitPoint	0.00042375409029216153	0.0005912820114158334	0.0	0.00023995532438219602	0.001254991426090191	0.00031374785652254773
Function	0.00021696878578521164	0.00026608597831385354	6.446204129320939e-05	0.0002483942108062592	0.0007959110161985337	0.00019897775404963342
FunctionCall	0.0014998765316123475	0.0004924217196171746	0.0	0.00031423773756798524	0.002306535988797507	0.0005766339971993768
PointerDereferencing	0.00013017035812514012	0.00018806570090361253	4.604487471968608e-05	0.00014333823632349353	0.0005076191700719323	0.00012690479251798307
CyclomaticComplexity	0.028517646880369982	0.013173501796855239	5.833971722293612e-05	0.023159821710919414	0.06490931010536757	0.016227327526341893
SCALAR_INPUT	0.03677514022979889	0.002233087389810718	0.043529838322768376	0.03509376821905225	0.11763183416143025	0.029407958540357562
RANGE_SCALAR_VALUES	0.03129912141569933	0.041739768999913225	0.08435907076494649	0.006830678378548066	0.1642286395591071	0.041057159889776776
SCALAR_INDEX_INPUT	0.03186916027829391	9.14533196743862e-05	0.055080292273902896	0.01794919104889836	0.10499009692076955	0.026247524230192387
RANGE_SCALAR_INDEX_VALUES	0.05788733764609711	0.04658436789769186	0.05371023495783814	0.029592673935051068	0.18777461443667817	0.04694365360916954
ARRAY_INPUT	0.02847456001144198	0.020760779811719265	0.03500241361918893	0.041822693175606565	0.12606044661795673	0.031515111654489184
RANGE_ARRAY_INPUT	0.04267039491125033	0.00029507751520154265	0.06723491809919854	0.03593358093325631	0.14613397145890672	0.03653349286472668
cInstr	1.3487436740038995e-06	4.151792146476511e-07	0.0	9.86984619194913e-05	0.00010046238480814284	2.511559620203571e-05
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	0.000993404742902652	0.008920414451962662	0.058918720256280976	0.025227496420105577	0.09406003587125186	0.023515008967812966
V_VAL_1	0.02787723435455098	6.919616589702247e-05	0.003564880768725113	0.0002621589007948476	0.03177347018996796	0.00794336754749199
V_VAL_2	0.04026046681578219	2.7492886002836768e-05	0.002089801315974761	0.00044816868512326567	0.04282592970288305	0.010706482425720762
V_VAL_3	0.017230814765250305	2.8896172930094856e-08	0.0	0.0005649842982560411	0.017795827959679277	0.004448956989919819
V_VAL_4	0.015232856562146752	1.373906209827141e-11	0.0	7.22061939089074e-05	0.015305062769794722	0.0038262656924486806
V_VAL_5	0.009279891754313981	3.457345375821046e-08	0.0	0.0001167111321295865	0.009396637459897326	0.0023491593649743315
V_VAL_6	0.010458653342914286	2.469514131127416e-09	0.00048088639330226156	0.00019353997049535262	0.011133082176226031	0.0027832705440565078
V_VAL_7	0.005763495475713185	1.2081847271897004e-05	0.0	8.940028545270958e-05	0.005864977608437793	0.0014662444021094482
V_VAL_8	0.004131143633259513	1.00415443259044e-09	0.0	0.00031262919733621115	0.004443773834750156	0.001110943458687539
V_VAL_9	0.0006160486270301883	2.7560571008382055e-10	0.0	8.885293895692016e-05	0.0007049018415928186	0.00017622546039820466
V_VAL_10	0.0012040234193218752	1.952184208473286e-09	0.0	8.66510931565265e-05	0.0012906764646626102	0.00032266911616565255
V_VAL_11	8.800409004040452e-09	7.577978980015133e-06	0.0	0.00011427119727072699	0.00012185797665974617	3.0464494164936542e-05
V_VAL_12	0.0003215101293851147	4.693470318776158e-10	0.0	5.401171191126675e-06	0.0003269117699232733	8.172794248081832e-05
V_VAL_13	0.001065988593052005	3.2278539315111513e-06	0.0	0.00019853666689502702	0.0012677531138785432	0.0003169382784696358
V_VAL_14	1.2511219614987926e-08	2.135248678490463e-06	0.0	6.704466282959623e-05	6.919242272770168e-05	1.729810568192542e-05
V_VAL_15	1.1289631969011173e-05	2.1458013727975367e-05	0.0	0.0003348761039979028	0.00036762374969488937	9.190593742372234e-05
V_VAL_16	4.4816759698880815e-05	1.0537756785733067e-07	0.0	0.0	4.4922137266738145e-05	1.1230534316684536e-05
V_VAL_17	0.0002484672025918739	5.31663250061877e-11	0.0	9.56661463676319e-05	0.0003441334021258308	8.60333505314577e-05
V_VAL_18	4.831261430461347e-09	1.4691054324533393e-07	0.0	0.00014092751555185083	0.00014107925735652662	3.5269814339131654e-05
V_VAL_19	1.692038127387689e-09	4.703875416968548e-11	0.0	1.1307551427147906e-05	1.1309290504029464e-05	2.827322626007366e-06
V_VAL_20	1.9910230126292568e-08	1.657779066215686e-07	0.0	1.4735410535509764e-05	1.4921098672257626e-05	3.7302746680644064e-06
V_VAL_21	3.213073882010257e-05	4.0243439873118907e-07	0.0	8.058158444110074e-06	4.059133166294383e-05	1.0147832915735958e-05
V_VAL_22	4.732129522521826e-05	2.542239154956758e-05	0.0	2.153032831409099e-05	9.427401508887683e-05	2.3568503772219207e-05
V_VAL_23	5.74744657633704e-06	4.418490829255143e-07	0.0	2.6476913359565912e-05	3.2666209018828465e-05	8.166552254707116e-06
V_VAL_24	6.728694529012671e-05	0.0007055971646378195	0.0012015026620398209	0.0009325803896091577	0.002906967161576925	0.0007267417903942312
V_VAL_25	0.0	0.00012615741387221382	9.862196585271949e-05	0.0005802115054071903	0.0008049908851321236	0.0002012477212830309
V_VAL_26	0.0	1.9310753165766904e-06	0.0	2.1141428705126333e-05	2.3072504021703024e-05	5.768126005425756e-06
V_VAL_27	0.0	4.241508442207451e-13	0.0	6.372044642794053e-05	6.372044685209137e-05	1.5930111713022843e-05
V_VAL_28	0.0	3.898028087543246e-08	0.0	8.502356533915991e-05	8.506254562003535e-05	2.1265636405008838e-05
M_VAL_1	0.005624564386445914	0.003721984972394916	0.000317479806565523	0.04804614753733654	0.057710176702742894	0.014427544175685723
M_VAL_2	0.004885007979161325	1.1750050196016276e-07	0.0	9.99297814244053e-07	0.00488612477747753	0.0012215311943693824
M_VAL_3	0.011304129045324851	0.0034279913679222803	0.0026031745322605626	0.003074134276682135	0.02040942922218983	0.005102357305547457
M_VAL_4	0.0009276534438887335	1.8486091015320353e-07	0.0019381364167944865	0.0013573955332245836	0.004223370254817956	0.001055842563704489
M_VAL_5	9.997713490691844e-06	4.107031513342007e-07	0.0	5.098326552260192e-07	1.0918249297252065e-05	2.729562324313016e-06
M_VAL_6	0.01177822865844525	0.008279945156770899	0.007389223412207486	0.0026086954391094552	0.030056092666533092	0.007514023166633273
M_VAL_7	4.881626793854823e-07	6.383122546128266e-08	0.0	2.4499695518674234e-07	7.969908600335073e-07	1.9924771500837682e-07
M_VAL_8	0.00010658111493834095	4.3716640734117977e-07	0.00032235898316563275	1.532737309162902e-06	0.00043091000182047775	0.00010772750045511944
M_VAL_9	0.004748610937812733	6.583445609170018e-07	0.0	1.3353479742386013e-06	0.004750604630347889	0.0011876511575869722
M_VAL_10	1.7816907661862798e-05	4.392217823443455e-08	0.0	1.2939156669661064e-06	1.915474550706334e-05	4.788686376765835e-06
M_VAL_11	0.004780365080201389	2.5793171069892674e-07	0.0	0.0003670569524346835	0.005147679964346771	0.0012869199910866928
M_VAL_12	9.315467137242954e-05	6.353465426958242e-07	0.0	1.127816409354671e-06	9.491783432448004e-05	2.372945858112001e-05
M_VAL_13	5.284880428582821e-07	6.484005967674472e-08	0.0	3.9506616270407354e-07	9.883942652391004e-07	2.470985663097751e-07
M_VAL_14	0.0008110634524518346	8.111815204285518e-07	0.0	0.00037012498666941197	0.0011819996206416752	0.0002954999051604188
M_VAL_15	4.577844453562059e-07	5.680030734160668e-09	0.0	2.392247092559055e-07	7.026891853462721e-07	1.7567229633656801e-07
M_VAL_16	8.031836910472298e-05	2.78850938604424e-07	0.0003832674183123002	0.0002145114685272808	0.0006783761068829084	0.0001695940267207271
M_VAL_17	0.00577685518650189	1.650984992536279e-07	0.00041639276128446057	0.0007589661792297732	0.006952379225515378	0.0017380948063788445
M_VAL_18	0.0009562201840443302	3.9681877232707565e-07	0.0	1.4176602869960457e-06	0.0009580346631036533	0.00023950866577591333
M_VAL_19	0.006141284969753522	3.3316287365537377e-06	0.0008266535311505191	0.0014417730225770235	0.008413043152217619	0.0021032607880544047
M_VAL_20	0.00026147847122500806	5.4674643652837865e-06	0.0015749245539583088	0.0006449791079022829	0.0024868495974508836	0.0006217123993627209
M_VAL_21	7.689841925618594e-07	8.506104253456165e-07	0.0	1.061480424465071e-06	2.6810750423725466e-06	6.702687605931367e-07
M_VAL_22	0.0014685104602359588	0.005555684005800964	0.0016099431016017582	0.0038054121058969993	0.01243954967353568	0.00310988741838392
M_VAL_23	3.346475902563474e-07	3.7583728234000766e-08	0.0	1.9143456233476615e-07	5.636658808251144e-07	1.409164702062786e-07
M_VAL_24	0.00020302301950951397	1.6772390241394894e-09	0.0	9.480998497104144e-06	0.00021250569524564224	5.312642381141056e-05
M_VAL_25	0.0009013394490758699	1.9821757093221586e-07	0.0	0.00019785443263552758	0.0010993920992823296	0.0002748480248205824
M_VAL_26	0.002558393793583917	1.999330110196528e-08	0.0	1.2835466765634863e-06	0.002559697333561582	0.0006399243333903955
M_VAL_27	0.0007166301436762397	5.965587889701049e-07	0.0	0.00026513462795167307	0.0009823613304168828	0.0002455903326042207
M_VAL_28	0.00032164544310480823	1.8393079616652515e-07	0.0	0.00043959078445439056	0.0007614201583553653	0.00019035503958884134
M_VAL_29	6.176933922782862e-07	6.844620392067095e-07	0.0	9.215519392613194e-07	2.223707370746315e-06	5.559268426865788e-07
M_VAL_31	4.2789412215258835e-07	6.949054696072153e-08	0.0	2.0384608853381095e-07	7.012307576471208e-07	1.753076894117802e-07
M_VAL_32	8.13759517136975e-07	2.1722149309023958e-07	0.0	9.501015889657121e-07	1.9810825991929266e-06	4.952706497982317e-07
