feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.03489869918322285	0.03611224076236252	0.03779361256828489	0.05975603585257	0.16856058836644025	0.04214014709161006
DistinctOperands	0.02325762154074594	0.04519855521811201	0.021843127032104937	0.028499394291190274	0.11879869808215317	0.029699674520538292
ProgramLength	0.010477155252082544	0.0011827489804324782	0.0	0.003730212355133991	0.015390116587649015	0.0038475291469122538
VocabularySize	0.015030447823669196	0.0021608237936408506	0.00031917167809791293	0.004841986021898737	0.0223524293173067	0.005588107329326675
ProgramVolume	0.013543493522162078	0.002469489797668658	6.760819632328396e-05	0.0032058882874954103	0.01928647980364943	0.004821619950912358
Effort	0.004528110563695183	0.0015909491618834608	0.0055321192498564995	0.0029426734528341415	0.014593852428269286	0.0036484631070673214
ProgramLevel	0.0014981337406344852	0.0028338520023132555	0.0031670590102574076	0.001199538440698916	0.008698583193904064	0.002174645798476016
ProgramLevel.1	0.001196177624743549	0.0025125096353321177	0.004650788615850495	0.001027627935432515	0.009387103811358675	0.002346775952839669
DifficultyLevel	0.0027256833916554243	0.0007098396596235191	2.4288697043856083e-06	0.002429510400478189	0.0058674623214615175	0.0014668655803653794
TimeToImplement	0.005381205768583714	0.0015232135029403008	0.005678651018546681	0.0023756025052543046	0.014958672795325001	0.0037396681988312503
BugsDelivered	0.01857210001873991	0.0016637053055284254	7.356881677890998e-05	0.003094761190777171	0.023404135331824418	0.0058510338329561045
Sloc	0.011843697091333665	0.018334769639766768	0.017398391205170387	0.03790977999965789	0.0854866379359287	0.021371659483982175
DecisionPoint	0.005292002591383488	0.00023312639458876173	0.0	0.010741762761607892	0.016266891747580142	0.0040667229368950356
GlobalVariables	0.05135718028702715	0.06751199226254846	0.06191409886929762	0.06579449387759811	0.24657776529647135	0.06164444132411784
If	0.0037637042702869062	0.0005238997485676565	0.0	0.01063264488778201	0.014920248906636572	0.003730062226659143
Loop	0.02347293293696793	0.021525357818646895	0.06927672899165521	0.026549887242797734	0.14082490699006778	0.035206226747516944
Goto	0.009107764032536944	0.0012860663651251803	0.0	0.010367839498885313	0.020761669896547437	0.005190417474136859
Assignment	0.0063695583383523765	0.006923141243895757	0.0	0.01154604473123987	0.024838744313488002	0.006209686078372001
ExitPoint	0.040471551344611154	0.030409022685151266	0.040546252380892586	0.024573058645843627	0.13599988505649863	0.03399997126412466
Function	0.04038679908200202	0.007723716798922897	0.047670029503924634	0.02034420884234064	0.1161247542271902	0.02903118855679755
FunctionCall	0.025575923452976202	0.01706863899871182	0.022894261805324008	0.024540396627601258	0.09007922088461327	0.022519805221153318
PointerDereferencing	0.0011549481150679114	0.000491634477347511	4.619480273509578e-05	0.000888743612220554	0.0025815210073710723	0.0006453802518427681
CyclomaticComplexity	0.00881104103298377	0.007220761182831867	0.002265743795662968	0.012530891582204846	0.03082843759368345	0.0077071093984208625
SCALAR_INPUT	4.9850794742326365e-06	0.0	0.0	9.629620733733221e-08	5.081375681569969e-06	1.2703439203924922e-06
RANGE_SCALAR_VALUES	1.1770406451391711e-05	0.0	0.0	1.0330840573492644e-07	1.1873714857126637e-05	2.9684287142816592e-06
SCALAR_INDEX_INPUT	0.10143593848149748	0.07485957751339666	0.0764856515599763	0.06859643112357121	0.3213775986784417	0.08034439966961042
RANGE_SCALAR_INDEX_VALUES	0.10332905718736866	0.11342652480270027	0.07144174312043616	0.06440966453142083	0.35260698964192594	0.08815174741048148
ARRAY_INPUT	0.0377842529468907	0.07509260425320807	0.06342119655162769	0.07133668682995506	0.24763474058168153	0.06190868514542038
RANGE_ARRAY_INPUT	0.0012409459700637475	0.00833801439134422	0.0	0.00021244402519053965	0.009791404386598507	0.0024478510966496267
cInstr	0.022631328676782497	0.01599353798137202	0.033952208653880905	0.0267404054094867	0.09931748072152212	0.02482937018038053
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	4.698699145364958e-06	3.541452966784527e-05	0.0	8.06819976190743e-05	0.00012079522643228453	3.0198806608071132e-05
V_VAL_1	0.009074263405161653	0.008739444848681565	0.003589885727143301	0.003926590188270138	0.025330184169256656	0.006332546042314164
V_VAL_2	0.006583528859764428	0.007004425529521764	0.00679165764527085	0.00995062457864905	0.030330236613206094	0.007582559153301523
V_VAL_3	0.004255259913497848	0.0054336174273731195	0.0	0.001123035484907685	0.010811912825778652	0.002702978206444663
V_VAL_4	0.0008130661644539784	0.00032972425124590417	0.0	0.0011580501279735956	0.002300840543673478	0.0005752101359183695
V_VAL_5	0.0023556758411234498	0.013445587365459413	0.007280995896794839	0.004444106708534122	0.02752636581191182	0.006881591452977955
V_VAL_6	0.001849819101065233	5.782656722564844e-07	0.008699967521692394	3.212707519804828e-05	0.010582491963627932	0.002645622990906983
V_VAL_7	0.0013655200264205466	2.602713951258703e-06	0.0001599595014080313	7.758210480673564e-05	0.0016056643465865723	0.0004014160866466431
V_VAL_8	0.0022556732261824934	0.0	0.0	0.0009469545199823433	0.003202627746164837	0.0008006569365412092
V_VAL_9	0.0012802681999034807	0.0	0.0	0.0048453009574443515	0.006125569157347832	0.001531392289336958
V_VAL_10	0.0013028048275600204	0.0	0.0	8.655460451901652e-05	0.0013893594320790368	0.0003473398580197592
V_VAL_11	0.0010941198735291363	0.0	0.0	9.988873853387683e-05	0.0011940086120630132	0.0002985021530157533
V_VAL_12	0.0008960582641639266	0.008614836079437017	5.8485147922401704e-05	0.0009997644862895583	0.010569143977812903	0.002642285994453226
V_VAL_13	0.0008181666519323372	0.007250436265437355	0.0	0.00012778178295302572	0.008196384700322717	0.0020490961750806794
V_VAL_14	0.00013332899853944505	0.007952269487230108	0.0	5.66662018527542e-05	0.008142264687622308	0.002035566171905577
V_VAL_15	0.00028642099185824854	0.0	0.0	3.497384099068765e-05	0.0003213948328489362	8.034870821223405e-05
V_VAL_16	0.0001877811962841423	0.0	0.0	2.7810133203856575e-05	0.00021559132948799887	5.389783237199972e-05
V_VAL_17	0.00016126423407884275	0.0	6.910064273611242e-05	4.753994734713337e-05	0.00027790482416208855	6.947620604052214e-05
V_VAL_18	0.00019633344940681366	0.0005863627238507649	0.0	4.771118161001473e-05	0.0008304073548675933	0.00020760183871689833
V_VAL_19	0.00013839180817739038	0.00018122874878567585	0.0	5.924571080398044e-05	0.00037886626776704665	9.471656694176166e-05
V_VAL_20	6.565680894068649e-05	1.1198598727065278e-05	0.0	5.624564604599274e-05	0.0001331010537137445	3.3275263428436124e-05
V_VAL_21	3.919165809412662e-05	0.0	0.0	4.683567344326952e-05	8.602733153739614e-05	2.1506832884349034e-05
V_VAL_22	3.358853694713173e-05	0.0	0.0	1.7763879237410098e-05	5.1352416184541825e-05	1.2838104046135456e-05
V_VAL_23	3.1995584436097697e-05	0.0	0.0	2.5131006292049025e-05	5.712659072814672e-05	1.428164768203668e-05
V_VAL_24	1.8724101747324137e-05	0.0	0.0	1.6354088651943055e-05	3.507819039926719e-05	8.769547599816798e-06
