feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
Total_Operands	0.015669587342082743	0.019134793105026086	0.013071525776061264	0.01967520576578786	0.06755111198895795	0.01688777799723949
DistinctOperands	0.12830386634899144	0.3764897724082934	0.18337423951551796	0.36894941451873625	1.057117292791539	0.2642793231978848
ProgramLength	0.010414578728397976	0.007471856587204224	0.0011047184149268886	0.009749255171915817	0.028740408902444906	0.007185102225611226
VocabularySize	0.10728639357326054	0.011819267225177293	0.02756456150830756	0.006156634459016786	0.1528268567657622	0.03820671419144055
ProgramVolume	0.0101344192464759	0.0070625821594235685	0.015966411291080222	0.010543642647059693	0.04370705534403939	0.010926763836009847
Effort	0.006849595018497793	0.002722983197135042	0.0008000835560731378	0.0075514735384413665	0.01792413531014734	0.004481033827536835
ProgramLevel	0.002879963762008098	0.0015600535721551965	8.495070608932857e-05	0.00034126463244876364	0.004866232672701387	0.0012165581681753467
ProgramLevel.1	0.003065898084121751	5.155717006331536e-05	7.630895886964603e-05	0.0004553034388614587	0.003649067651916171	0.0009122669129790427
DifficultyLevel	0.0034385315343000767	0.004338545441758448	0.01903228062807544	0.008165960883891894	0.03497531848802586	0.008743829622006465
TimeToImplement	0.006794077009190392	0.0013300129197661042	0.004504751563595583	0.007228645829439015	0.019857487321991094	0.004964371830497773
BugsDelivered	0.01218120078798868	0.0012397572015565564	0.011737321741247588	0.010592334633609686	0.03575061436440251	0.008937653591100627
Sloc	0.010374050226618798	0.014600477358104297	0.006630416808530974	0.0036428678887759323	0.03524781228203	0.0088119530705075
DecisionPoint	0.008384128403891475	0.004883519998026942	0.016059548827384206	0.0016273926322283967	0.03095458986153102	0.007738647465382755
GlobalVariables	0.04735727363496448	0.07220443444641059	0.18091996129148227	0.027921852813269386	0.32840352218612673	0.08210088054653168
If	0.0060547714757835155	0.0026857546667569698	0.005238796363469917	0.0013451845982204397	0.015324507104230842	0.0038311267760577105
Loop	0.010365288695925401	0.004643361925022968	0.00455164819470631	0.002115914935963666	0.021676213751618344	0.005419053437904586
