id,cInstr
values_242,780
values_505,491
values_924,1048
values_862,188
values_287,1032
values_733,935
values_813,516
values_11,1023
values_19,771
values_999,51
values_134,1635
values_609,491
values_993,623
values_731,491
values_127,88
values_889,431
values_987,1523
values_780,1523
values_435,172
values_950,332
values_976,796
values_557,431
values_398,191
values_892,332
values_670,1311
values_574,71
values_163,375
values_900,123
values_392,500
values_447,284
values_523,35
values_679,105
values_419,300
values_895,944
values_298,123
values_155,1635
values_12,623
values_160,155
values_626,771
values_38,384
values_146,771
values_81,1311
values_687,632
values_213,508
values_212,1311
values_568,555
values_5,44
values_40,524
values_970,968
values_707,1132
values_406,1415
values_893,104
values_144,1523
values_979,71
values_831,860
values_402,35
values_404,555
values_310,960
values_70,400
values_268,384
values_412,140
values_290,1532
values_916,780
values_567,771
values_913,508
values_232,112
values_319,780
values_23,1023
values_899,300
values_428,555
values_858,1115
values_546,1048
values_432,375
values_231,623
values_388,375
values_350,216
values_603,491
values_364,771
values_530,231
values_72,1668
values_536,1032
values_79,1023
values_342,564
values_803,272
values_501,35
values_540,491
values_955,935
values_191,275
values_812,95
values_545,1115
values_78,323
values_526,44
values_695,340
values_87,555
values_300,1415
values_964,632
values_998,1311
values_988,555
values_6,771
values_625,60
values_518,1523
values_122,292
values_541,32
values_279,1415
values_256,1032
values_796,1115
values_504,284
values_752,204
values_459,35
values_658,384
values_408,71
values_867,1311
values_727,704
values_177,112
values_823,555
values_822,332
values_218,555
values_426,555
values_776,472
values_143,623
values_739,448
values_312,868
values_174,23
values_669,87
values_120,140
values_974,1115
values_217,1540
values_866,952
values_192,123
values_328,491
values_68,35
values_387,796
values_69,1532
values_749,944
values_135,555
values_341,1311
values_494,284
values_1,695
values_589,632
values_925,564
values_524,1352
values_994,1548
values_856,771
values_156,1124
values_470,564
values_207,191
values_655,431
values_441,771
values_109,1115
values_45,500
values_125,231
values_600,375
values_708,155
values_791,1132
values_912,564
values_533,155
values_418,164
values_228,695
values_585,51
values_465,76
values_239,140
values_842,88
values_208,431
values_932,132
values_957,524
values_563,300
values_766,1023
values_476,284
values_175,440
values_591,1311
values_997,448
values_385,695
values_115,431
values_653,188
values_753,155
values_241,71
values_197,35
values_636,1320
values_450,323
values_106,120
values_699,1311
values_578,1635
values_644,780
values_570,860
values_873,240
values_33,623
values_210,275
values_486,564
values_252,112
values_694,812
values_759,1652
values_245,79
values_15,431
values_792,172
values_248,771
values_246,555
values_556,231
values_513,780
values_93,200
values_558,1432
values_991,95
values_181,860
values_674,1148
values_652,231
values_344,884
values_715,332
values_528,1415
values_276,491
values_24,1424
values_296,1424
values_244,35
values_380,384
values_25,60
values_740,876
values_478,1236
values_379,231
values_810,123
values_440,323
values_543,87
values_130,1132
values_225,491
values_285,508
values_363,431
values_667,564
values_26,35
values_793,51
values_772,851
values_931,112
values_981,695
values_422,1415
values_920,440
values_259,23
values_477,23
values_738,164
values_430,623
values_922,164
values_903,500
values_761,1523
values_204,464
values_48,1311
values_71,1032
values_851,60
values_347,60
values_725,720
values_266,60
values_448,43
values_934,71
values_531,1415
values_224,88
values_686,555
values_927,780
values_407,95
values_76,375
values_949,332
values_969,51
values_781,1523
values_7,51
values_683,564
values_376,155
values_877,164
values_654,1115
values_508,1032
values_332,744
values_281,431
values_381,88
values_769,1023
values_701,275
values_855,884
values_320,43
values_50,1220
values_918,384
values_615,191
values_704,248
values_633,191
values_847,1211
values_602,1652
values_399,1023
values_22,1635
values_313,132
values_375,1540
values_963,35
values_168,416
values_226,1048
values_190,704
values_429,952
values_236,240
values_777,1523
values_909,1652
values_438,1440
values_607,292
values_717,632
values_782,284
values_258,248
values_872,23
values_637,1080
values_746,132
values_4,564
values_345,104
values_102,648
values_962,155
values_356,788
values_853,944
values_849,596
values_814,1440
values_370,771
values_778,1320
values_458,332
values_818,123
values_119,323
values_373,1415
values_351,1115
values_32,88
values_770,71
values_371,95
values_283,431
values_535,771
values_250,43
values_132,1644
values_649,1048
values_77,79
values_260,771
values_891,851
values_91,952
values_137,1311
values_42,275
values_13,500
values_577,440
values_41,375
values_809,384
values_414,1064
values_360,275
values_386,851
values_158,1023
values_904,1432
values_480,80
values_647,1415
values_104,123
values_55,400
values_491,508
values_391,1635
values_972,1140
values_571,32
values_940,1415
values_861,1644
values_324,71
values_549,332
values_170,1432
values_269,720
values_442,231
values_520,1124
values_455,392
values_31,23
values_971,52
values_397,1311
values_254,952
values_616,564
values_66,155
values_943,796
values_117,95
values_451,1415
values_643,440
values_688,191
values_569,1532
values_745,240
values_65,884
values_980,704
values_982,1115
values_62,1211
values_789,1048
values_401,375
values_21,164
values_598,392
values_273,1132
values_534,1124
values_118,95
values_141,23
values_366,440
values_222,231
values_876,155
values_700,555
values_95,231
values_806,908
values_671,1032
values_816,572
values_630,95
values_433,240
values_905,375
values_84,63
values_233,431
values_664,968
values_162,508
values_681,1228
values_542,35
values_169,1156
values_660,1432
values_488,200
values_894,555
values_828,1540
values_537,440
values_845,440
values_584,431
values_457,44
values_499,623
values_369,191
values_58,123
values_64,491
values_196,208
values_462,1415
values_343,1032
values_262,1652
values_966,580
values_261,231
values_349,851
values_263,1220
values_801,95
values_292,1635
values_786,935
values_101,431
values_691,1115
values_926,695
values_754,1115
values_215,884
values_977,572
values_850,944
values_646,1023
values_628,771
values_941,1320
values_353,1040
values_690,623
values_961,191
values_331,564
values_377,632
values_128,323
values_336,944
values_632,1320
values_166,1115
values_744,728
values_837,1635
values_807,952
values_838,1252
values_723,1211
values_874,431
values_627,332
values_555,1211
values_446,1424
values_716,323
values_240,1424
values_140,323
values_317,851
values_83,23
values_696,292
values_413,292
values_94,868
values_937,375
values_199,555
values_596,123
values_0,95
values_953,256
values_906,491
values_742,60
values_396,256
values_159,491
values_238,1124
values_136,1228
values_915,868
values_99,1635
values_771,1668
values_96,935
values_768,464
values_67,704
values_565,148
values_848,80
values_114,23
values_61,332
values_511,771
values_729,323
values_460,1320
values_832,1320
values_348,1532
values_182,35
values_986,555
values_180,35
values_930,112
values_274,1220
values_309,71
values_496,132
values_165,500
values_553,712
values_870,1220
values_795,1523
values_361,340
values_302,256
values_586,632
values_880,191
values_665,1211
values_527,1220
values_372,555
values_382,1032
values_43,500
values_935,95
values_2,1415
values_790,771
values_152,71
values_871,695
values_434,123
