-69,80,82,-1,92,54,117,38,-66,-33,88,66,41,-90,-24,21,-83,33,35,0,0,0,0,0,0,0,0,0
-26,41,-87,-47,67,-62,-8,112,123,-39,-77,-93,-34,124,-60,111,46,24,-98,0,0,0,0,0,0,0,0,0
11,-84,82,45,94,44,107,117,-50,-12,-78,-107,110,46,119,-11,8,31,-26,0,0,0,0,0,0,0,0,0
0,0,6,-101,15,68,91,-124,31,55,68,-86,45,112,-61,-83,114,61,42,0,0,0,0,0,0,0,0,0
82,45,-35,-107,31,23,94,-92,-69,-8,53,-1,-87,-74,54,67,15,123,14,0,0,0,0,0,0,0,0,0
90,-71,-118,115,-55,76,-127,-100,-18,-62,113,59,-89,-37,-44,76,-28,37,36,0,0,0,0,0,0,0,0,0
69,81,111,-105,96,-5,47,-19,95,-115,102,-19,-60,-126,-42,-44,-62,27,68,0,0,0,0,0,0,0,0,0
-124,-6,-91,-93,-15,-94,88,-38,6,54,-102,-57,80,-56,-20,-91,7,-96,-24,0,0,0,0,0,0,0,0,0
19,-52,123,-76,-108,49,26,-16,-55,35,-109,106,109,-66,90,-66,-94,-2,-60,0,0,0,0,0,0,0,0,0
-80,38,-7,45,-1,71,-79,-13,-121,86,96,-99,53,-102,0,122,-17,26,-100,0,0,0,0,0,0,0,0,0
-71,-5,114,-29,68,-30,11,-84,-111,-21,-38,39,13,49,46,-59,-100,108,80,0,0,0,0,0,0,0,0,0
-74,57,-126,-1,-7,-71,69,124,34,92,58,-1,82,18,-106,33,119,-87,-104,0,0,0,0,0,0,0,0,0
-2,-58,-15,29,-103,-124,-55,35,-117,33,63,0,-105,4,43,60,-64,-27,-102,0,0,0,0,0,0,0,0,0
92,18,39,-60,-26,27,-118,44,66,-20,53,74,49,59,-91,-93,106,-68,6,0,0,0,0,0,0,0,0,0
88,-122,75,-12,-68,-33,-127,27,-66,-112,-103,-8,-22,-119,-100,-66,65,-22,113,0,0,0,0,0,0,0,0,0
-66,-126,-74,104,62,22,92,63,44,-107,-40,121,62,63,22,-107,118,-30,-42,0,0,0,0,0,0,0,0,0
122,74,81,-114,79,112,-121,-77,18,78,-64,36,-106,127,32,-73,103,81,100,0,0,0,0,0,0,0,0,0
90,13,-45,-17,90,97,-54,124,-27,47,10,-62,-68,-85,-21,46,-5,-72,6,0,0,0,0,0,0,0,0,0
54,-82,-75,-94,-63,120,-62,-126,-39,-8,54,64,-1,-90,-30,70,65,-117,114,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
